group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
all,0.03,wor-uniform,1.0,0.0,3.127766301007433,0.013498328674333242,0.957,0.006418114379799739,0.050365524336695625,8.072679064883479e-05
all,0.04,bernoulli-active,1.1085846663612984,0.005589977080043778,3.45264422075726,0.01624739395380061,0.955,0.006558812241406064,0.041528602525591804,8.643332811276446e-05
all,0.04,bernoulli-uniform,0.9146778107397256,0.0036814851472081506,2.850369502472917,0.01078178111210771,0.962,0.0060491811505849775,0.045566069900989485,6.599508104171271e-05
all,0.04,classical,0.3226793215778443,0.0011751421206378464,1.0,0.0,0.963,0.005972157622389639,0.07662686906754966,8.716887929761184e-05
all,0.04,cross-ppi,0.9047770457124763,0.003427375335688098,2.819913956793534,0.009965837531126212,0.957,0.006418114379799739,0.04578562004366948,6.203265244360085e-05
all,0.04,wor-active,1.2615587645581485,0.006964369251868368,3.9302047947223935,0.020764971781216852,0.947,0.007088105617246489,0.03899656590819354,9.032435060216313e-05
all,0.04,wor-uniform,1.0,0.0,3.1399035127833366,0.01138821922340598,0.946,0.007150883521295473,0.04339841085672374,5.9719227957308495e-05
all,0.05,bernoulli-active,1.0823799210157874,0.004761647365196152,3.395831742442966,0.014330425280448068,0.966,0.005733836139695386,0.03733202715218062,6.74710491516381e-05
all,0.05,bernoulli-uniform,0.892581699622613,0.0030506108599939823,2.8006608424801596,0.00909544682207296,0.958,0.006346359293033785,0.040999430909752804,5.149390575595594e-05
all,0.05,classical,0.3202555057949065,0.0010567392304807548,1.0,0.0,0.942,0.0073953154557929906,0.06841633009910579,7.07919039640354e-05
all,0.05,cross-ppi,0.8888424830378963,0.003040292864175685,2.7883899241787398,0.008936783786132538,0.964,0.005893957816165529,0.04108340630752541,4.8643867396233326e-05
all,0.05,wor-active,1.2588693526925063,0.006067556839463822,3.9475926874845824,0.01795878409649048,0.947,0.007088105617246489,0.03466346514225002,7.014370629168117e-05
all,0.05,wor-uniform,1.0,0.0,3.156399281100637,0.010399376386843446,0.936,0.007743640226919376,0.03862025591731067,4.632680858502155e-05
all,0.06,bernoulli-active,1.0599743480325219,0.0043938627016794065,3.3396729566590477,0.012831033285111563,0.957,0.006418114379799739,0.0343719312101602,5.96257198705853e-05
all,0.06,bernoulli-uniform,0.8777396431638356,0.002679053688257831,2.7675353156383733,0.008002669231228046,0.954,0.006627814717380679,0.03766499485075469,4.144146833660996e-05
all,0.06,classical,0.31829108509991777,0.0009043370620143318,1.0,0.0,0.949,0.0069604200625714725,0.06251895618438716,5.962341527885628e-05
all,0.06,cross-ppi,0.8702398933741241,0.002554800638566788,2.744317206278784,0.0078056433746034135,0.967,0.005651808820452346,0.037817062151030104,3.798406667395752e-05
