dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,20,0.0573014318943023,0.939873417721519,3.7671636231307506
bbh+gpqa+ifeval+math+musr,,1.0,0.05,21,0.0572691969573497,0.948010849909584,3.7699601110359287
bbh+gpqa+ifeval+math+musr,,1.0,0.05,22,0.0571686215698719,0.948010849909584,3.780411180046072
bbh+gpqa+ifeval+math+musr,,1.0,0.05,23,0.0572786517441272,0.9471066907775768,3.764544156931226
bbh+gpqa+ifeval+math+musr,,1.0,0.05,24,0.0570646524429321,0.943490054249548,3.8030180767144857
bbh+gpqa+ifeval+math+musr,,1.0,0.05,25,0.0571257844567298,0.9380650994575044,3.78143164025814
bbh+gpqa+ifeval+math+musr,,1.0,0.05,26,0.0574675127863884,0.9475587703435804,3.738262858929365
bbh+gpqa+ifeval+math+musr,,1.0,0.05,27,0.05731912702322,0.945750452079566,3.753476962050537
bbh+gpqa+ifeval+math+musr,,1.0,0.05,28,0.0573516599833965,0.9430379746835442,3.7563408972074583
bbh+gpqa+ifeval+math+musr,,1.0,0.05,29,0.0574771761894226,0.943490054249548,3.7355371767881964
bbh+gpqa+ifeval+math+musr,,1.0,0.05,30,0.0572266243398189,0.9452983725135624,3.780186094424244
bbh+gpqa+ifeval+math+musr,,1.0,0.05,31,0.0574152953922748,0.943490054249548,3.741885021887065
bbh+gpqa+ifeval+math+musr,,1.0,0.05,32,0.0573640540242195,0.943490054249548,3.757264256526968
bbh+gpqa+ifeval+math+musr,,1.0,0.05,33,0.0571450293064117,0.9403254972875226,3.780776593808442
bbh+gpqa+ifeval+math+musr,,1.0,0.05,34,0.0574992224574089,0.9421338155515372,3.7434903798404036
bbh+gpqa+ifeval+math+musr,,1.0,0.05,35,0.0571330040693283,0.943490054249548,3.7892181485421377
bbh+gpqa+ifeval+math+musr,,1.0,0.05,36,0.0573469176888465,0.9471066907775768,3.752504696499391
bbh+gpqa+ifeval+math+musr,,1.0,0.05,37,0.0570544004440307,0.9448462929475588,3.7996900505975177
bbh+gpqa+ifeval+math+musr,,1.0,0.05,38,0.0573412179946899,0.9380650994575044,3.7533811233855303
bbh+gpqa+ifeval+math+musr,,1.0,0.05,39,0.0572734363377094,0.9466546112115732,3.756399596594134
bbh+gpqa+ifeval+math+musr,,1.0,0.05,40,0.0575180537998676,0.9439421338155516,3.7285018846332587
bbh+gpqa+ifeval+math+musr,,1.0,0.05,41,0.0571002438664436,0.9394213381555152,3.7880098142254077
bbh+gpqa+ifeval+math+musr,,1.0,0.05,42,0.0572789832949638,0.9403254972875226,3.772814397206735
bbh+gpqa+ifeval+math+musr,,1.0,0.05,43,0.0572712793946266,0.9448462929475588,3.7673342622499177
bbh+gpqa+ifeval+math+musr,,1.0,0.05,44,0.0570531599223613,0.9462025316455696,3.7969324574743233
bbh+gpqa+ifeval+math+musr,,1.0,0.05,45,0.0574185065925121,0.950271247739602,3.747565563644009
bbh+gpqa+ifeval+math+musr,,1.0,0.05,46,0.0571678392589092,0.9534358047016276,3.7798619054880582
bbh+gpqa+ifeval+math+musr,,1.0,0.05,47,0.0572264455258846,0.940777576853526,3.7766712204060457
bbh+gpqa+ifeval+math+musr,,1.0,0.05,48,0.0573004819452762,0.9462025316455696,3.7588850979907806
bbh+gpqa+ifeval+math+musr,,1.0,0.05,49,0.0569957941770553,0.9466546112115732,3.8041123562793793
bbh+gpqa+ifeval+math+musr,,1.0,0.05,50,0.057098101824522,0.9484629294755876,3.791328622860086
bbh+gpqa+ifeval+math+musr,,1.0,0.05,51,0.0573777332901954,0.9403254972875226,3.7461700671075175
bbh+gpqa+ifeval+math+musr,,1.0,0.05,52,0.0572356283664703,0.9389692585895116,3.7689375782658314
bbh+gpqa+ifeval+math+musr,,1.0,0.05,53,0.0573450215160846,0.9493670886075948,3.7544016250739283
bbh+gpqa+ifeval+math+musr,,1.0,0.05,54,0.0575648248195648,0.9462025316455696,3.7243226875291553
bbh+gpqa+ifeval+math+musr,,1.0,0.05,55,0.0568989142775535,0.9421338155515372,3.816572665365649
bbh+gpqa+ifeval+math+musr,,1.0,0.05,56,0.0572293251752853,0.9371609403254972,3.765104629735995
bbh+gpqa+ifeval+math+musr,,1.0,0.05,57,0.0570732653141021,0.9484629294755876,3.7911734531827745
bbh+gpqa+ifeval+math+musr,,1.0,0.05,58,0.0571658238768577,0.943490054249548,3.7899652262621566
bbh+gpqa+ifeval+math+musr,,1.0,0.05,59,0.0572393462061882,0.9448462929475588,3.766688003149832
bbh+gpqa+ifeval+math+musr,,1.0,0.05,60,0.0570198409259319,0.945750452079566,3.791946742935374
bbh+gpqa+ifeval+math+musr,,1.0,0.05,61,0.0571507737040519,0.9376130198915008,3.7901055781743827
bbh+gpqa+ifeval+math+musr,,1.0,0.05,62,0.0573223754763603,0.9448462929475588,3.757899290653238
bbh+gpqa+ifeval+math+musr,,1.0,0.05,63,0.0572559386491775,0.9430379746835442,3.763077310171927
bbh+gpqa+ifeval+math+musr,,1.0,0.05,64,0.0571702979505062,0.9425858951175408,3.776327399342628
bbh+gpqa+ifeval+math+musr,,1.0,0.05,65,0.0570753589272499,0.9484629294755876,3.78492180011246
bbh+gpqa+ifeval+math+musr,,1.0,0.05,66,0.0572494454681873,0.943490054249548,3.76772933614988
bbh+gpqa+ifeval+math+musr,,1.0,0.05,67,0.0574212521314621,0.9452983725135624,3.749176145228876
bbh+gpqa+ifeval+math+musr,,1.0,0.05,68,0.0572633519768714,0.9425858951175408,3.770075924453049
bbh+gpqa+ifeval+math+musr,,1.0,0.05,69,0.0570846162736415,0.9498191681735986,3.788575459977756
bbh+gpqa+ifeval+math+musr,,1.0,0.05,70,0.0573405176401138,0.9493670886075948,3.763715874851133
bbh+gpqa+ifeval+math+musr,,1.0,0.05,71,0.0573584586381912,0.9484629294755876,3.7524902898981356
