dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,45,0.0582187660038471,0.9525316455696202,3.645247602417808
bbh+gpqa+ifeval+math+musr,,1.0,0.05,46,0.0579750128090381,0.9570524412296564,3.675342210931167
bbh+gpqa+ifeval+math+musr,,1.0,0.05,47,0.0579944513738155,0.9452983725135624,3.677306533478196
bbh+gpqa+ifeval+math+musr,,1.0,0.05,48,0.0580856949090957,0.9489150090415912,3.657945419617598
bbh+gpqa+ifeval+math+musr,,1.0,0.05,49,0.0577681884169578,0.9484629294755876,3.703066042259029
bbh+gpqa+ifeval+math+musr,,1.0,0.05,50,0.0578988157212734,0.9511754068716094,3.687189087971927
bbh+gpqa+ifeval+math+musr,,1.0,0.05,51,0.0581750534474849,0.9448462929475588,3.6441872334634624
bbh+gpqa+ifeval+math+musr,,1.0,0.05,52,0.0579974725842475,0.943490054249548,3.6705717546114
bbh+gpqa+ifeval+math+musr,,1.0,0.05,53,0.0581256821751594,0.9556962025316456,3.6542313861243287
bbh+gpqa+ifeval+math+musr,,1.0,0.05,54,0.0583731122314929,0.9511754068716094,3.6218960328412537
bbh+gpqa+ifeval+math+musr,,1.0,0.05,55,0.0576775223016738,0.9448462929475588,3.7142258036629743
bbh+gpqa+ifeval+math+musr,,1.0,0.05,56,0.0580223612487316,0.9421338155515372,3.6628868404695125
bbh+gpqa+ifeval+math+musr,,1.0,0.05,57,0.057901781052351,0.951627486437613,3.6834539938212556
bbh+gpqa+ifeval+math+musr,,1.0,0.05,58,0.0579420514404773,0.9471066907775768,3.68909997177762
bbh+gpqa+ifeval+math+musr,,1.0,0.05,59,0.0580142401158809,0.9466546112115732,3.6667370066675953
bbh+gpqa+ifeval+math+musr,,1.0,0.05,60,0.0577934980392456,0.950271247739602,3.691103887144433
bbh+gpqa+ifeval+math+musr,,1.0,0.05,61,0.0579557605087757,0.940777576853526,3.685550091226772
bbh+gpqa+ifeval+math+musr,,1.0,0.05,62,0.0580953583121299,0.950271247739602,3.6585637497334558
bbh+gpqa+ifeval+math+musr,,1.0,0.05,63,0.058054119348526,0.9466546112115732,3.6603122524638647
bbh+gpqa+ifeval+math+musr,,1.0,0.05,64,0.05795444175601,0.9452983725135624,3.6748286798530265
bbh+gpqa+ifeval+math+musr,,1.0,0.05,65,0.0578618571162223,0.9520795660036168,3.6827265820802393
bbh+gpqa+ifeval+math+musr,,1.0,0.05,66,0.0580354109406471,0.9466546112115732,3.6663687065352013
bbh+gpqa+ifeval+math+musr,,1.0,0.05,67,0.0580339431762695,0.950271247739602,3.670430472469128
bbh+gpqa+ifeval+math+musr,,1.0,0.05,68,0.0579354912042617,0.9534358047016276,3.683106204850754
bbh+gpqa+ifeval+math+musr,,1.0,0.05,69,0.0580327212810516,0.9471066907775768,3.665795568077596
bbh+gpqa+ifeval+math+musr,,1.0,0.05,70,0.0579550825059413,0.9489150090415912,3.6843170203907567
bbh+gpqa+ifeval+math+musr,,1.0,0.05,71,0.0578070469200611,0.9471066907775768,3.6944768854497796
bbh+gpqa+ifeval+math+musr,,1.0,0.05,72,0.0578525848686695,0.9466546112115732,3.694490802767481
bbh+gpqa+ifeval+math+musr,,1.0,0.05,73,0.0580778792500495,0.9448462929475588,3.659941075869353
bbh+gpqa+ifeval+math+musr,,1.0,0.05,74,0.0579585544764995,0.9452983725135624,3.6793484972884363
bbh+gpqa+ifeval+math+musr,,1.0,0.05,75,0.0580676533281803,0.9489150090415912,3.6614816535127077
bbh+gpqa+ifeval+math+musr,,1.0,0.05,76,0.0579995699226856,0.9452983725135624,3.674838444481816
bbh+gpqa+ifeval+math+musr,,1.0,0.05,77,0.0580741539597511,0.9466546112115732,3.6687392472309233
bbh+gpqa+ifeval+math+musr,,1.0,0.05,78,0.0577745623886585,0.9507233273056056,3.695960985905824
bbh+gpqa+ifeval+math+musr,,1.0,0.05,79,0.0577841289341449,0.948010849909584,3.700067810434628
bbh+gpqa+ifeval+math+musr,,1.0,0.05,80,0.0577298589050769,0.948010849909584,3.705036613430551
