dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.025,89,0.090188056230545,0.9493670886075948,3.1024938351569884
bbh+gpqa+ifeval+math+musr,,1.0,0.025,90,0.090326227247715,0.9321880650994576,3.1040657748084675
bbh+gpqa+ifeval+math+musr,,1.0,0.025,91,0.0906351208686828,0.9466546112115732,3.0814279663412774
bbh+gpqa+ifeval+math+musr,,1.0,0.025,92,0.0902998372912406,0.9421338155515372,3.1029803849247726
bbh+gpqa+ifeval+math+musr,,1.0,0.025,93,0.090666688978672,0.9493670886075948,3.0781729035247607
bbh+gpqa+ifeval+math+musr,,1.0,0.025,94,0.0902469083666801,0.9412296564195298,3.1165222045233705
bbh+gpqa+ifeval+math+musr,,1.0,0.025,95,0.0900526270270347,0.943490054249548,3.122859635954938
bbh+gpqa+ifeval+math+musr,,1.0,0.025,96,0.0902379155158996,0.9493670886075948,3.0909215972982977
bbh+gpqa+ifeval+math+musr,,1.0,0.025,97,0.0905877873301506,0.9462025316455696,3.083665068391244
bbh+gpqa+ifeval+math+musr,,1.0,0.025,98,0.0903231352567672,0.9489150090415912,3.1041533114056867
bbh+gpqa+ifeval+math+musr,,1.0,0.025,99,0.0905936807394027,0.9425858951175408,3.0780990483205697
bbh+gpqa+ifeval+math+musr,,1.0,0.05,0,0.0576509125530719,0.9448462929475588,3.720384376787898
bbh+gpqa+ifeval+math+musr,,1.0,0.05,1,0.0571234188973903,0.9430379746835442,3.792763470915557
bbh+gpqa+ifeval+math+musr,,1.0,0.05,2,0.0574996918439865,0.948010849909584,3.7329281723316194
bbh+gpqa+ifeval+math+musr,,1.0,0.05,3,0.0575084723532199,0.940777576853526,3.741020182962048
bbh+gpqa+ifeval+math+musr,,1.0,0.05,4,0.0574411861598491,0.938517179023508,3.7492879009978024
bbh+gpqa+ifeval+math+musr,,1.0,0.05,5,0.0574327036738395,0.9498191681735986,3.742619462088644
bbh+gpqa+ifeval+math+musr,,1.0,0.05,6,0.0575179234147071,0.9525316455696202,3.729183647448379
bbh+gpqa+ifeval+math+musr,,1.0,0.05,7,0.0574435405433177,0.9430379746835442,3.74951399792681
bbh+gpqa+ifeval+math+musr,,1.0,0.05,8,0.0570917800068855,0.9403254972875226,3.7893433832718504
bbh+gpqa+ifeval+math+musr,,1.0,0.05,9,0.0572839677333831,0.9452983725135624,3.7547181085183694
bbh+gpqa+ifeval+math+musr,,1.0,0.05,10,0.0574683025479316,0.939873417721519,3.7437509901575727
bbh+gpqa+ifeval+math+musr,,1.0,0.05,11,0.057272333651781,0.948010849909584,3.7671258783776125
bbh+gpqa+ifeval+math+musr,,1.0,0.05,12,0.0574299655854702,0.9439421338155516,3.747809502010236
bbh+gpqa+ifeval+math+musr,,1.0,0.05,13,0.0574982576072216,0.9475587703435804,3.741961477207518
bbh+gpqa+ifeval+math+musr,,1.0,0.05,14,0.0573910810053348,0.9471066907775768,3.74248964848879
bbh+gpqa+ifeval+math+musr,,1.0,0.05,15,0.0574223026633262,0.9511754068716094,3.744205876213635
bbh+gpqa+ifeval+math+musr,,1.0,0.05,16,0.0575111657381057,0.9452983725135624,3.732860891084803
bbh+gpqa+ifeval+math+musr,,1.0,0.05,17,0.0571644157171249,0.9475587703435804,3.7779836291621596
bbh+gpqa+ifeval+math+musr,,1.0,0.05,18,0.0574954152107238,0.948010849909584,3.7323037830850394
bbh+gpqa+ifeval+math+musr,,1.0,0.05,19,0.0572330318391323,0.9425858951175408,3.76642364477567
bbh+gpqa+ifeval+math+musr,,1.0,0.05,20,0.0572039857506752,0.9416817359855334,3.7800091699436074
bbh+gpqa+ifeval+math+musr,,1.0,0.05,21,0.057342667132616,0.9484629294755876,3.7603057923879435
bbh+gpqa+ifeval+math+musr,,1.0,0.05,22,0.0576301105320453,0.9475587703435804,3.72010823210314
bbh+gpqa+ifeval+math+musr,,1.0,0.05,23,0.0574856586754322,0.9507233273056056,3.737480585300813
bbh+gpqa+ifeval+math+musr,,1.0,0.05,24,0.0571483597159385,0.9534358047016276,3.791885399181425
bbh+gpqa+ifeval+math+musr,,1.0,0.05,25,0.0572404451668262,0.9493670886075948,3.7662973283879464
bbh+gpqa+ifeval+math+musr,,1.0,0.05,26,0.0572980232536792,0.9511754068716094,3.760411390035035
bbh+gpqa+ifeval+math+musr,,1.0,0.05,27,0.0573896579444408,0.9430379746835442,3.7442567115999523
bbh+gpqa+ifeval+math+musr,,1.0,0.05,28,0.0573064982891082,0.940777576853526,3.7622637705191404
bbh+gpqa+ifeval+math+musr,,1.0,0.05,29,0.0574035234749317,0.948010849909584,3.7451292346803315
bbh+gpqa+ifeval+math+musr,,1.0,0.05,30,0.0573749728500843,0.9507233273056056,3.7606632967279876
bbh+gpqa+ifeval+math+musr,,1.0,0.05,31,0.0575478263199329,0.9484629294755876,3.7246699684081803
bbh+gpqa+ifeval+math+musr,,1.0,0.05,32,0.0574199631810188,0.943490054249548,3.7499510088111796
bbh+gpqa+ifeval+math+musr,,1.0,0.05,33,0.0574624799191951,0.9416817359855334,3.7391182951240913
bbh+gpqa+ifeval+math+musr,,1.0,0.05,34,0.0572970919311046,0.950271247739602,3.7699492571629034
bbh+gpqa+ifeval+math+musr,,1.0,0.05,35,0.0576307438313961,0.9511754068716094,3.724048074057233
bbh+gpqa+ifeval+math+musr,,1.0,0.05,36,0.0573977679014205,0.9371609403254972,3.7458587538387262
bbh+gpqa+ifeval+math+musr,,1.0,0.05,37,0.0574060417711734,0.9520795660036168,3.7532825374634173
bbh+gpqa+ifeval+math+musr,,1.0,0.05,38,0.0575592368841171,0.9484629294755876,3.7250013788583627
bbh+gpqa+ifeval+math+musr,,1.0,0.05,39,0.0574127323925495,0.9566003616636528,3.7381939874892836
bbh+gpqa+ifeval+math+musr,,1.0,0.05,40,0.0571861825883388,0.9493670886075948,3.7719030301814964
bbh+gpqa+ifeval+math+musr,,1.0,0.05,41,0.0573596432805061,0.9425858951175408,3.7538260002779285
bbh+gpqa+ifeval+math+musr,,1.0,0.05,42,0.0574047453701496,0.93625678119349,3.7563015732667377
bbh+gpqa+ifeval+math+musr,,1.0,0.05,43,0.0573726445436477,0.9416817359855334,3.7540338799815833
bbh+gpqa+ifeval+math+musr,,1.0,0.05,44,0.0572166219353675,0.9448462929475588,3.7752685553041005
bbh+gpqa+ifeval+math+musr,,1.0,0.05,45,0.0574262738227844,0.945750452079566,3.7465518730724066
