group,prop_budget,method,seed,width,coverage
non-phosphorylated,0.0100,wor-active,666,0.16379106044769287,1.0
non-phosphorylated,0.0100,wor-uniform,666,0.11578135192394257,1.0
non-phosphorylated,0.0100,wor-active,667,0.006882816553115845,0.0
non-phosphorylated,0.0100,wor-uniform,667,0.09118374437093735,1.0
non-phosphorylated,0.0100,wor-active,668,0.10102316737174988,1.0
non-phosphorylated,0.0100,wor-uniform,668,0.1496759057044983,1.0
non-phosphorylated,0.0100,wor-active,669,0.047401562333106995,0.0
non-phosphorylated,0.0100,wor-uniform,669,0.14340054988861084,1.0
non-phosphorylated,0.0100,wor-active,670,0.20552177727222443,1.0
non-phosphorylated,0.0100,wor-uniform,670,0.1205475777387619,1.0
non-phosphorylated,0.0100,wor-active,671,0.2284441739320755,1.0
non-phosphorylated,0.0100,wor-uniform,671,0.14601826667785645,1.0
non-phosphorylated,0.0100,wor-active,672,0.15386712551116943,1.0
non-phosphorylated,0.0100,wor-uniform,672,0.17110595107078552,1.0
non-phosphorylated,0.0100,wor-active,673,0.11851716786623001,1.0
non-phosphorylated,0.0100,wor-uniform,673,0.0966145247220993,1.0
non-phosphorylated,0.0100,wor-active,674,0.04172706604003906,0.0
non-phosphorylated,0.0100,wor-uniform,674,0.09060800820589066,1.0
non-phosphorylated,0.0100,wor-active,675,0.15153202414512634,1.0
non-phosphorylated,0.0100,wor-uniform,675,0.07022731006145477,1.0
non-phosphorylated,0.0100,wor-active,676,0.04313616454601288,0.0
non-phosphorylated,0.0100,wor-uniform,676,0.10638318955898285,0.0
non-phosphorylated,0.0100,wor-active,677,0.1580641269683838,1.0
non-phosphorylated,0.0100,wor-uniform,677,0.12983092665672302,1.0
non-phosphorylated,0.0100,wor-active,678,0.24242570996284485,1.0
non-phosphorylated,0.0100,wor-uniform,678,0.0,0.0
non-phosphorylated,0.0100,wor-active,679,0.05162646621465683,1.0
non-phosphorylated,0.0100,wor-uniform,679,0.1671907901763916,0.0
non-phosphorylated,0.0100,wor-active,680,0.067205049097538,1.0
non-phosphorylated,0.0100,wor-uniform,680,0.1193874180316925,1.0
non-phosphorylated,0.0100,wor-active,681,0.170594722032547,1.0
non-phosphorylated,0.0100,wor-uniform,681,0.12417100369930267,1.0
non-phosphorylated,0.0100,wor-active,682,0.03647699952125549,0.0
non-phosphorylated,0.0100,wor-uniform,682,0.11006608605384827,1.0
non-phosphorylated,0.0100,wor-active,683,0.16693153977394104,1.0
non-phosphorylated,0.0100,wor-uniform,683,0.11325035989284515,1.0
non-phosphorylated,0.0100,wor-active,684,0.17624616622924805,1.0
non-phosphorylated,0.0100,wor-uniform,684,0.09397172182798386,1.0
non-phosphorylated,0.0100,wor-active,685,0.040252357721328735,0.0
non-phosphorylated,0.0100,wor-uniform,685,0.06875433772802353,1.0
non-phosphorylated,0.0100,wor-active,686,0.12426432967185974,1.0
non-phosphorylated,0.0100,wor-uniform,686,0.11639132350683212,1.0
non-phosphorylated,0.0100,wor-active,687,0.21163666248321533,1.0
non-phosphorylated,0.0100,wor-uniform,687,0.15166667103767395,1.0
non-phosphorylated,0.0100,wor-active,688,0.047167614102363586,0.0
non-phosphorylated,0.0100,wor-uniform,688,0.11935728788375854,1.0
non-phosphorylated,0.0100,wor-active,689,0.04763175547122955,0.0
non-phosphorylated,0.0100,wor-uniform,689,0.11481744050979614,1.0
non-phosphorylated,0.0100,wor-active,690,0.049286603927612305,0.0
non-phosphorylated,0.0100,wor-uniform,690,0.11554048955440521,1.0
non-phosphorylated,0.0100,wor-active,691,0.07397601008415222,1.0
non-phosphorylated,0.0100,wor-uniform,691,0.10072557628154755,1.0
non-phosphorylated,0.0100,wor-active,692,0.03585563600063324,0.0
non-phosphorylated,0.0100,wor-uniform,692,0.06567274779081345,1.0
non-phosphorylated,0.0100,wor-active,693,0.05790645629167557,1.0
non-phosphorylated,0.0100,wor-uniform,693,0.11670830845832825,1.0
non-phosphorylated,0.0100,wor-active,694,0.11546604335308075,1.0
non-phosphorylated,0.0100,wor-uniform,694,0.09346823394298553,1.0
non-phosphorylated,0.0100,wor-active,695,0.10705297440290451,1.0
non-phosphorylated,0.0100,wor-uniform,695,0.07651214301586151,1.0
non-phosphorylated,0.0100,wor-active,696,0.17201989889144897,1.0
non-phosphorylated,0.0100,wor-uniform,696,0.10865046083927155,1.0
non-phosphorylated,0.0100,wor-active,697,0.1702570617198944,1.0
non-phosphorylated,0.0100,wor-uniform,697,0.113313689827919,1.0
non-phosphorylated,0.0100,wor-active,698,0.047162801027297974,0.0
non-phosphorylated,0.0100,wor-uniform,698,0.1312749683856964,0.0
non-phosphorylated,0.0100,wor-active,699,0.09172524511814117,1.0
non-phosphorylated,0.0100,wor-uniform,699,0.050836026668548584,0.0
non-phosphorylated,0.0100,wor-active,700,0.07543805241584778,1.0
non-phosphorylated,0.0100,wor-uniform,700,0.09650162607431412,1.0
non-phosphorylated,0.0100,wor-active,701,0.04814187437295914,1.0
non-phosphorylated,0.0100,wor-uniform,701,0.1342034637928009,1.0
non-phosphorylated,0.0100,wor-active,702,0.04539676010608673,1.0
non-phosphorylated,0.0100,wor-uniform,702,0.14145755767822266,1.0
non-phosphorylated,0.0100,wor-active,703,0.05390843749046326,1.0
non-phosphorylated,0.0100,wor-uniform,703,0.13898983597755432,1.0
non-phosphorylated,0.0100,wor-active,704,0.03565656766295433,0.0
non-phosphorylated,0.0100,wor-uniform,704,0.07529367506504059,0.0
non-phosphorylated,0.0100,wor-active,705,0.0394614040851593,0.0
non-phosphorylated,0.0100,wor-uniform,705,0.11020857095718384,1.0
non-phosphorylated,0.0100,wor-active,706,0.054941900074481964,1.0
non-phosphorylated,0.0100,wor-uniform,706,0.12896236777305603,1.0
non-phosphorylated,0.0100,wor-active,707,0.05071118474006653,1.0
non-phosphorylated,0.0100,wor-uniform,707,0.0998283326625824,1.0
non-phosphorylated,0.0100,wor-active,708,0.04239986836910248,1.0
non-phosphorylated,0.0100,wor-uniform,708,0.11617512255907059,1.0
non-phosphorylated,0.0100,wor-active,709,0.03707502782344818,0.0
non-phosphorylated,0.0100,wor-uniform,709,0.15015631914138794,1.0
non-phosphorylated,0.0100,wor-active,710,0.04527387022972107,1.0
non-phosphorylated,0.0100,wor-uniform,710,0.15439659357070923,1.0
non-phosphorylated,0.0100,wor-active,711,0.0549822598695755,1.0
non-phosphorylated,0.0100,wor-uniform,711,0.16597911715507507,1.0
non-phosphorylated,0.0100,wor-active,712,0.03970056772232056,0.0
non-phosphorylated,0.0100,wor-uniform,712,0.10584446787834167,1.0
non-phosphorylated,0.0100,wor-active,713,0.1362004578113556,1.0
non-phosphorylated,0.0100,wor-uniform,713,0.14506956934928894,1.0
non-phosphorylated,0.0100,wor-active,714,0.038517534732818604,0.0
non-phosphorylated,0.0100,wor-uniform,714,0.12121991813182831,1.0
non-phosphorylated,0.0100,wor-active,715,0.06469780206680298,1.0
non-phosphorylated,0.0100,wor-uniform,715,0.07367387413978577,1.0
non-phosphorylated,0.0100,wor-active,716,0.09172224998474121,1.0
non-phosphorylated,0.0100,wor-uniform,716,0.08745619654655457,1.0
non-phosphorylated,0.0100,wor-active,717,0.03254769742488861,0.0
non-phosphorylated,0.0100,wor-uniform,717,0.14649823307991028,1.0
non-phosphorylated,0.0100,wor-active,718,0.05440765619277954,1.0
non-phosphorylated,0.0100,wor-uniform,718,0.13502418994903564,1.0
non-phosphorylated,0.0100,wor-active,719,0.07789304852485657,1.0
non-phosphorylated,0.0100,wor-uniform,719,0.12356806546449661,1.0
non-phosphorylated,0.0100,wor-active,720,0.04106283187866211,0.0
non-phosphorylated,0.0100,wor-uniform,720,0.12642472982406616,1.0
non-phosphorylated,0.0100,wor-active,721,0.15265852212905884,1.0
non-phosphorylated,0.0100,wor-uniform,721,0.1443471908569336,1.0
non-phosphorylated,0.0100,wor-active,722,0.04688696563243866,0.0
non-phosphorylated,0.0100,wor-uniform,722,0.12016814202070236,1.0
non-phosphorylated,0.0100,wor-active,723,0.15556329488754272,1.0
non-phosphorylated,0.0100,wor-uniform,723,0.057072415947914124,0.0
non-phosphorylated,0.0100,wor-active,724,0.060148030519485474,1.0
non-phosphorylated,0.0100,wor-uniform,724,0.12955808639526367,1.0
non-phosphorylated,0.0100,wor-active,725,0.05401906371116638,0.0
non-phosphorylated,0.0100,wor-uniform,725,0.15033259987831116,1.0
non-phosphorylated,0.0100,wor-active,726,0.14891675114631653,1.0
non-phosphorylated,0.0100,wor-uniform,726,0.1627635955810547,1.0
non-phosphorylated,0.0100,wor-active,727,0.03898441791534424,1.0
non-phosphorylated,0.0100,wor-uniform,727,0.13119246065616608,1.0
