prop_budget,method,seed,width,coverage
0.0100,bernoulli-active,747,1.9645401239395142,1.0
0.0100,bernoulli-active,748,2.0341391563415527,1.0
0.0100,bernoulli-active,749,1.2669984102249146,1.0
0.0100,bernoulli-active,750,3.458861827850342,1.0
0.0100,bernoulli-active,751,1.6605764627456665,1.0
0.0100,bernoulli-active,752,3.5118138790130615,1.0
0.0100,bernoulli-active,753,2.4567723274230957,1.0
0.0100,bernoulli-active,754,2.6306493282318115,1.0
0.0100,bernoulli-active,755,1.7106894254684448,1.0
0.0100,bernoulli-active,756,1.5144168138504028,1.0
0.0100,bernoulli-active,757,2.162353038787842,1.0
0.0100,bernoulli-active,758,2.968618631362915,1.0
0.0100,bernoulli-active,759,2.978398323059082,1.0
0.0100,bernoulli-active,760,1.9935593605041504,1.0
0.0100,bernoulli-active,761,1.5897364616394043,1.0
0.0100,bernoulli-active,762,1.3195263147354126,0.0
0.0100,bernoulli-active,763,2.143599033355713,1.0
0.0100,bernoulli-active,764,1.9544894695281982,1.0
0.0100,bernoulli-active,765,1.9647908210754395,1.0
0.0100,bernoulli-active,766,2.024385929107666,1.0
0.0100,bernoulli-active,767,3.0933449268341064,1.0
0.0100,bernoulli-active,768,2.208660364151001,1.0
0.0100,bernoulli-active,769,1.7606596946716309,1.0
0.0100,bernoulli-active,770,7.2058258056640625,0.0
0.0100,bernoulli-active,771,3.635155200958252,1.0
0.0100,bernoulli-active,772,1.7968621253967285,0.0
0.0100,bernoulli-active,773,3.4337849617004395,1.0
0.0100,bernoulli-active,774,2.4541749954223633,1.0
0.0100,bernoulli-active,775,2.1112422943115234,1.0
0.0100,bernoulli-active,776,2.614567279815674,1.0
0.0100,bernoulli-active,777,2.144223690032959,1.0
0.0100,bernoulli-active,778,3.2925546169281006,1.0
0.0100,bernoulli-active,779,1.8886991739273071,1.0
0.0100,bernoulli-active,780,1.583381175994873,1.0
0.0100,bernoulli-active,781,2.4351139068603516,1.0
0.0100,bernoulli-active,782,5.4124755859375,1.0
0.0100,bernoulli-active,783,2.860541820526123,1.0
0.0100,bernoulli-active,784,2.3411216735839844,1.0
0.0100,bernoulli-active,785,2.202488899230957,1.0
0.0100,bernoulli-active,786,2.657165765762329,1.0
0.0100,bernoulli-active,787,2.435148239135742,1.0
0.0100,bernoulli-active,788,3.3904848098754883,1.0
0.0100,bernoulli-active,789,3.8380985260009766,1.0
0.0100,bernoulli-active,790,1.4198657274246216,1.0
0.0100,bernoulli-active,791,2.963402271270752,1.0
0.0100,bernoulli-active,792,1.8016778230667114,1.0
0.0100,bernoulli-active,793,3.053443431854248,1.0
0.0100,bernoulli-active,794,2.4340007305145264,1.0
0.0100,bernoulli-active,795,4.996809005737305,0.0
0.0100,bernoulli-active,796,2.789621353149414,1.0
0.0100,bernoulli-active,797,1.8875739574432373,1.0
0.0100,bernoulli-active,798,3.0623254776000977,1.0
0.0100,bernoulli-active,799,3.586399555206299,1.0
0.0100,bernoulli-active,800,1.9866137504577637,1.0
0.0100,bernoulli-active,801,2.0436930656433105,1.0
0.0100,bernoulli-active,802,1.5133154392242432,1.0
0.0100,bernoulli-active,803,1.8896688222885132,1.0
0.0100,bernoulli-active,804,1.4903205633163452,1.0
0.0100,bernoulli-active,805,2.529085397720337,1.0
0.0100,bernoulli-active,806,2.4285035133361816,1.0
0.0100,bernoulli-active,807,3.2693052291870117,1.0
0.0100,bernoulli-active,808,2.1410624980926514,1.0
0.0100,bernoulli-active,809,2.8233673572540283,1.0
0.0100,bernoulli-active,810,3.6909539699554443,0.0
0.0100,bernoulli-active,811,1.8758718967437744,1.0
0.0100,bernoulli-active,812,2.0300567150115967,1.0
0.0100,bernoulli-active,813,1.520037055015564,1.0
0.0100,bernoulli-active,814,3.1842799186706543,1.0
0.0100,bernoulli-active,815,2.4388904571533203,1.0
0.0100,bernoulli-active,816,2.3073463439941406,1.0
0.0100,bernoulli-active,817,1.5193454027175903,0.0
0.0100,bernoulli-active,818,1.8661162853240967,1.0
0.0100,bernoulli-active,819,2.623987913131714,1.0
0.0100,bernoulli-active,820,2.3679535388946533,1.0
0.0100,bernoulli-active,821,2.3206043243408203,1.0
0.0100,bernoulli-active,822,1.6591370105743408,1.0
0.0100,bernoulli-active,823,2.676445960998535,1.0
0.0100,bernoulli-active,824,3.6319007873535156,0.0
0.0100,bernoulli-active,825,2.190938949584961,1.0
0.0100,bernoulli-active,826,3.8916549682617188,1.0
0.0100,bernoulli-active,827,2.0081911087036133,1.0
0.0100,bernoulli-active,828,2.3808131217956543,1.0
0.0100,bernoulli-active,829,1.8472462892532349,1.0
0.0100,bernoulli-active,830,1.874609351158142,1.0
0.0100,bernoulli-active,831,2.758164405822754,1.0
0.0100,bernoulli-active,832,2.9536404609680176,1.0
0.0100,bernoulli-active,833,3.127485752105713,1.0
0.0100,bernoulli-active,834,1.9707518815994263,1.0
0.0100,bernoulli-active,835,1.9529030323028564,1.0
0.0100,bernoulli-active,836,3.3759453296661377,1.0
0.0100,bernoulli-active,837,2.924172878265381,1.0
0.0100,bernoulli-active,838,2.489946126937866,1.0
0.0100,bernoulli-active,839,1.662091851234436,1.0
0.0100,bernoulli-active,840,2.460782527923584,1.0
0.0100,bernoulli-active,841,2.1382999420166016,1.0
0.0100,bernoulli-active,842,1.5307806730270386,1.0
0.0100,bernoulli-active,843,2.606743812561035,1.0
0.0100,bernoulli-active,844,3.0763351917266846,1.0
0.0100,bernoulli-active,845,1.8769948482513428,1.0
0.0100,bernoulli-active,846,2.1390328407287598,1.0
0.0100,bernoulli-active,847,2.2615902423858643,1.0
0.0100,bernoulli-active,848,2.0069453716278076,0.0
0.0100,bernoulli-active,849,1.8884146213531494,1.0
0.0100,bernoulli-active,850,1.4103668928146362,1.0
0.0100,bernoulli-active,851,2.2335472106933594,1.0
0.0100,bernoulli-active,852,2.9880995750427246,1.0
0.0100,bernoulli-active,853,3.687991142272949,1.0
0.0100,bernoulli-active,854,3.1596529483795166,1.0
0.0100,bernoulli-active,855,2.015864133834839,1.0
0.0100,bernoulli-active,856,2.2192955017089844,1.0
0.0100,bernoulli-active,857,3.250758647918701,1.0
0.0100,bernoulli-active,858,1.4535760879516602,1.0
0.0100,bernoulli-active,859,1.4369901418685913,1.0
0.0100,bernoulli-active,860,2.9472949504852295,0.0
0.0100,bernoulli-active,861,2.2245616912841797,1.0
0.0100,bernoulli-active,862,2.0716824531555176,1.0
0.0100,bernoulli-active,863,2.7348084449768066,1.0
0.0100,bernoulli-active,864,2.09934139251709,1.0
0.0100,bernoulli-active,865,1.3673757314682007,1.0
0.0100,bernoulli-active,866,1.834998607635498,1.0
0.0100,bernoulli-active,867,2.7257909774780273,1.0
0.0100,bernoulli-active,868,2.5890285968780518,1.0
0.0100,bernoulli-active,869,1.5117000341415405,1.0
0.0100,bernoulli-active,870,1.895415186882019,1.0
0.0100,bernoulli-active,871,2.2710120677948,1.0
0.0100,bernoulli-active,872,2.8580117225646973,1.0
0.0100,bernoulli-active,873,3.309105396270752,1.0
0.0100,bernoulli-active,874,2.8635542392730713,1.0
0.0100,bernoulli-active,875,2.2733449935913086,1.0
0.0100,bernoulli-active,876,3.3239102363586426,1.0
0.0100,bernoulli-active,877,2.565584659576416,1.0
0.0100,bernoulli-active,878,2.161548376083374,1.0
0.0100,bernoulli-active,879,1.5844708681106567,1.0
0.0100,bernoulli-active,880,2.6632113456726074,1.0
0.0100,bernoulli-active,881,3.528202533721924,1.0
0.0100,bernoulli-active,882,1.6864410638809204,1.0
0.0100,bernoulli-active,883,2.2213099002838135,1.0
0.0100,bernoulli-active,884,1.6150832176208496,1.0
0.0100,bernoulli-active,885,3.6550076007843018,1.0
0.0100,bernoulli-active,886,3.7997031211853027,1.0
0.0100,bernoulli-active,887,2.3553431034088135,1.0
0.0100,bernoulli-active,888,2.3041181564331055,1.0
0.0100,bernoulli-active,889,2.698431968688965,0.0
0.0100,bernoulli-active,890,2.1641879081726074,1.0
0.0100,bernoulli-active,891,2.2249038219451904,1.0
0.0100,bernoulli-active,892,2.0664479732513428,1.0
0.0100,bernoulli-active,893,1.7732133865356445,1.0
0.0100,bernoulli-active,894,1.919325590133667,1.0
0.0100,bernoulli-active,895,2.0579943656921387,1.0
0.0100,bernoulli-active,896,3.3824353218078613,1.0
0.0100,bernoulli-active,897,1.7950129508972168,1.0
0.0100,bernoulli-active,898,2.073692798614502,1.0
0.0100,bernoulli-active,899,2.5723819732666016,1.0
0.0100,bernoulli-active,900,1.6997859477996826,1.0
0.0100,bernoulli-active,901,2.84531307220459,1.0
0.0100,bernoulli-active,902,1.8546547889709473,1.0
0.0100,bernoulli-active,903,2.4131948947906494,1.0
0.0100,bernoulli-active,904,2.0688157081604004,1.0
0.0100,bernoulli-active,905,2.653898000717163,1.0
0.0100,bernoulli-active,906,2.105539321899414,1.0
0.0100,bernoulli-active,907,1.5525732040405273,1.0
0.0100,bernoulli-active,908,2.3016605377197266,1.0
0.0100,bernoulli-active,909,1.6085301637649536,1.0
0.0100,bernoulli-active,910,2.883406162261963,1.0
0.0100,bernoulli-active,911,5.638796806335449,1.0
0.0100,bernoulli-active,912,2.119260311126709,1.0
0.0100,bernoulli-active,913,2.9250123500823975,1.0
0.0100,bernoulli-active,914,3.235610008239746,1.0
0.0100,bernoulli-active,915,1.8138673305511475,1.0
0.0100,bernoulli-active,916,2.5903730392456055,1.0
0.0100,bernoulli-active,917,2.8542895317077637,1.0
0.0100,bernoulli-active,918,3.5328400135040283,1.0
0.0100,bernoulli-active,919,1.8788981437683105,1.0
0.0100,bernoulli-active,920,2.1758551597595215,1.0
0.0100,bernoulli-active,921,1.787711262702942,1.0
0.0100,bernoulli-active,922,2.91440749168396,1.0
0.0100,bernoulli-active,923,3.031911849975586,1.0
0.0100,bernoulli-active,924,2.3005757331848145,1.0
0.0100,bernoulli-active,925,2.035943031311035,1.0
0.0100,bernoulli-active,926,1.7027612924575806,1.0
0.0100,bernoulli-active,927,2.9304893016815186,1.0
0.0100,bernoulli-active,928,2.7464377880096436,1.0
0.0100,bernoulli-active,929,3.3175668716430664,1.0
0.0100,bernoulli-active,930,2.4717578887939453,1.0
0.0100,bernoulli-active,931,2.6416289806365967,1.0
0.0100,bernoulli-active,932,1.9378502368927002,1.0
0.0100,bernoulli-active,933,1.661617398262024,1.0
0.0100,bernoulli-active,934,1.8473114967346191,1.0
0.0100,bernoulli-active,935,2.5794472694396973,1.0
0.0100,bernoulli-active,936,3.3049733638763428,1.0
0.0100,bernoulli-active,937,2.603278398513794,1.0
0.0100,bernoulli-active,938,1.4670979976654053,1.0
0.0100,bernoulli-active,939,1.845718502998352,1.0
0.0100,bernoulli-active,940,2.3239409923553467,1.0
0.0100,bernoulli-active,941,2.4610018730163574,1.0
0.0100,bernoulli-active,942,3.407536029815674,0.0
0.0100,bernoulli-active,943,1.3239737749099731,1.0
0.0100,bernoulli-active,944,2.0093321800231934,1.0
0.0100,bernoulli-active,945,2.4642720222473145,1.0
0.0100,bernoulli-active,946,3.2858948707580566,1.0
0.0100,bernoulli-active,947,3.046431064605713,1.0
0.0100,bernoulli-active,948,3.566493272781372,1.0
0.0100,bernoulli-active,949,1.5666338205337524,1.0
0.0100,bernoulli-active,950,2.2850427627563477,1.0
0.0100,bernoulli-active,951,4.010127067565918,1.0
0.0100,bernoulli-active,952,2.8559422492980957,1.0
0.0100,bernoulli-active,953,2.179368019104004,1.0
0.0100,bernoulli-active,954,1.986461877822876,1.0
0.0100,bernoulli-active,955,2.1319541931152344,1.0
0.0100,bernoulli-active,956,1.682940125465393,1.0
0.0100,bernoulli-active,957,2.4329378604888916,1.0
0.0100,bernoulli-active,958,2.821294069290161,1.0
0.0100,bernoulli-active,959,1.8691198825836182,1.0
0.0100,bernoulli-active,960,2.899984121322632,1.0
0.0100,bernoulli-active,961,2.0809576511383057,1.0
0.0100,bernoulli-active,962,3.305929660797119,1.0
0.0100,bernoulli-active,963,1.8109180927276611,1.0
0.0100,bernoulli-active,964,1.8564122915267944,1.0
0.0100,bernoulli-active,965,2.232330560684204,1.0
0.0100,bernoulli-active,966,1.91152822971344,1.0
0.0100,bernoulli-active,967,1.6451879739761353,1.0
0.0100,bernoulli-active,968,2.429619312286377,1.0
0.0100,bernoulli-active,969,1.8582653999328613,1.0
0.0100,bernoulli-active,970,2.4366202354431152,1.0
0.0100,bernoulli-active,971,4.657416820526123,1.0
0.0100,bernoulli-active,972,1.8071167469024658,1.0
0.0100,bernoulli-active,973,2.2747175693511963,1.0
0.0100,bernoulli-active,974,2.6959517002105713,1.0
0.0100,bernoulli-active,975,3.30397891998291,1.0
0.0100,bernoulli-active,976,2.966886043548584,1.0
0.0100,bernoulli-active,977,2.7236592769622803,1.0
0.0100,bernoulli-active,978,2.7681567668914795,1.0
0.0100,bernoulli-active,979,2.074120044708252,1.0
0.0100,bernoulli-active,980,2.658818244934082,1.0
0.0100,bernoulli-active,981,2.2648842334747314,1.0
0.0100,bernoulli-active,982,3.9168858528137207,1.0
0.0100,bernoulli-active,983,1.986635684967041,1.0
0.0100,bernoulli-active,984,3.52870774269104,1.0
0.0100,bernoulli-active,985,2.050811290740967,1.0
0.0100,bernoulli-active,986,3.6345932483673096,0.0
0.0100,bernoulli-active,987,3.390092611312866,1.0
0.0100,bernoulli-active,988,1.868865728378296,1.0
0.0100,bernoulli-active,989,1.1358141899108887,1.0
0.0100,bernoulli-active,990,2.501014232635498,1.0
0.0100,bernoulli-active,991,1.549598217010498,1.0
0.0100,bernoulli-active,992,2.729184865951538,0.0
0.0100,bernoulli-active,993,1.467097282409668,1.0
0.0100,bernoulli-active,994,1.6937932968139648,1.0
0.0100,bernoulli-active,995,1.9212754964828491,1.0
0.0100,bernoulli-active,996,1.7215098142623901,1.0
0.0100,bernoulli-active,997,2.152879238128662,1.0
0.0100,bernoulli-active,998,4.022159576416016,0.0
0.0100,bernoulli-active,999,2.6082963943481445,1.0
0.0100,bernoulli-uniform,666,3.3554491996765137,1.0
0.0100,bernoulli-uniform,667,2.1343235969543457,1.0
0.0100,bernoulli-uniform,668,2.9680583477020264,1.0
0.0100,bernoulli-uniform,669,2.7084898948669434,1.0
0.0100,bernoulli-uniform,670,1.765913963317871,1.0
0.0100,bernoulli-uniform,671,4.203052520751953,1.0
0.0100,bernoulli-uniform,672,3.184924364089966,1.0
0.0100,bernoulli-uniform,673,2.6185619831085205,1.0
0.0100,bernoulli-uniform,674,15.332221984863281,1.0
0.0100,bernoulli-uniform,675,2.361938953399658,1.0
0.0100,bernoulli-uniform,676,4.111097812652588,1.0
0.0100,bernoulli-uniform,677,2.0349783897399902,1.0
0.0100,bernoulli-uniform,678,1.6906615495681763,1.0
0.0100,bernoulli-uniform,679,6.1704559326171875,1.0
0.0100,bernoulli-uniform,680,3.322237491607666,1.0
0.0100,bernoulli-uniform,681,2.2944726943969727,1.0
0.0100,bernoulli-uniform,682,1.6287232637405396,1.0
0.0100,bernoulli-uniform,683,2.4899275302886963,1.0
0.0100,bernoulli-uniform,684,4.329442501068115,1.0
0.0100,bernoulli-uniform,685,2.7818753719329834,1.0
0.0100,bernoulli-uniform,686,2.1921639442443848,1.0
0.0100,bernoulli-uniform,687,3.7972569465637207,0.0
0.0100,bernoulli-uniform,688,1.3963203430175781,1.0
0.0100,bernoulli-uniform,689,2.5295305252075195,1.0
0.0100,bernoulli-uniform,690,2.978020191192627,1.0
0.0100,bernoulli-uniform,691,1.7070198059082031,1.0
0.0100,bernoulli-uniform,692,2.7793195247650146,1.0
0.0100,bernoulli-uniform,693,7.614106178283691,1.0
0.0100,bernoulli-uniform,694,3.8405938148498535,0.0
0.0100,bernoulli-uniform,695,3.4020140171051025,0.0
0.0100,bernoulli-uniform,696,2.1638431549072266,1.0
0.0100,bernoulli-uniform,697,2.847818613052368,1.0
0.0100,bernoulli-uniform,698,3.017887592315674,1.0
0.0100,bernoulli-uniform,699,1.2504229545593262,0.0
0.0100,bernoulli-uniform,700,2.746382236480713,1.0
0.0100,bernoulli-uniform,701,4.847649097442627,1.0
0.0100,bernoulli-uniform,702,2.9222307205200195,1.0
0.0100,bernoulli-uniform,703,2.493875503540039,1.0
0.0100,bernoulli-uniform,704,2.35452938079834,1.0
0.0100,bernoulli-uniform,705,4.822627067565918,1.0
0.0100,bernoulli-uniform,706,3.232462167739868,1.0
0.0100,bernoulli-uniform,707,1.8212385177612305,1.0
0.0100,bernoulli-uniform,708,2.2582337856292725,1.0
0.0100,bernoulli-uniform,709,2.5086631774902344,1.0
0.0100,bernoulli-uniform,710,3.493767261505127,1.0
0.0100,bernoulli-uniform,711,2.9348273277282715,1.0
0.0100,bernoulli-uniform,712,3.9380626678466797,1.0
0.0100,bernoulli-uniform,713,3.358173370361328,1.0
0.0100,bernoulli-uniform,714,2.853921890258789,1.0
0.0100,bernoulli-uniform,715,4.0424065589904785,1.0
0.0100,bernoulli-uniform,716,3.4417572021484375,1.0
0.0100,bernoulli-uniform,717,3.9088003635406494,1.0
0.0100,bernoulli-uniform,718,3.3592801094055176,1.0
0.0100,bernoulli-uniform,719,2.696488380432129,1.0
0.0100,bernoulli-uniform,720,1.6575758457183838,1.0
0.0100,bernoulli-uniform,721,3.6951279640197754,1.0
0.0100,bernoulli-uniform,722,14.14392375946045,1.0
0.0100,bernoulli-uniform,723,2.7773804664611816,1.0
0.0100,bernoulli-uniform,724,2.587580680847168,1.0
0.0100,bernoulli-uniform,725,2.2805275917053223,1.0
0.0100,bernoulli-uniform,726,2.4395365715026855,1.0
0.0100,bernoulli-uniform,727,2.932877779006958,1.0
0.0100,bernoulli-uniform,728,5.301170825958252,1.0
0.0100,bernoulli-uniform,729,3.0801684856414795,1.0
0.0100,bernoulli-uniform,730,2.716002941131592,1.0
0.0100,bernoulli-uniform,731,2.6556167602539062,1.0
0.0100,bernoulli-uniform,732,3.3636655807495117,1.0
0.0100,bernoulli-uniform,733,1.6494358777999878,1.0
0.0100,bernoulli-uniform,734,3.039639711380005,1.0
0.0100,bernoulli-uniform,735,8.877036094665527,0.0
0.0100,bernoulli-uniform,736,3.925569534301758,1.0
0.0100,bernoulli-uniform,737,4.360712051391602,1.0
0.0100,bernoulli-uniform,738,3.727548837661743,0.0
0.0100,bernoulli-uniform,739,3.6749467849731445,1.0
0.0100,bernoulli-uniform,740,2.420137405395508,1.0
0.0100,bernoulli-uniform,741,3.9166154861450195,1.0
0.0100,bernoulli-uniform,742,1.6462321281433105,1.0
0.0100,bernoulli-uniform,743,7.308924674987793,1.0
0.0100,bernoulli-uniform,744,2.227998733520508,1.0
0.0100,bernoulli-uniform,745,1.9485116004943848,1.0
0.0100,bernoulli-uniform,746,2.5686450004577637,1.0
0.0100,bernoulli-uniform,747,4.194604873657227,1.0
0.0100,bernoulli-uniform,748,3.3193118572235107,1.0
0.0100,bernoulli-uniform,749,5.668179988861084,1.0
0.0100,bernoulli-uniform,750,5.284062385559082,1.0
0.0100,bernoulli-uniform,751,1.5948681831359863,1.0
0.0100,bernoulli-uniform,752,2.3290975093841553,1.0
0.0100,bernoulli-uniform,753,2.2972400188446045,1.0
0.0100,bernoulli-uniform,754,3.3563055992126465,0.0
0.0100,bernoulli-uniform,755,3.7478771209716797,1.0
0.0100,bernoulli-uniform,756,2.215881824493408,1.0
0.0100,bernoulli-uniform,757,2.576603889465332,1.0
0.0100,bernoulli-uniform,758,2.719143867492676,1.0
0.0100,bernoulli-uniform,759,3.2730026245117188,1.0
0.0100,bernoulli-uniform,760,3.102621078491211,1.0
0.0100,bernoulli-uniform,761,3.985973834991455,1.0
0.0100,bernoulli-uniform,762,3.733102798461914,1.0
0.0100,bernoulli-uniform,763,3.376514434814453,1.0
0.0100,bernoulli-uniform,764,3.6490678787231445,1.0
0.0100,bernoulli-uniform,765,2.5173802375793457,1.0
0.0100,bernoulli-uniform,766,2.237144708633423,1.0
0.0100,bernoulli-uniform,767,2.6796834468841553,1.0
0.0100,bernoulli-uniform,768,2.341978073120117,1.0
0.0100,bernoulli-uniform,769,1.8863061666488647,1.0
0.0100,bernoulli-uniform,770,2.379387378692627,1.0
0.0100,bernoulli-uniform,771,3.236546039581299,1.0
0.0100,bernoulli-uniform,772,4.047028064727783,1.0
0.0100,bernoulli-uniform,773,3.340064525604248,1.0
0.0100,bernoulli-uniform,774,4.860461235046387,1.0
0.0100,bernoulli-uniform,775,2.505728244781494,1.0
0.0100,bernoulli-uniform,776,1.601650357246399,1.0
0.0100,bernoulli-uniform,777,1.997969388961792,1.0
0.0100,bernoulli-uniform,778,3.7320847511291504,0.0
0.0100,bernoulli-uniform,779,2.5188260078430176,1.0
0.0100,bernoulli-uniform,780,1.3211543560028076,0.0
0.0100,bernoulli-uniform,781,2.6882619857788086,1.0
0.0100,bernoulli-uniform,782,3.0028443336486816,1.0
0.0100,bernoulli-uniform,783,2.3895843029022217,1.0
0.0100,bernoulli-uniform,784,3.511819362640381,1.0
0.0100,bernoulli-uniform,785,2.089404582977295,1.0
0.0100,bernoulli-uniform,786,4.412561416625977,1.0
0.0100,bernoulli-uniform,787,4.270654201507568,1.0
0.0100,bernoulli-uniform,788,10.142970085144043,1.0
0.0100,bernoulli-uniform,789,2.761486530303955,1.0
0.0100,bernoulli-uniform,790,2.034271240234375,1.0
0.0100,bernoulli-uniform,791,4.165733337402344,1.0
0.0100,bernoulli-uniform,792,1.9975078105926514,1.0
0.0100,bernoulli-uniform,793,2.1756017208099365,1.0
0.0100,bernoulli-uniform,794,2.42254638671875,1.0
0.0100,bernoulli-uniform,795,2.4255213737487793,1.0
0.0100,bernoulli-uniform,796,3.840341091156006,1.0
0.0100,bernoulli-uniform,797,3.000490188598633,1.0
0.0100,bernoulli-uniform,798,2.3842105865478516,1.0
0.0100,bernoulli-uniform,799,8.069469451904297,1.0
0.0100,bernoulli-uniform,800,29.078947067260742,1.0
0.0100,bernoulli-uniform,801,2.080676555633545,1.0
0.0100,bernoulli-uniform,802,4.033095359802246,0.0
0.0100,bernoulli-uniform,803,3.20627498626709,1.0
0.0100,bernoulli-uniform,804,2.3231706619262695,1.0
0.0100,bernoulli-uniform,805,3.0052266120910645,1.0
0.0100,bernoulli-uniform,806,2.4729583263397217,1.0
0.0100,bernoulli-uniform,807,4.238722324371338,1.0
0.0100,bernoulli-uniform,808,3.0796267986297607,1.0
0.0100,bernoulli-uniform,809,3.1443865299224854,1.0
0.0100,bernoulli-uniform,810,2.541025400161743,1.0
0.0100,bernoulli-uniform,811,1.5634350776672363,0.0
0.0100,bernoulli-uniform,812,4.6967926025390625,1.0
0.0100,bernoulli-uniform,813,4.034631729125977,1.0
0.0100,bernoulli-uniform,814,2.97829008102417,1.0
0.0100,bernoulli-uniform,815,6.115625858306885,1.0
0.0100,bernoulli-uniform,816,2.069810390472412,1.0
0.0100,bernoulli-uniform,817,1.388510823249817,0.0
0.0100,bernoulli-uniform,818,3.5576205253601074,1.0
0.0100,bernoulli-uniform,819,5.436591148376465,1.0
0.0100,bernoulli-uniform,820,3.0580801963806152,1.0
0.0100,bernoulli-uniform,821,2.7935397624969482,1.0
0.0100,bernoulli-uniform,822,2.6895527839660645,1.0
0.0100,bernoulli-uniform,823,1.7923226356506348,1.0
0.0100,bernoulli-uniform,824,2.9544825553894043,1.0
0.0100,bernoulli-uniform,825,1.7973315715789795,1.0
