prop_budget,method,seed,width,coverage
0.0100,wor-active,803,0.039957284927368164,0.0
0.0100,wor-active,804,0.03267967700958252,0.0
0.0100,wor-active,805,0.026842832565307617,0.0
0.0100,wor-active,806,0.04129314422607422,0.0
0.0100,wor-active,807,0.03726840019226074,0.0
0.0100,wor-active,808,0.0240633487701416,0.0
0.0100,wor-active,809,0.039963483810424805,0.0
0.0100,wor-active,810,0.021590828895568848,0.0
0.0100,wor-active,811,0.02671647071838379,0.0
0.0100,wor-active,812,0.029855728149414062,0.0
0.0100,wor-active,813,0.02403712272644043,0.0
0.0100,wor-active,814,0.02482008934020996,0.0
0.0100,wor-active,815,0.016138076782226562,0.0
0.0100,wor-active,816,0.027101993560791016,0.0
0.0100,wor-active,817,0.021521806716918945,0.0
0.0100,wor-active,818,0.039933204650878906,0.0
0.0100,wor-active,819,0.02929234504699707,0.0
0.0100,wor-active,820,0.024637937545776367,0.0
0.0100,wor-active,821,0.02183389663696289,0.0
0.0100,wor-active,822,0.022090911865234375,0.0
0.0100,wor-active,823,0.0556492805480957,0.0
0.0100,wor-active,824,0.041373491287231445,0.0
0.0100,wor-active,825,0.015227079391479492,0.0
0.0100,wor-active,826,0.02338123321533203,0.0
0.0100,wor-active,827,0.02906787395477295,0.0
0.0100,wor-active,828,0.026830077171325684,0.0
0.0100,wor-active,829,0.03864622116088867,0.0
0.0100,wor-active,830,0.02361142635345459,0.0
0.0100,wor-active,831,0.03780722618103027,0.0
0.0100,wor-active,832,0.027449727058410645,0.0
0.0100,wor-active,833,0.03433489799499512,0.0
0.0100,wor-active,834,0.034909725189208984,0.0
0.0100,wor-active,835,0.029257774353027344,0.0
0.0100,wor-active,836,0.01995694637298584,0.0
0.0100,wor-active,837,0.03653287887573242,0.0
0.0100,wor-active,838,0.03374063968658447,0.0
0.0100,wor-active,839,0.026112675666809082,0.0
0.0100,wor-active,840,0.021894216537475586,0.0
0.0100,wor-active,841,0.06551337242126465,0.0
0.0100,wor-active,842,0.03458821773529053,0.0
0.0100,wor-active,843,0.02571272850036621,0.0
0.0100,wor-active,844,0.034224748611450195,0.0
0.0100,wor-active,845,0.02699875831604004,0.0
0.0100,wor-active,846,0.03167414665222168,0.0
0.0100,wor-active,847,0.03730893135070801,0.0
0.0100,wor-active,848,0.031203508377075195,0.0
0.0100,wor-active,849,0.0329974889755249,0.0
0.0100,wor-active,850,0.02902364730834961,0.0
0.0100,wor-active,851,0.034354209899902344,0.0
0.0100,wor-active,852,0.019419074058532715,0.0
0.0100,wor-active,853,0.03575539588928223,0.0
0.0100,wor-active,854,0.04543185234069824,0.0
0.0100,wor-active,855,0.03535425662994385,0.0
0.0100,wor-active,856,0.04674482345581055,0.0
0.0100,wor-active,857,0.03927969932556152,0.0
0.0100,wor-active,858,0.020082592964172363,0.0
0.0100,wor-active,859,0.052881717681884766,0.0
0.0100,wor-active,860,0.02299344539642334,0.0
