dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.075,23,0.03199372813105583,0.94713059195662
mmlu-pro,None,1.0,0.075,24,0.0321456603705883,0.9484862178038862
mmlu-pro,None,1.0,0.075,25,0.03212466090917587,0.9493899683687302
mmlu-pro,None,1.0,0.075,26,0.03200553357601166,0.946678716674198
mmlu-pro,None,1.0,0.075,27,0.03208831697702408,0.9403524627202893
mmlu-pro,None,1.0,0.075,28,0.03198530897498131,0.9453230908269318
mmlu-pro,None,1.0,0.075,29,0.0320935994386673,0.9403524627202893
mmlu-pro,None,1.0,0.075,30,0.03208855167031288,0.9462268413917759
mmlu-pro,None,1.0,0.075,31,0.03202208876609802,0.9435155896972436
mmlu-pro,None,1.0,0.075,32,0.032080020755529404,0.9498418436511523
mmlu-pro,None,1.0,0.1,0,0.026469064876437187,0.9453230908269318
mmlu-pro,None,1.0,0.1,1,0.026479916647076607,0.9493899683687302
mmlu-pro,None,1.0,0.1,2,0.026410922408103943,0.9507455942159965
mmlu-pro,None,1.0,0.1,3,0.02647201344370842,0.9462268413917759
mmlu-pro,None,1.0,0.1,4,0.02648717351257801,0.9507455942159965
mmlu-pro,None,1.0,0.1,5,0.02643270045518875,0.9439674649796657
mmlu-pro,None,1.0,0.1,6,0.02644241228699684,0.9457749661093539
mmlu-pro,None,1.0,0.1,7,0.02647489495575428,0.9412562132851333
mmlu-pro,None,1.0,0.1,8,0.02645898424088955,0.9462268413917759
mmlu-pro,None,1.0,0.1,9,0.026473650708794594,0.947582467239042
mmlu-pro,None,1.0,0.1,10,0.02640470303595066,0.9457749661093539
mmlu-pro,None,1.0,0.1,11,0.026519736275076866,0.9448712155445097
mmlu-pro,None,1.0,0.1,12,0.0264765452593565,0.947582467239042
mmlu-pro,None,1.0,0.1,13,0.026437904685735703,0.947582467239042
mmlu-pro,None,1.0,0.1,14,0.026400266215205193,0.9353818346136467
mmlu-pro,None,1.0,0.1,15,0.026450268924236298,0.9502937189335744
mmlu-pro,None,1.0,0.1,16,0.026429804041981697,0.9511974694984184
mmlu-pro,None,1.0,0.1,17,0.02646077610552311,0.9448712155445097
mmlu-pro,None,1.0,0.1,18,0.026476142928004265,0.9444193402620877
mmlu-pro,None,1.0,0.1,19,0.0264816265553236,0.9507455942159965
mmlu-pro,None,1.0,0.1,20,0.026478508487343788,0.9548124717577949
mmlu-pro,None,1.0,0.1,21,0.026416964828968048,0.9435155896972436
mmlu-pro,None,1.0,0.1,22,0.02642696537077427,0.9426118391323995
mmlu-pro,None,1.0,0.1,23,0.026394153013825417,0.9448712155445097
mmlu-pro,None,1.0,0.1,24,0.02649758942425251,0.9516493447808405
mmlu-pro,None,1.0,0.1,25,0.026479020714759827,0.9566199728874831
mmlu-pro,None,1.0,0.1,26,0.026400359347462654,0.9521012200632626
mmlu-pro,None,1.0,0.1,27,0.026460319757461548,0.9421599638499775
mmlu-pro,None,1.0,0.1,28,0.026389505714178085,0.9439674649796657
mmlu-pro,None,1.0,0.1,29,0.026453908532857895,0.9371893357433349
mmlu-pro,None,1.0,0.1,30,0.026447689160704613,0.9525530953456847
mmlu-pro,None,1.0,0.1,31,0.02643067017197609,0.9448712155445097
mmlu-pro,None,1.0,0.1,32,0.026457643136382103,0.9570718481699051
mmlu-pro,None,1.0,0.125,0,0.02276659943163395,0.9457749661093539
mmlu-pro,None,1.0,0.125,1,0.022771993651986122,0.9534568459105287
mmlu-pro,None,1.0,0.125,2,0.02272575907409191,0.9484862178038862
mmlu-pro,None,1.0,0.125,3,0.02275530807673931,0.94713059195662
mmlu-pro,None,1.0,0.125,4,0.022776171565055847,0.9539087211929508
mmlu-pro,None,1.0,0.125,5,0.022722750902175903,0.9394487121554451
mmlu-pro,None,1.0,0.125,6,0.02274254895746708,0.94713059195662
mmlu-pro,None,1.0,0.125,7,0.022762198001146317,0.9412562132851333
mmlu-pro,None,1.0,0.125,8,0.02275436744093895,0.94713059195662
mmlu-pro,None,1.0,0.125,9,0.022761939093470573,0.9484862178038862
mmlu-pro,None,1.0,0.125,10,0.02271648682653904,0.9430637144148215
mmlu-pro,None,1.0,0.125,11,0.022800829261541367,0.9448712155445097
mmlu-pro,None,1.0,0.125,12,0.02277146466076374,0.9534568459105287
mmlu-pro,None,1.0,0.125,13,0.022746078670024872,0.9457749661093539
mmlu-pro,None,1.0,0.125,14,0.022716162726283073,0.9403524627202893
mmlu-pro,None,1.0,0.125,15,0.0227502528578043,0.9525530953456847
mmlu-pro,None,1.0,0.125,16,0.022726241499185562,0.9521012200632626
mmlu-pro,None,1.0,0.125,17,0.022740168496966362,0.9489380930863082
mmlu-pro,None,1.0,0.125,18,0.022770076990127563,0.9457749661093539
mmlu-pro,None,1.0,0.125,19,0.02275620587170124,0.946678716674198
mmlu-pro,None,1.0,0.125,20,0.022762218490242958,0.9530049706281066
mmlu-pro,None,1.0,0.125,21,0.022718464955687523,0.9426118391323995
mmlu-pro,None,1.0,0.125,22,0.022725475952029228,0.9516493447808405
mmlu-pro,None,1.0,0.125,23,0.022694138810038567,0.9539087211929508
mmlu-pro,None,1.0,0.125,24,0.022785568609833717,0.9489380930863082
mmlu-pro,None,1.0,0.125,25,0.022754058241844177,0.9502937189335744
mmlu-pro,None,1.0,0.125,26,0.022710569202899933,0.9453230908269318
mmlu-pro,None,1.0,0.125,27,0.022747624665498734,0.9444193402620877
mmlu-pro,None,1.0,0.125,28,0.022690163925290108,0.9462268413917759
mmlu-pro,None,1.0,0.125,29,0.022748330608010292,0.9408043380027112
mmlu-pro,None,1.0,0.125,30,0.02274795062839985,0.9584274740171713
mmlu-pro,None,1.0,0.125,31,0.022730274125933647,0.9448712155445097
mmlu-pro,None,1.0,0.125,32,0.022747233510017395,0.9480343425214641
mmlu-pro,None,1.0,0.15,0,0.020106574520468712,0.9484862178038862
mmlu-pro,None,1.0,0.15,1,0.02010503038764,0.9516493447808405
