dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.125,56,0.022168824449181557,0.9344780840488026
mmlu-pro,None,1.0,0.125,57,0.02211443893611431,0.9385449615906011
mmlu-pro,None,1.0,0.125,58,0.022208746522665024,0.9534568459105287
mmlu-pro,None,1.0,0.125,59,0.022153250873088837,0.9385449615906011
mmlu-pro,None,1.0,0.125,60,0.022264568135142326,0.9521012200632626
mmlu-pro,None,1.0,0.125,61,0.02214716374874115,0.9353818346136467
mmlu-pro,None,1.0,0.125,62,0.022196296602487564,0.9408043380027112
mmlu-pro,None,1.0,0.125,63,0.022252002730965614,0.9453230908269318
mmlu-pro,None,1.0,0.125,64,0.022423479706048965,0.9313149570718482
mmlu-pro,None,1.0,0.125,65,0.022206583991646767,0.9439674649796657
mmlu-pro,None,1.0,0.15,33,0.0193927139043808,0.9376412110257569
mmlu-pro,None,1.0,0.15,34,0.019482143223285675,0.9439674649796657
mmlu-pro,None,1.0,0.15,35,0.019449397921562195,0.938996836873023
mmlu-pro,None,1.0,0.15,36,0.019544871523976326,0.9399005874378672
mmlu-pro,None,1.0,0.15,37,0.019496267661452293,0.9344780840488026
mmlu-pro,None,1.0,0.15,38,0.019444821402430534,0.938996836873023
mmlu-pro,None,1.0,0.15,39,0.019488630816340446,0.9439674649796657
mmlu-pro,None,1.0,0.15,40,0.019448772072792053,0.9426118391323995
mmlu-pro,None,1.0,0.15,41,0.019555646926164627,0.947582467239042
mmlu-pro,None,1.0,0.15,42,0.01951083354651928,0.9408043380027112
mmlu-pro,None,1.0,0.15,43,0.019460227340459824,0.9358337098960687
mmlu-pro,None,1.0,0.15,44,0.019509360194206238,0.9367374604609128
mmlu-pro,None,1.0,0.15,45,0.019494570791721344,0.9394487121554451
mmlu-pro,None,1.0,0.15,46,0.01941969059407711,0.946678716674198
mmlu-pro,None,1.0,0.15,47,0.019444540143013,0.9426118391323995
mmlu-pro,None,1.0,0.15,48,0.01942967250943184,0.9421599638499775
mmlu-pro,None,1.0,0.15,49,0.019531721249222755,0.94713059195662
mmlu-pro,None,1.0,0.15,50,0.019530152902007103,0.9498418436511523
mmlu-pro,None,1.0,0.15,51,0.019489241763949394,0.9426118391323995
mmlu-pro,None,1.0,0.15,52,0.0193947684019804,0.9344780840488026
mmlu-pro,None,1.0,0.15,53,0.019449470564723015,0.9502937189335744
mmlu-pro,None,1.0,0.15,54,0.019513091072440147,0.9322187076366923
mmlu-pro,None,1.0,0.15,55,0.01955968327820301,0.9412562132851333
mmlu-pro,None,1.0,0.15,56,0.019458169117569923,0.9349299593312246
mmlu-pro,None,1.0,0.15,57,0.019394157454371452,0.9353818346136467
mmlu-pro,None,1.0,0.15,58,0.019459206610918045,0.9426118391323995
mmlu-pro,None,1.0,0.15,59,0.01944277249276638,0.9340262087663805
mmlu-pro,None,1.0,0.15,60,0.0195207130163908,0.9530049706281066
mmlu-pro,None,1.0,0.15,61,0.019440602511167526,0.9349299593312246
mmlu-pro,None,1.0,0.15,62,0.019473101943731308,0.938996836873023
mmlu-pro,None,1.0,0.15,63,0.01949564926326275,0.9376412110257569
mmlu-pro,None,1.0,0.15,64,0.019643567502498627,0.9286037053773158
mmlu-pro,None,1.0,0.15,65,0.019491026178002357,0.946678716674198
mmlu-pro,None,1.0,0.175,33,0.01727328635752201,0.9362855851784908
mmlu-pro,None,1.0,0.175,34,0.017366359010338783,0.9417080885675554
mmlu-pro,None,1.0,0.175,35,0.017330167815089226,0.938996836873023
mmlu-pro,None,1.0,0.175,36,0.017410244792699814,0.9335743334839585
mmlu-pro,None,1.0,0.175,37,0.017371390014886856,0.9322187076366923
mmlu-pro,None,1.0,0.175,38,0.017340553924441338,0.9331224582015364
mmlu-pro,None,1.0,0.175,39,0.017360560595989227,0.9371893357433349
mmlu-pro,None,1.0,0.175,40,0.017339639365673065,0.9435155896972436
mmlu-pro,None,1.0,0.175,41,0.017440153285861015,0.9421599638499775
mmlu-pro,None,1.0,0.175,42,0.017385093495249748,0.9435155896972436
mmlu-pro,None,1.0,0.175,43,0.01734056882560253,0.9358337098960687
mmlu-pro,None,1.0,0.175,44,0.01739242672920227,0.9367374604609128
