dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,33,0.06682398170232773,0.938093086308179
mmlu-pro,None,1.0,0.025,34,0.06662199646234512,0.9421599638499775
mmlu-pro,None,1.0,0.025,35,0.0666208490729332,0.947582467239042
mmlu-pro,None,1.0,0.025,36,0.06634330749511719,0.9349299593312246
mmlu-pro,None,1.0,0.025,37,0.06624792516231537,0.9412562132851333
mmlu-pro,None,1.0,0.025,38,0.06639159470796585,0.9362855851784908
mmlu-pro,None,1.0,0.025,39,0.06638552248477936,0.9462268413917759
mmlu-pro,None,1.0,0.025,40,0.0660613551735878,0.9439674649796657
mmlu-pro,None,1.0,0.025,41,0.06641151010990143,0.938996836873023
mmlu-pro,None,1.0,0.025,42,0.06628256291151047,0.9317668323542703
mmlu-pro,None,1.0,0.025,43,0.06616613268852234,0.9417080885675554
mmlu-pro,None,1.0,0.025,44,0.06680911034345627,0.9403524627202893
mmlu-pro,None,1.0,0.025,45,0.06654483824968338,0.9430637144148215
mmlu-pro,None,1.0,0.025,46,0.06636454910039902,0.9394487121554451
mmlu-pro,None,1.0,0.025,47,0.06627251207828522,0.9457749661093539
mmlu-pro,None,1.0,0.025,48,0.06634126603603363,0.9362855851784908
mmlu-pro,None,1.0,0.025,49,0.06609027087688446,0.9493899683687302
mmlu-pro,None,1.0,0.025,50,0.0664120689034462,0.9511974694984184
mmlu-pro,None,1.0,0.025,51,0.06635317206382751,0.9371893357433349
mmlu-pro,None,1.0,0.025,52,0.06627175211906433,0.9403524627202893
mmlu-pro,None,1.0,0.025,53,0.06660857796669006,0.9430637144148215
mmlu-pro,None,1.0,0.025,54,0.06619801372289658,0.9498418436511523
mmlu-pro,None,1.0,0.025,55,0.06627024710178375,0.9408043380027112
mmlu-pro,None,1.0,0.025,56,0.06662685424089432,0.9408043380027112
mmlu-pro,None,1.0,0.025,57,0.06637951731681824,0.9421599638499775
mmlu-pro,None,1.0,0.025,58,0.06644946336746216,0.9399005874378672
mmlu-pro,None,1.0,0.025,59,0.06664999574422836,0.946678716674198
mmlu-pro,None,1.0,0.025,60,0.06611566245555878,0.9444193402620877
mmlu-pro,None,1.0,0.025,61,0.06631218641996384,0.9457749661093539
mmlu-pro,None,1.0,0.025,62,0.06634431332349777,0.9344780840488026
mmlu-pro,None,1.0,0.025,63,0.06639425456523895,0.9421599638499775
mmlu-pro,None,1.0,0.025,64,0.06624475121498108,0.9439674649796657
mmlu-pro,None,1.0,0.025,65,0.06670033931732178,0.9480343425214641
mmlu-pro,None,1.0,0.05,33,0.042289454489946365,0.947582467239042
mmlu-pro,None,1.0,0.05,34,0.04214365780353546,0.9507455942159965
mmlu-pro,None,1.0,0.05,35,0.042095914483070374,0.9502937189335744
mmlu-pro,None,1.0,0.05,36,0.042031675577163696,0.947582467239042
mmlu-pro,None,1.0,0.05,37,0.04197576269507408,0.9371893357433349
mmlu-pro,None,1.0,0.05,38,0.04210434481501579,0.9362855851784908
mmlu-pro,None,1.0,0.05,39,0.04197313264012337,0.9430637144148215
mmlu-pro,None,1.0,0.05,40,0.04190871864557266,0.9498418436511523
mmlu-pro,None,1.0,0.05,41,0.042005591094493866,0.9462268413917759
mmlu-pro,None,1.0,0.05,42,0.04201522842049599,0.9399005874378672
mmlu-pro,None,1.0,0.05,43,0.04192925989627838,0.9421599638499775
mmlu-pro,None,1.0,0.05,44,0.04226059839129448,0.9399005874378672
mmlu-pro,None,1.0,0.05,45,0.04206755384802818,0.9498418436511523
mmlu-pro,None,1.0,0.05,46,0.04210750758647919,0.9534568459105287
mmlu-pro,None,1.0,0.05,47,0.041934784501791,0.9525530953456847
mmlu-pro,None,1.0,0.05,48,0.042094018310308456,0.9444193402620877
mmlu-pro,None,1.0,0.05,49,0.04190037027001381,0.94713059195662
mmlu-pro,None,1.0,0.05,50,0.04200021177530289,0.9570718481699051
mmlu-pro,None,1.0,0.05,51,0.04205400124192238,0.9507455942159965
mmlu-pro,None,1.0,0.05,52,0.042043522000312805,0.9521012200632626
mmlu-pro,None,1.0,0.05,53,0.04207842797040939,0.9426118391323995
mmlu-pro,None,1.0,0.05,54,0.04191143810749054,0.9484862178038862
mmlu-pro,None,1.0,0.05,55,0.04195353388786316,0.9426118391323995
mmlu-pro,None,1.0,0.05,56,0.04212908074259758,0.9530049706281066
mmlu-pro,None,1.0,0.05,57,0.04205528274178505,0.9462268413917759
mmlu-pro,None,1.0,0.05,58,0.042021509259939194,0.94713059195662
mmlu-pro,None,1.0,0.05,59,0.04211212694644928,0.947582467239042
mmlu-pro,None,1.0,0.05,60,0.041891083121299744,0.9525530953456847
mmlu-pro,None,1.0,0.05,61,0.041981250047683716,0.9444193402620877
mmlu-pro,None,1.0,0.05,62,0.04201333969831467,0.9448712155445097
mmlu-pro,None,1.0,0.05,63,0.04206220060586929,0.9394487121554451
mmlu-pro,None,1.0,0.05,64,0.04194337874650955,0.9489380930863082
mmlu-pro,None,1.0,0.05,65,0.04213160276412964,0.9516493447808405
mmlu-pro,None,1.0,0.075,33,0.03225545212626457,0.9507455942159965
mmlu-pro,None,1.0,0.075,34,0.03215407207608223,0.9521012200632626
mmlu-pro,None,1.0,0.075,35,0.032097216695547104,0.9516493447808405
mmlu-pro,None,1.0,0.075,36,0.032071590423583984,0.9453230908269318
mmlu-pro,None,1.0,0.075,37,0.032044392079114914,0.9480343425214641
mmlu-pro,None,1.0,0.075,38,0.0321323536336422,0.94713059195662
mmlu-pro,None,1.0,0.075,39,0.03203597664833069,0.946678716674198
mmlu-pro,None,1.0,0.075,40,0.03203590586781502,0.9511974694984184
mmlu-pro,None,1.0,0.075,41,0.03208515793085098,0.9521012200632626
mmlu-pro,None,1.0,0.075,42,0.03208623826503754,0.9408043380027112
mmlu-pro,None,1.0,0.075,43,0.0320143848657608,0.9426118391323995
mmlu-pro,None,1.0,0.075,44,0.03220877796411514,0.9421599638499775
mmlu-pro,None,1.0,0.075,45,0.03209199011325836,0.94713059195662
mmlu-pro,None,1.0,0.075,46,0.032131899148225784,0.955716222322639
mmlu-pro,None,1.0,0.075,47,0.03205009922385216,0.9502937189335744
mmlu-pro,None,1.0,0.075,48,0.0321056954562664,0.9521012200632626
mmlu-pro,None,1.0,0.075,49,0.03200925514101982,0.946678716674198
mmlu-pro,None,1.0,0.075,50,0.03206179291009903,0.9521012200632626
mmlu-pro,None,1.0,0.075,51,0.032122716307640076,0.9439674649796657
mmlu-pro,None,1.0,0.075,52,0.03210816904902458,0.9534568459105287
mmlu-pro,None,1.0,0.075,53,0.03212809935212135,0.9417080885675554
mmlu-pro,None,1.0,0.075,54,0.0320226214826107,0.94713059195662
mmlu-pro,None,1.0,0.075,55,0.032041773200035095,0.9435155896972436
mmlu-pro,None,1.0,0.075,56,0.03214304894208908,0.9525530953456847
mmlu-pro,None,1.0,0.075,57,0.03214600682258606,0.9493899683687302
mmlu-pro,None,1.0,0.075,58,0.0320742167532444,0.9525530953456847
mmlu-pro,None,1.0,0.075,59,0.03210500627756119,0.9507455942159965
mmlu-pro,None,1.0,0.075,60,0.0320066399872303,0.9534568459105287
mmlu-pro,None,1.0,0.075,61,0.03206072002649307,0.9457749661093539
mmlu-pro,None,1.0,0.075,62,0.03205714374780655,0.9484862178038862
mmlu-pro,None,1.0,0.075,63,0.03210799768567085,0.9417080885675554
mmlu-pro,None,1.0,0.075,64,0.032047346234321594,0.946678716674198
mmlu-pro,None,1.0,0.075,65,0.032166626304388046,0.9511974694984184
mmlu-pro,None,1.0,0.1,33,0.02656623348593712,0.947582467239042
mmlu-pro,None,1.0,0.1,34,0.02652006968855858,0.9516493447808405
mmlu-pro,None,1.0,0.1,35,0.026481684297323227,0.9507455942159965
mmlu-pro,None,1.0,0.1,36,0.02643965743482113,0.9457749661093539
mmlu-pro,None,1.0,0.1,37,0.026433400809764862,0.9457749661093539
mmlu-pro,None,1.0,0.1,38,0.026479989290237427,0.9507455942159965
mmlu-pro,None,1.0,0.1,39,0.02642110176384449,0.9570718481699051
mmlu-pro,None,1.0,0.1,40,0.026420695707201958,0.9521012200632626
mmlu-pro,None,1.0,0.1,41,0.0264522023499012,0.9516493447808405
mmlu-pro,None,1.0,0.1,42,0.026456881314516068,0.9462268413917759
mmlu-pro,None,1.0,0.1,43,0.026402480900287628,0.9426118391323995
mmlu-pro,None,1.0,0.1,44,0.026548393070697784,0.9453230908269318
mmlu-pro,None,1.0,0.1,45,0.026455219835042953,0.9453230908269318
mmlu-pro,None,1.0,0.1,46,0.026486175134778023,0.9624943515589698
mmlu-pro,None,1.0,0.1,47,0.026437662541866302,0.9480343425214641
mmlu-pro,None,1.0,0.1,48,0.0264723040163517,0.9511974694984184
mmlu-pro,None,1.0,0.1,49,0.02640671283006668,0.9444193402620877
mmlu-pro,None,1.0,0.1,50,0.026422079652547836,0.956168097605061
mmlu-pro,None,1.0,0.1,51,0.02648010663688183,0.9417080885675554
mmlu-pro,None,1.0,0.1,52,0.026465723291039467,0.946678716674198
mmlu-pro,None,1.0,0.1,53,0.02649061381816864,0.9408043380027112
mmlu-pro,None,1.0,0.1,54,0.026425639167428017,0.9498418436511523
mmlu-pro,None,1.0,0.1,55,0.026427973061800003,0.938996836873023
mmlu-pro,None,1.0,0.1,56,0.026487847790122032,0.9498418436511523
mmlu-pro,None,1.0,0.1,57,0.026497814804315567,0.9484862178038862
mmlu-pro,None,1.0,0.1,58,0.02644757367670536,0.94713059195662
mmlu-pro,None,1.0,0.1,59,0.0264700036495924,0.9507455942159965
mmlu-pro,None,1.0,0.1,60,0.026400616392493248,0.9575237234523272
mmlu-pro,None,1.0,0.1,61,0.026451805606484413,0.9507455942159965
