dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,66,0.06829866021871567,0.9408043380027112
mmlu-pro,None,1.0,0.025,67,0.06824102997779846,0.9511974694984184
mmlu-pro,None,1.0,0.025,68,0.0683133602142334,0.9480343425214641
mmlu-pro,None,1.0,0.025,69,0.06825696676969528,0.938996836873023
mmlu-pro,None,1.0,0.025,70,0.06809887290000916,0.9430637144148215
mmlu-pro,None,1.0,0.025,71,0.06803707033395767,0.9417080885675554
mmlu-pro,None,1.0,0.025,72,0.06844984740018845,0.9421599638499775
mmlu-pro,None,1.0,0.025,73,0.06817642599344254,0.9385449615906011
mmlu-pro,None,1.0,0.025,74,0.06839355826377869,0.9516493447808405
mmlu-pro,None,1.0,0.025,75,0.06809502094984055,0.9484862178038862
mmlu-pro,None,1.0,0.025,76,0.0682632178068161,0.9439674649796657
mmlu-pro,None,1.0,0.025,77,0.06842382252216339,0.9358337098960687
mmlu-pro,None,1.0,0.025,78,0.06795886904001236,0.9439674649796657
mmlu-pro,None,1.0,0.025,79,0.0680699571967125,0.9412562132851333
mmlu-pro,None,1.0,0.025,80,0.06826268136501312,0.9484862178038862
mmlu-pro,None,1.0,0.025,81,0.06822603195905685,0.9417080885675554
mmlu-pro,None,1.0,0.025,82,0.06807024776935577,0.9394487121554451
mmlu-pro,None,1.0,0.025,83,0.06810018420219421,0.9412562132851333
mmlu-pro,None,1.0,0.025,84,0.06826622039079666,0.9444193402620877
mmlu-pro,None,1.0,0.025,85,0.06844913214445114,0.9403524627202893
mmlu-pro,None,1.0,0.025,86,0.06841760873794556,0.9498418436511523
mmlu-pro,None,1.0,0.025,87,0.06805791705846786,0.9430637144148215
mmlu-pro,None,1.0,0.025,88,0.06815467774868011,0.9340262087663805
mmlu-pro,None,1.0,0.025,89,0.06819965690374374,0.9421599638499775
mmlu-pro,None,1.0,0.025,90,0.06832081824541092,0.9498418436511523
mmlu-pro,None,1.0,0.025,91,0.06797285377979279,0.9426118391323995
mmlu-pro,None,1.0,0.025,92,0.06852243840694427,0.9444193402620877
mmlu-pro,None,1.0,0.025,93,0.06817208975553513,0.9408043380027112
mmlu-pro,None,1.0,0.025,94,0.06803479045629501,0.9480343425214641
mmlu-pro,None,1.0,0.025,95,0.0681246742606163,0.946678716674198
mmlu-pro,None,1.0,0.025,96,0.06797563284635544,0.9349299593312246
mmlu-pro,None,1.0,0.025,97,0.06857052445411682,0.9480343425214641
mmlu-pro,None,1.0,0.025,98,0.06835965067148209,0.9579755987347492
mmlu-pro,None,1.0,0.025,99,0.06842123717069626,0.9417080885675554
mmlu-pro,None,1.0,0.05,66,0.04365628957748413,0.9358337098960687
mmlu-pro,None,1.0,0.05,67,0.04348454624414444,0.9399005874378672
mmlu-pro,None,1.0,0.05,68,0.043592922389507294,0.9489380930863082
mmlu-pro,None,1.0,0.05,69,0.043511830270290375,0.9340262087663805
mmlu-pro,None,1.0,0.05,70,0.04347509890794754,0.9534568459105287
mmlu-pro,None,1.0,0.05,71,0.043398234993219376,0.9399005874378672
mmlu-pro,None,1.0,0.05,72,0.04357178509235382,0.9453230908269318
mmlu-pro,None,1.0,0.05,73,0.04342246800661087,0.9353818346136467
mmlu-pro,None,1.0,0.05,74,0.0435754731297493,0.9525530953456847
mmlu-pro,None,1.0,0.05,75,0.043498579412698746,0.9426118391323995
mmlu-pro,None,1.0,0.05,76,0.043557703495025635,0.9439674649796657
mmlu-pro,None,1.0,0.05,77,0.0436520092189312,0.9480343425214641
mmlu-pro,None,1.0,0.05,78,0.04345452040433884,0.9435155896972436
mmlu-pro,None,1.0,0.05,79,0.04355134814977646,0.9430637144148215
mmlu-pro,None,1.0,0.05,80,0.04357340186834335,0.9511974694984184
mmlu-pro,None,1.0,0.05,81,0.04359159246087074,0.9484862178038862
mmlu-pro,None,1.0,0.05,82,0.043479833751916885,0.938093086308179
mmlu-pro,None,1.0,0.05,83,0.04343581199645996,0.9444193402620877
mmlu-pro,None,1.0,0.05,84,0.04353802651166916,0.938996836873023
mmlu-pro,None,1.0,0.05,85,0.043650005012750626,0.9399005874378672
mmlu-pro,None,1.0,0.05,86,0.04365483298897743,0.9457749661093539
mmlu-pro,None,1.0,0.05,87,0.04342924803495407,0.9502937189335744
mmlu-pro,None,1.0,0.05,88,0.04351795092225075,0.9362855851784908
mmlu-pro,None,1.0,0.05,89,0.04350560903549194,0.9453230908269318
mmlu-pro,None,1.0,0.05,90,0.0435415580868721,0.9521012200632626
