dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,0,0.01,0.3,29,0.024301424622535706,0.947582467239042
mmlu-pro,0,0.01,0.3,30,0.024301182478666306,0.9453230908269318
mmlu-pro,0,0.01,0.3,31,0.02429758943617344,0.946678716674198
mmlu-pro,0,0.01,0.3,32,0.024301698431372643,0.9484862178038862
mmlu-pro,0,0.01,0.325,0,0.02331268973648548,0.9511974694984184
mmlu-pro,0,0.01,0.325,1,0.02331223525106907,0.9502937189335744
mmlu-pro,0,0.01,0.325,2,0.023305444046854973,0.9444193402620877
mmlu-pro,0,0.01,0.325,3,0.023306358605623245,0.9480343425214641
mmlu-pro,0,0.01,0.325,4,0.023326784372329712,0.9444193402620877
mmlu-pro,0,0.01,0.325,5,0.023304620757699013,0.9489380930863082
mmlu-pro,0,0.01,0.325,6,0.023301998153328896,0.9457749661093539
mmlu-pro,0,0.01,0.325,7,0.02332061529159546,0.9426118391323995
mmlu-pro,0,0.01,0.325,8,0.02331043966114521,0.9570718481699051
mmlu-pro,0,0.01,0.325,9,0.02330625429749489,0.946678716674198
mmlu-pro,0,0.01,0.325,10,0.023309731855988503,0.9480343425214641
mmlu-pro,0,0.01,0.325,11,0.023309413343667984,0.9462268413917759
mmlu-pro,0,0.01,0.325,12,0.023296738043427467,0.9484862178038862
mmlu-pro,0,0.01,0.325,13,0.023319782689213753,0.9570718481699051
mmlu-pro,0,0.01,0.325,14,0.023314598947763443,0.9484862178038862
mmlu-pro,0,0.01,0.325,15,0.023316960781812668,0.9548124717577949
mmlu-pro,0,0.01,0.325,16,0.023310761898756027,0.9602349751468595
mmlu-pro,0,0.01,0.325,17,0.02329905331134796,0.9511974694984184
mmlu-pro,0,0.01,0.325,18,0.023299628868699074,0.956168097605061
mmlu-pro,0,0.01,0.325,19,0.02330433391034603,0.947582467239042
mmlu-pro,0,0.01,0.325,20,0.023303059861063957,0.9493899683687302
mmlu-pro,0,0.01,0.325,21,0.023320864886045456,0.9552643470402169
mmlu-pro,0,0.01,0.325,22,0.023299414664506912,0.9521012200632626
mmlu-pro,0,0.01,0.325,23,0.02330940216779709,0.9543605964753729
mmlu-pro,0,0.01,0.325,24,0.02329564467072487,0.9511974694984184
mmlu-pro,0,0.01,0.325,25,0.02330845221877098,0.9516493447808405
mmlu-pro,0,0.01,0.325,26,0.02329411916434765,0.9489380930863082
mmlu-pro,0,0.01,0.325,27,0.02331225760281086,0.9548124717577949
mmlu-pro,0,0.01,0.325,28,0.023307044059038162,0.9457749661093539
mmlu-pro,0,0.01,0.325,29,0.023315241560339928,0.9480343425214641
mmlu-pro,0,0.01,0.325,30,0.023314394056797028,0.9516493447808405
mmlu-pro,0,0.01,0.325,31,0.023310448974370956,0.9426118391323995
mmlu-pro,0,0.01,0.325,32,0.023315317928791046,0.9516493447808405
mmlu-pro,0,0.01,0.35,0,0.022436652332544327,0.9521012200632626
mmlu-pro,0,0.01,0.35,1,0.022433286532759666,0.9534568459105287
