lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
-0.022209577,0.057231486,0.07944106,1,classical,1890,0.0049987965860070725,70
-0.03135965,0.054205522,0.08556517,1,classical,1890,0.0049987965860070725,71
-0.028798893,0.047001496,0.07580039,1,classical,1890,0.0049987965860070725,72
-0.040996835,0.038434744,0.07943158,1,classical,1890,0.0049987965860070725,73
-0.03033109,0.047318734,0.077649824,1,classical,1890,0.0049987965860070725,74
-0.013968114,0.06721054,0.08117865,1,classical,1890,0.0049987965860070725,75
0.022643462,0.11351846,0.090875,0,classical,1890,0.0049987965860070725,76
-0.025140367,0.052655436,0.0777958,1,classical,1890,0.0049987965860070725,77
-0.026268475,0.052348375,0.07861685,1,classical,1890,0.0049987965860070725,78
-0.030834153,0.049348228,0.08018238,1,classical,1890,0.0049987965860070725,79
-0.00975178,0.070141874,0.079893656,1,classical,1890,0.0049987965860070725,80
0.026508372,0.11679627,0.090287894,0,classical,1890,0.0049987965860070725,81
-0.028701628,0.05341039,0.082112014,1,classical,1890,0.0049987965860070725,82
0.022886004,0.10692088,0.084034875,0,classical,1890,0.0049987965860070725,83
-0.049212046,0.03216552,0.081377566,1,classical,1890,0.0049987965860070725,84
-0.04348197,0.036069646,0.079551615,1,classical,1890,0.0049987965860070725,85
-0.03809408,0.039380737,0.07747482,1,classical,1890,0.0049987965860070725,86
-0.028340694,0.052775342,0.081116036,1,classical,1890,0.0049987965860070725,87
-0.080375865,-0.014144316,0.06623155,0,classical,1890,0.0049987965860070725,88
-0.025709305,0.05331115,0.079020455,1,classical,1890,0.0049987965860070725,89
-0.062445864,0.014644824,0.07709069,1,classical,1890,0.0049987965860070725,90
-0.0020394996,0.080005966,0.082045466,1,classical,1890,0.0049987965860070725,91
-0.02769253,0.050631676,0.078324206,1,classical,1890,0.0049987965860070725,92
-0.02335595,0.05455363,0.07790958,1,classical,1890,0.0049987965860070725,93
-0.047538765,0.028833881,0.076372646,1,classical,1890,0.0049987965860070725,94
-0.013755968,0.06763435,0.08139032,1,classical,1890,0.0049987965860070725,95
-0.017130023,0.06497691,0.08210693,1,classical,1890,0.0049987965860070725,96
-0.030793507,0.049117323,0.07991083,1,classical,1890,0.0049987965860070725,97
-0.009774618,0.076101266,0.08587588,1,classical,1890,0.0049987965860070725,98
-0.012038603,0.06921722,0.08125582,1,classical,1890,0.0049987965860070725,99
0.029775422,0.10983463,0.0800592,0,uniform+pai,1890,0.0049987965860070725,0
-0.010468265,0.06227707,0.07274534,1,uniform+pai,1890,0.0049987965860070725,1
-0.0117564555,0.059454806,0.07121126,1,uniform+pai,1890,0.0049987965860070725,2
-0.012674404,0.05926674,0.071941145,1,uniform+pai,1890,0.0049987965860070725,3
