lb,ub,interval width,coverage,estimator,$n_b$
0.0035557747,0.050411865,0.04685609,0,faq (simp var),4561
-0.01896707,0.025822446,0.044789515,1,faq (full var),4561
-0.018967606,0.025822978,0.044790585,1,faq (simp var),4561
-0.022904988,0.018365074,0.041270062,1,faq (full var),4561
-0.022905193,0.018365279,0.041270472,1,faq (simp var),4561
-0.03289663,0.0072459495,0.04014258,1,faq (full var),4561
-0.032904223,0.0072535397,0.04015776,1,faq (simp var),4561
-0.012007045,0.031595312,0.043602355,1,faq (full var),4561
-0.012007266,0.03159553,0.043602798,1,faq (simp var),4561
-0.0062753167,0.03893187,0.045207188,1,faq (full var),4561
-0.0062820036,0.03893856,0.04522056,1,faq (simp var),4561
-0.023263829,0.01898404,0.04224787,1,faq (full var),4561
-0.023266057,0.018986268,0.042252325,1,faq (simp var),4561
-0.017400008,0.027200695,0.044600703,1,faq (full var),4561
-0.017400121,0.027200809,0.04460093,1,faq (simp var),4561
-0.0103436345,0.03402793,0.044371564,1,faq (full var),4561
-0.010344108,0.034028403,0.04437251,1,faq (simp var),4561
-0.041252334,0.00085142255,0.042103756,1,faq (full var),4561
-0.04126081,0.0008598976,0.042120706,1,faq (simp var),4561
-0.014844561,0.030922262,0.045766823,1,faq (full var),4561
-0.014844982,0.030922683,0.045767665,1,faq (simp var),4561
-0.044356845,-0.00512404,0.039232805,0,faq (full var),4561
-0.044378124,-0.005102761,0.039275363,0,faq (simp var),4561
-0.023463514,0.018890161,0.042353675,1,faq (full var),4561
-0.023464952,0.018891599,0.04235655,1,faq (simp var),4561
-0.012906587,0.03200403,0.044910617,1,faq (full var),4561
-0.012907691,0.032005135,0.044912826,1,faq (simp var),4561
-0.019580605,0.024745965,0.04432657,1,faq (full var),4561
-0.019580644,0.024746004,0.044326648,1,faq (simp var),4561
-0.031822443,0.010782927,0.04260537,1,faq (full var),4561
-0.03182365,0.010784132,0.042607784,1,faq (simp var),4561
-0.028021127,0.011816412,0.03983754,1,faq (full var),4561
-0.02803231,0.0118275955,0.039859906,1,faq (simp var),4561
-0.01264469,0.03073072,0.04337541,1,faq (full var),4561
-0.01264472,0.03073075,0.04337547,1,faq (simp var),4561
-0.042176723,-0.002173962,0.040002763,0,faq (full var),4561
-0.04219905,-0.0021516383,0.04004741,0,faq (simp var),4561
-0.034216985,0.0057171527,0.039934136,1,faq (full var),4561
-0.034219086,0.005719254,0.039938338,1,faq (simp var),4561
-0.034388486,0.0063245473,0.040713035,1,faq (full var),4561
-0.03439442,0.00633048,0.0407249,1,faq (simp var),4561
-0.030361395,0.012196039,0.042557433,1,faq (full var),4561
-0.03036803,0.012202675,0.042570706,1,faq (simp var),4561
-0.0136442,0.030909173,0.044553373,1,faq (full var),4561
-0.013644224,0.030909197,0.04455342,1,faq (simp var),4561
-0.019573439,0.022737812,0.04231125,1,faq (full var),4561
-0.019575296,0.02273967,0.042314965,1,faq (simp var),4561
-0.014107836,0.02895292,0.043060757,1,faq (full var),4561
-0.014107913,0.028952997,0.04306091,1,faq (simp var),4561
-0.021518888,0.021004839,0.042523727,1,faq (full var),4561
-0.0215201,0.021006051,0.042526152,1,faq (simp var),4561
-0.021075765,0.02283934,0.043915104,1,faq (full var),4561
-0.021075806,0.02283938,0.043915186,1,faq (simp var),4561
-0.008907697,0.036367107,0.045274805,1,faq (full var),4561
-0.008908308,0.036367718,0.045276027,1,faq (simp var),4561
-0.01537746,0.028344037,0.043721497,1,faq (full var),4561
-0.015379284,0.02834586,0.043725144,1,faq (simp var),4561
-0.042015396,-0.00036292337,0.04165247,0,faq (full var),4561
-0.042021297,-0.0003570225,0.041664273,0,faq (simp var),4561
-0.029290415,0.012886186,0.0421766,1,faq (full var),4561
-0.029292505,0.012888276,0.04218078,1,faq (simp var),4561
-0.025008464,0.016914958,0.041923422,1,faq (full var),4561
-0.02500982,0.016916314,0.041926134,1,faq (simp var),4561
-0.021022728,0.022924306,0.043947034,1,faq (full var),4561
-0.021026887,0.022928465,0.043955352,1,faq (simp var),4561
-0.030618185,0.008235836,0.03885402,1,faq (full var),4561
-0.030623158,0.00824081,0.038863968,1,faq (simp var),4561
0.019835154,0.069863155,0.050028004,0,faq (full var),4561
0.01982173,0.06987658,0.050054852,0,faq (simp var),4561
-0.030061575,0.011414325,0.0414759,1,faq (full var),4561
-0.030065209,0.011417959,0.041483168,1,faq (simp var),4561
-0.021237403,0.02155777,0.042795174,1,faq (full var),4561
-0.021239283,0.02155965,0.042798933,1,faq (simp var),4561
-0.026869118,0.016171254,0.043040372,1,faq (full var),4561
-0.026870895,0.016173035,0.04304393,1,faq (simp var),4561
-0.03677003,0.005154209,0.04192424,1,faq (full var),4561
-0.036773995,0.005158173,0.041932166,1,faq (simp var),4561
-0.034177564,0.0048053768,0.038982943,1,faq (full var),4561
-0.03418529,0.004813103,0.038998395,1,faq (simp var),4561
-0.0059812777,0.039645053,0.04562633,1,faq (full var),4561
-0.0059828945,0.03964667,0.045629565,1,faq (simp var),4561
-0.030705027,0.010939781,0.041644808,1,faq (full var),4561
-0.030710371,0.010945125,0.041655496,1,faq (simp var),4561
-0.015182854,0.02699044,0.042173292,1,faq (full var),4561
-0.015183893,0.02699148,0.04217537,1,faq (simp var),4561
-0.033759262,0.007202659,0.04096192,1,faq (full var),4561
-0.03377237,0.007215768,0.04098814,1,faq (simp var),4561
-0.02813602,0.013926828,0.04206285,1,faq (full var),4561
-0.02813962,0.013930427,0.042070046,1,faq (simp var),4561
-0.0041367915,0.043122023,0.047258817,1,faq (full var),4561
-0.0041369516,0.043122187,0.047259137,1,faq (simp var),4561
-0.007328205,0.038587768,0.045915972,1,faq (full var),4561
-0.0073313173,0.03859088,0.045922197,1,faq (simp var),4561
-0.0060162693,0.03923192,0.045248188,1,faq (full var),4561
-0.006016936,0.039232586,0.04524952,1,faq (simp var),4561
-0.012829761,0.030946039,0.0437758,1,faq (full var),4561
-0.012829871,0.03094615,0.04377602,1,faq (simp var),4561
-0.016098613,0.028074166,0.04417278,1,faq (full var),4561
-0.016098654,0.028074207,0.04417286,1,faq (simp var),4561
-0.034646604,0.0076872976,0.0423339,1,faq (full var),4561
-0.034648817,0.0076895105,0.042338327,1,faq (simp var),4561
-0.013245706,0.030985259,0.044230964,1,faq (full var),4561
-0.013245755,0.030985307,0.04423106,1,faq (simp var),4561
-0.019216068,0.02303034,0.04224641,1,faq (full var),4561
-0.019216202,0.023030475,0.042246677,1,faq (simp var),4561
-0.020755706,0.023790343,0.04454605,1,faq (full var),4561
-0.020757906,0.023792543,0.04455045,1,faq (simp var),4561
-0.02669944,0.01408753,0.04078697,1,faq (full var),4561
-0.026702438,0.014090527,0.040792964,1,faq (simp var),4561
-0.014205001,0.028040364,0.042245366,1,faq (full var),4561
-0.014205338,0.028040702,0.04224604,1,faq (simp var),4561
-0.028316092,0.015968133,0.044284225,1,faq (full var),4561
-0.028317293,0.015969334,0.044286627,1,faq (simp var),4561
-0.0338718,0.006217693,0.04008949,1,faq (full var),4561
-0.033879798,0.006225691,0.04010549,1,faq (simp var),4561
-0.011222616,0.032192215,0.04341483,1,faq (full var),4561
-0.01122277,0.03219237,0.043415144,1,faq (simp var),4561
-0.019784912,0.022779617,0.04256453,1,faq (full var),4561
-0.019785305,0.02278001,0.042565316,1,faq (simp var),4561
-0.03834884,0.0025464874,0.040895328,1,faq (full var),4561
-0.03836192,0.0025595687,0.040921487,1,faq (simp var),4561
-0.037182793,0.0040880907,0.041270882,1,faq (full var),4561
-0.03718824,0.004093541,0.041281782,1,faq (simp var),4561
-0.027519545,0.015058143,0.042577688,1,faq (full var),4561
-0.02752584,0.015064439,0.04259028,1,faq (simp var),4561
-0.007813929,0.03612314,0.043937072,1,faq (full var),4561
-0.007815275,0.03612449,0.043939766,1,faq (simp var),4561
-0.03411711,0.0060515413,0.04016865,1,faq (full var),4561
-0.03413224,0.0060666716,0.04019891,1,faq (simp var),4561
-0.039175577,0.0021762624,0.04135184,1,faq (full var),4561
-0.03918624,0.002186926,0.041373163,1,faq (simp var),4561
-0.011432858,0.032420628,0.043853484,1,faq (full var),4561
-0.011433223,0.032420993,0.043854214,1,faq (simp var),4561
-0.02606148,0.017029194,0.043090675,1,faq (full var),4561
-0.026062757,0.01703047,0.043093227,1,faq (simp var),4561
-0.016642667,0.027189042,0.04383171,1,faq (full var),4561
-0.016642807,0.027189182,0.04383199,1,faq (simp var),4561
-0.02718661,0.016687788,0.043874398,1,faq (full var),4561
-0.02718804,0.016689215,0.043877255,1,faq (simp var),4561
-0.036364622,-0.0029623676,0.033402257,0,faq (full var),6366
-0.036375158,-0.0029518288,0.033423327,0,faq (simp var),6366
-0.017124305,0.020594066,0.03771837,1,faq (full var),6366
-0.017124828,0.02059459,0.037719417,1,faq (simp var),6366
-0.007254756,0.03118201,0.038436767,1,faq (full var),6366
-0.007256164,0.031183418,0.038439583,1,faq (simp var),6366
-0.028346552,0.008802405,0.037148956,1,faq (full var),6366
-0.028346779,0.008802632,0.03714941,1,faq (simp var),6366
-0.024335885,0.011463812,0.035799697,1,faq (full var),6366
-0.02433736,0.011465287,0.035802647,1,faq (simp var),6366
-0.025959518,0.010008396,0.035967913,1,faq (full var),6366
-0.025960743,0.010009623,0.035970367,1,faq (simp var),6366
-0.020977456,0.015499012,0.036476467,1,faq (full var),6366
-0.020980936,0.015502491,0.036483426,1,faq (simp var),6366
-0.0006574057,0.036706544,0.03736395,1,faq (full var),6366
-0.00066018663,0.036709324,0.037369512,1,faq (simp var),6366
-0.028850669,0.006618483,0.035469152,1,faq (full var),6366
-0.028852982,0.0066207964,0.03547378,1,faq (simp var),6366
-0.032802008,0.002264197,0.035066206,1,faq (full var),6366
-0.03280565,0.0022678385,0.03507349,1,faq (simp var),6366
-0.012325477,0.023941152,0.03626663,1,faq (full var),6366
-0.012325525,0.0239412,0.036266726,1,faq (simp var),6366
-0.017571937,0.021591675,0.03916361,1,faq (full var),6366
-0.017572198,0.021591939,0.039164137,1,faq (simp var),6366
-0.02381916,0.011352311,0.03517147,1,faq (full var),6366
-0.02382005,0.011353201,0.035173252,1,faq (simp var),6366
-0.03225649,0.003706092,0.03596258,1,faq (full var),6366
-0.03225961,0.0037092082,0.035968818,1,faq (simp var),6366
-0.020670276,0.016013559,0.036683835,1,faq (full var),6366
-0.020671157,0.01601444,0.036685597,1,faq (simp var),6366
-0.02146892,0.014417214,0.035886135,1,faq (full var),6366
-0.02147073,0.014419023,0.035889752,1,faq (simp var),6366
-0.019100536,0.01771691,0.036817446,1,faq (full var),6366
-0.019101331,0.017717706,0.036819037,1,faq (simp var),6366
-0.025301456,0.01089954,0.036200996,1,faq (full var),6366
-0.025303021,0.010901105,0.036204126,1,faq (simp var),6366
-0.015543397,0.020852331,0.03639573,1,faq (full var),6366
-0.015543419,0.020852353,0.036395773,1,faq (simp var),6366
-0.030965572,0.004919635,0.035885207,1,faq (full var),6366
-0.030965861,0.004919924,0.035885785,1,faq (simp var),6366
-0.02684755,0.0114158075,0.03826336,1,faq (full var),6366
-0.026849613,0.0114178695,0.038267482,1,faq (simp var),6366
-0.025818545,0.008339755,0.0341583,1,faq (full var),6366
-0.025822645,0.008343855,0.0341665,1,faq (simp var),6366
-0.018344162,0.017580098,0.03592426,1,faq (full var),6366
-0.018345335,0.017581271,0.035926607,1,faq (simp var),6366
-0.026186958,0.00956585,0.035752807,1,faq (full var),6366
-0.026188377,0.009567271,0.03575565,1,faq (simp var),6366
-0.014271947,0.022132656,0.036404602,1,faq (full var),6366
-0.01427195,0.02213266,0.03640461,1,faq (simp var),6366
-0.021736331,0.01692658,0.03866291,1,faq (full var),6366
-0.021736912,0.01692716,0.038664073,1,faq (simp var),6366
-0.013036013,0.0237348,0.036770813,1,faq (full var),6366
-0.013037214,0.023736002,0.036773216,1,faq (simp var),6366
-0.024738654,0.01156519,0.036303844,1,faq (full var),6366
-0.024740173,0.011566708,0.03630688,1,faq (simp var),6366
-0.022927007,0.012687096,0.035614103,1,faq (full var),6366
-0.022927174,0.012687264,0.03561444,1,faq (simp var),6366
-0.03184837,0.0019784933,0.033826865,1,faq (full var),6366
-0.03185482,0.00198494,0.03383976,1,faq (simp var),6366
-0.013938685,0.023983832,0.037922516,1,faq (full var),6366
-0.013938925,0.02398407,0.037922997,1,faq (simp var),6366
-0.021837905,0.015852973,0.037690878,1,faq (full var),6366
-0.021837942,0.01585301,0.037690952,1,faq (simp var),6366
0.01480036,0.054535404,0.03973504,0,faq (full var),6366
0.014793087,0.05454268,0.039749593,0,faq (simp var),6366
-0.006502511,0.03156566,0.038068168,1,faq (full var),6366
-0.006502567,0.03156571,0.03806828,1,faq (simp var),6366
-0.017294262,0.019823186,0.037117448,1,faq (full var),6366
-0.01729434,0.019823264,0.037117604,1,faq (simp var),6366
-0.027734239,0.009680808,0.037415046,1,faq (full var),6366
-0.02773479,0.009681359,0.03741615,1,faq (simp var),6366
-0.02618958,0.009314393,0.035503972,1,faq (full var),6366
-0.026197672,0.009322486,0.03552016,1,faq (simp var),6366
-0.006966494,0.030757114,0.03772361,1,faq (full var),6366
-0.006966494,0.030757114,0.03772361,1,faq (simp var),6366
-0.03004605,0.0026434474,0.032689497,1,faq (full var),6366
-0.030053068,0.0026504658,0.032703534,1,faq (simp var),6366
-0.016294604,0.019564344,0.035858948,1,faq (full var),6366
-0.01629692,0.019566659,0.03586358,1,faq (simp var),6366
-0.016225874,0.021855954,0.03808183,1,faq (full var),6366
-0.01622647,0.02185655,0.03808302,1,faq (simp var),6366
-0.025645692,0.010521658,0.03616735,1,faq (full var),6366
-0.025647925,0.010523891,0.036171816,1,faq (simp var),6366
-0.0099854255,0.027500253,0.037485678,1,faq (full var),6366
-0.009985427,0.027500253,0.03748568,1,faq (simp var),6366
0.0007258002,0.03796179,0.03723599,0,faq (full var),6366
0.00072250515,0.037965085,0.03724258,0,faq (simp var),6366
-0.032217637,0.0036295354,0.035847172,1,faq (full var),6366
-0.032219686,0.0036315843,0.03585127,1,faq (simp var),6366
-0.009571044,0.026280751,0.035851795,1,faq (full var),6366
-0.009571336,0.026281044,0.03585238,1,faq (simp var),6366
-0.017137464,0.020499788,0.037637252,1,faq (full var),6366
-0.017138895,0.020501219,0.037640113,1,faq (simp var),6366
-0.019541595,0.015965324,0.03550692,1,faq (full var),6366
-0.0195423,0.015966028,0.035508327,1,faq (simp var),6366
0.00065826625,0.039839685,0.03918142,0,faq (full var),6366
0.0006556548,0.039842296,0.03918664,0,faq (simp var),6366
-0.007332991,0.030523688,0.03785668,1,faq (full var),6366
-0.007333004,0.030523703,0.037856705,1,faq (simp var),6366
-0.031591758,0.0029623304,0.034554087,1,faq (full var),6366
-0.031594656,0.0029652286,0.034559883,1,faq (simp var),6366
-0.033850387,8.8475645e-07,0.033851273,1,faq (full var),6366
-0.033857353,7.849187e-06,0.033865202,1,faq (simp var),6366
-0.01996235,0.015649958,0.035612307,1,faq (full var),6366
-0.019965732,0.01565334,0.035619073,1,faq (simp var),6366
6.3408166e-05,0.038426355,0.038362946,0,faq (full var),6366
5.7844445e-05,0.03843192,0.038374074,0,faq (simp var),6366
-0.014541802,0.023660835,0.038202636,1,faq (full var),6366
-0.014541951,0.023660984,0.038202934,1,faq (simp var),6366
-0.018203517,0.018907169,0.037110686,1,faq (full var),6366
-0.018203942,0.018907594,0.037111536,1,faq (simp var),6366
-0.029878452,0.0059528304,0.035831284,1,faq (full var),6366
-0.02987853,0.0059529087,0.03583144,1,faq (simp var),6366
-0.024688944,0.010227241,0.034916185,1,faq (full var),6366
-0.024689374,0.010227671,0.034917045,1,faq (simp var),6366
-0.017589785,0.017946307,0.03553609,1,faq (full var),6366
-0.017590938,0.01794746,0.035538398,1,faq (simp var),6366
-0.017468572,0.01784774,0.03531631,1,faq (full var),6366
-0.017470596,0.017849764,0.03532036,1,faq (simp var),6366
-0.00028361008,0.036343623,0.036627233,0,faq (full var),6366
-0.00028578565,0.0363458,0.036631584,0,faq (simp var),6366
-0.028810205,0.005808426,0.03461863,1,faq (full var),6366
-0.028815912,0.005814133,0.034630045,1,faq (simp var),6366
-0.02644058,0.009228919,0.0356695,1,faq (full var),6366
-0.026440864,0.009229204,0.035670068,1,faq (simp var),6366
-0.016980702,0.020373503,0.037354205,1,faq (full var),6366
-0.016981347,0.020374147,0.037355494,1,faq (simp var),6366
-0.027458968,0.0076115523,0.03507052,1,faq (full var),6366
-0.02746131,0.0076138955,0.035075206,1,faq (simp var),6366
-0.024269134,0.011591539,0.035860673,1,faq (full var),6366
-0.024269708,0.0115921125,0.03586182,1,faq (simp var),6366
-0.007185315,0.031027779,0.038213093,1,faq (full var),6366
-0.0071866037,0.031029068,0.03821567,1,faq (simp var),6366
-0.03922305,-0.0048432685,0.03437978,0,faq (full var),6366
-0.039230168,-0.0048361495,0.03439402,0,faq (simp var),6366
-0.015346783,0.02111353,0.036460314,1,faq (full var),6366
-0.015346785,0.021113532,0.036460318,1,faq (simp var),6366
-0.02915467,0.0067738295,0.0359285,1,faq (full var),6366
-0.02915692,0.0067760795,0.035933,1,faq (simp var),6366
-0.025325539,0.0107395705,0.03606511,1,faq (full var),6366
-0.02532563,0.010739662,0.03606529,1,faq (simp var),6366
-0.010344104,0.027149964,0.037494067,1,faq (full var),6366
-0.010345372,0.02715123,0.037496604,1,faq (simp var),6366
-0.014647587,0.021475144,0.036122732,1,faq (full var),6366
-0.014648383,0.02147594,0.036124323,1,faq (simp var),6366
-0.01097117,0.025366515,0.036337685,1,faq (full var),6366
-0.010971257,0.025366602,0.03633786,1,faq (simp var),6366
-0.037166357,-0.0027714744,0.034394883,0,faq (full var),6366
-0.037174903,-0.0027629305,0.034411974,0,faq (simp var),6366
-0.00020717643,0.038934283,0.03914146,0,faq (full var),6366
-0.00020956993,0.038936675,0.039146245,0,faq (simp var),6366
-0.021844603,0.0150644295,0.036909033,1,faq (full var),6366
-0.021845499,0.015065325,0.036910824,1,faq (simp var),6366
-0.043609902,-0.0095277,0.034082204,0,faq (full var),6366
-0.043614395,-0.009523205,0.03409119,0,faq (simp var),6366
-0.021405492,0.01327663,0.03468212,1,faq (full var),6366
-0.021405794,0.013276934,0.03468273,1,faq (simp var),6366
-0.013680713,0.023605099,0.037285812,1,faq (full var),6366
-0.013682742,0.023607127,0.03728987,1,faq (simp var),6366
-0.018716224,0.015919875,0.0346361,1,faq (full var),6366
-0.018718317,0.015921969,0.034640286,1,faq (simp var),6366
-0.015727915,0.01973708,0.035464995,1,faq (full var),6366
-0.015728205,0.01973737,0.035465576,1,faq (simp var),6366
0.00029297546,0.039417323,0.039124347,0,faq (full var),6366
0.00029168464,0.039418615,0.039126933,0,faq (simp var),6366
-0.02020488,0.016997635,0.037202515,1,faq (full var),6366
-0.020205962,0.016998718,0.03720468,1,faq (simp var),6366
-0.023645053,0.012038352,0.035683405,1,faq (full var),6366
-0.023648752,0.012042051,0.035690803,1,faq (simp var),6366
-0.028076246,0.0068497946,0.034926042,1,faq (full var),6366
-0.028078761,0.0068523074,0.034931067,1,faq (simp var),6366
-0.020846158,0.015017893,0.03586405,1,faq (full var),6366
-0.020847498,0.015019232,0.03586673,1,faq (simp var),6366
-0.028573608,0.0073593054,0.035932913,1,faq (full var),6366
-0.02857692,0.007362617,0.035939537,1,faq (simp var),6366
-0.02642534,0.0082200505,0.03464539,1,faq (full var),6366
-0.026426295,0.008221006,0.0346473,1,faq (simp var),6366
-0.028240843,0.007597616,0.03583846,1,faq (full var),6366
-0.028242502,0.0075992756,0.035841778,1,faq (simp var),6366
-0.0072718794,0.030777361,0.03804924,1,faq (full var),6366
-0.007271939,0.03077742,0.03804936,1,faq (simp var),6366
-0.010798719,0.025345895,0.036144614,1,faq (full var),6366
-0.010799108,0.025346285,0.036145393,1,faq (simp var),6366
-0.03616379,-0.0024144165,0.03374937,0,faq (full var),6366
-0.036168255,-0.00240995,0.033758305,0,faq (simp var),6366
-0.025124349,0.011857015,0.036981363,1,faq (full var),6366
-0.025125526,0.011858194,0.03698372,1,faq (simp var),6366
-0.014098994,0.022205181,0.036304176,1,faq (full var),6366
-0.014099851,0.022206038,0.03630589,1,faq (simp var),6366
-0.017031295,0.021456009,0.038487304,1,faq (full var),6366
-0.017032221,0.021456935,0.038489155,1,faq (simp var),6366
-0.027758949,0.0075753042,0.03533425,1,faq (full var),6366
-0.027760394,0.0075767497,0.035337143,1,faq (simp var),6366
-0.022536669,0.013498552,0.03603522,1,faq (full var),6366
-0.022538532,0.013500415,0.036038946,1,faq (simp var),6366
0.007886555,0.046983432,0.039096877,0,faq (full var),6366
0.007884253,0.046985734,0.03910148,0,faq (simp var),6366
-0.037887454,-0.0038653594,0.034022093,0,faq (full var),6366
-0.037895165,-0.0038576499,0.034037516,0,faq (simp var),6366
-0.0052846996,0.02761951,0.03290421,1,faq (full var),8171
-0.0052847033,0.027619515,0.03290422,1,faq (simp var),8171
5.3942204e-06,0.03255803,0.032552637,0,faq (full var),8171
5.058944e-06,0.032558367,0.032553308,0,faq (simp var),8171
-0.025635645,0.005710721,0.031346366,1,faq (full var),8171
-0.02563762,0.0057126954,0.031350315,1,faq (simp var),8171
-0.004619154,0.029163163,0.03378232,1,faq (full var),8171
-0.004621663,0.029165674,0.033787336,1,faq (simp var),8171
-0.025944065,0.0053556385,0.031299703,1,faq (full var),8171
-0.025948279,0.0053598536,0.031308133,1,faq (simp var),8171
-0.022750515,0.009680454,0.03243097,1,faq (full var),8171
-0.022752017,0.009681955,0.03243397,1,faq (simp var),8171
-0.019634008,0.0125938775,0.032227885,1,faq (full var),8171
-0.01963583,0.012595701,0.032231532,1,faq (simp var),8171
0.002055984,0.03622388,0.034167897,0,faq (full var),8171
0.0020505302,0.036229335,0.034178805,0,faq (simp var),8171
-0.026418487,0.0049172323,0.03133572,1,faq (full var),8171
-0.026421603,0.0049203485,0.03134195,1,faq (simp var),8171
-0.0027030623,0.030343715,0.03304678,1,faq (full var),8171
-0.002703079,0.030343734,0.03304681,1,faq (simp var),8171
-0.012475189,0.019388411,0.0318636,1,faq (full var),8171
-0.012476064,0.019389287,0.03186535,1,faq (simp var),8171
-0.0037881248,0.029419422,0.033207547,1,faq (full var),8171
-0.0037881248,0.029419422,0.033207547,1,faq (simp var),8171
-0.020169359,0.0126967095,0.03286607,1,faq (full var),8171
-0.020169362,0.012696713,0.032866076,1,faq (simp var),8171
-0.014996107,0.01716941,0.032165516,1,faq (full var),8171
-0.014996159,0.017169463,0.03216562,1,faq (simp var),8171
-0.0033937246,0.02925225,0.032645974,1,faq (full var),8171
-0.0033941418,0.029252667,0.03264681,1,faq (simp var),8171
-0.007733127,0.025555676,0.033288803,1,faq (full var),8171
-0.0077331793,0.025555728,0.033288907,1,faq (simp var),8171
-0.026016213,0.006620194,0.032636408,1,faq (full var),8171
-0.026017092,0.006621073,0.032638166,1,faq (simp var),8171
-0.011088898,0.021504944,0.032593843,1,faq (full var),8171
-0.011088911,0.021504957,0.03259387,1,faq (simp var),8171
-0.012320711,0.020208552,0.032529265,1,faq (full var),8171
-0.012320836,0.02020868,0.032529514,1,faq (simp var),8171
-0.022361316,0.00958265,0.031943966,1,faq (full var),8171
-0.022361651,0.009582985,0.031944636,1,faq (simp var),8171
-0.012729539,0.019722419,0.032451957,1,faq (full var),8171
-0.012729539,0.019722419,0.032451957,1,faq (simp var),8171
-0.031644754,0.00086161215,0.032506365,1,faq (full var),8171
-0.03164961,0.0008664662,0.032516073,1,faq (simp var),8171
-0.017209498,0.015000292,0.03220979,1,faq (full var),8171
-0.017209506,0.0150003,0.032209806,1,faq (simp var),8171
-0.026060252,0.005567087,0.03162734,1,faq (full var),8171
-0.026063053,0.0055698883,0.03163294,1,faq (simp var),8171
-0.032084968,-0.0015659407,0.030519027,0,faq (full var),8171
-0.032092243,-0.0015586643,0.030533578,0,faq (simp var),8171
-0.027082063,0.0044338107,0.031515874,1,faq (full var),8171
-0.027084155,0.0044359025,0.031520057,1,faq (simp var),8171
-0.01734601,0.015173897,0.032519907,1,faq (full var),8171
-0.017346103,0.01517399,0.032520093,1,faq (simp var),8171
-0.015327962,0.01727725,0.032605212,1,faq (full var),8171
-0.015329732,0.01727902,0.03260875,1,faq (simp var),8171
-0.024874378,0.0060406467,0.030915026,1,faq (full var),8171
-0.024879074,0.0060453434,0.030924417,1,faq (simp var),8171
-0.022818808,0.009344507,0.032163315,1,faq (full var),8171
-0.022819614,0.0093453135,0.032164928,1,faq (simp var),8171
-0.016339473,0.016216576,0.03255605,1,faq (full var),8171
-0.016339477,0.01621658,0.032556057,1,faq (simp var),8171
-0.02193999,0.010237895,0.032177884,1,faq (full var),8171
-0.021941885,0.010239791,0.032181676,1,faq (simp var),8171
-0.020689406,0.011548061,0.032237466,1,faq (full var),8171
-0.02069117,0.011549825,0.032240994,1,faq (simp var),8171
-0.022086121,0.009854284,0.031940404,1,faq (full var),8171
-0.022087675,0.009855839,0.031943515,1,faq (simp var),8171
-0.011059323,0.022086246,0.03314557,1,faq (full var),8171
-0.011059327,0.02208625,0.033145577,1,faq (simp var),8171
-0.0018065171,0.032895364,0.03470188,1,faq (full var),8171
-0.0018071765,0.032896023,0.0347032,1,faq (simp var),8171
-0.005088765,0.02720195,0.032290716,1,faq (full var),8171
-0.0050888546,0.02720204,0.032290895,1,faq (simp var),8171
-0.018803779,0.013305747,0.032109525,1,faq (full var),8171
-0.018805511,0.013307479,0.03211299,1,faq (simp var),8171
-0.012388557,0.019535337,0.031923894,1,faq (full var),8171
-0.0123886,0.01953538,0.03192398,1,faq (simp var),8171
-0.020336956,0.012466997,0.032803953,1,faq (full var),8171
-0.020339387,0.012469428,0.032808814,1,faq (simp var),8171
-0.018804945,0.012482196,0.03128714,1,faq (full var),8171
-0.018805088,0.0124823395,0.031287428,1,faq (simp var),8171
-0.017320868,0.014054414,0.03137528,1,faq (full var),8171
-0.017321618,0.0140551645,0.031376783,1,faq (simp var),8171
-0.018169228,0.013326649,0.031495877,1,faq (full var),8171
-0.018171752,0.0133291725,0.031500924,1,faq (simp var),8171
-0.024528774,0.007659292,0.032188065,1,faq (full var),8171
-0.024532054,0.007662572,0.032194626,1,faq (simp var),8171
-0.000676726,0.030934036,0.03161076,1,faq (full var),8171
-0.00067676883,0.030934077,0.031610847,1,faq (simp var),8171
-0.027804073,0.0025574164,0.030361488,1,faq (full var),8171
-0.027807005,0.00256035,0.030367356,1,faq (simp var),8171
-0.0069769016,0.027718563,0.034695465,1,faq (full var),8171
-0.006977462,0.027719125,0.034696586,1,faq (simp var),8171
-0.022491222,0.00819329,0.030684512,1,faq (full var),8171
-0.022494255,0.008196322,0.030690577,1,faq (simp var),8171
-0.010778572,0.021102302,0.031880874,1,faq (full var),8171
-0.010778574,0.021102304,0.031880878,1,faq (simp var),8171
-0.017950494,0.013523945,0.031474438,1,faq (full var),8171
-0.017952245,0.013525696,0.03147794,1,faq (simp var),8171
-0.010042316,0.02431802,0.034360338,1,faq (full var),8171
-0.010042553,0.02431826,0.03436081,1,faq (simp var),8171
-0.027685206,0.0039727725,0.03165798,1,faq (full var),8171
-0.027687194,0.00397476,0.031661954,1,faq (simp var),8171
0.00801082,0.041961253,0.033950433,0,faq (full var),8171
0.008008957,0.041963115,0.03395416,0,faq (simp var),8171
-0.0062457398,0.028862067,0.035107806,1,faq (full var),8171
-0.0062466897,0.028863017,0.035109706,1,faq (simp var),8171
-0.008741961,0.023854356,0.032596316,1,faq (full var),8171
-0.008742106,0.023854502,0.032596607,1,faq (simp var),8171
-0.029155325,0.002035752,0.031191077,1,faq (full var),8171
-0.029157644,0.002038071,0.031195715,1,faq (simp var),8171
-0.013103826,0.01905725,0.032161076,1,faq (full var),8171
-0.01310407,0.019057494,0.032161564,1,faq (simp var),8171
