lb,ub,interval width,coverage,estimator,$n_b$
-0.024400176,0.015979404,0.04037958,1,faq (full var),4561
-0.024403773,0.015983,0.040386774,1,faq (simp var),4561
-0.037809372,0.0017075036,0.039516874,1,faq (full var),4561
-0.037820496,0.0017186273,0.03953912,1,faq (simp var),4561
-0.026158096,0.019489722,0.04564782,1,faq (full var),4561
-0.026158122,0.019489748,0.04564787,1,faq (simp var),4561
-0.012136546,0.031246781,0.043383326,1,faq (full var),4561
-0.012137179,0.031247415,0.043384593,1,faq (simp var),4561
-0.02770191,0.0123159,0.04001781,1,faq (full var),4561
-0.02770352,0.012317509,0.04002103,1,faq (simp var),4561
-0.019762404,0.021232113,0.040994518,1,faq (full var),4561
-0.019762406,0.021232115,0.04099452,1,faq (simp var),4561
0.0011461638,0.047455046,0.046308883,0,faq (full var),4561
0.001144845,0.047456365,0.04631152,0,faq (simp var),4561
-0.02027879,0.024052516,0.044331305,1,faq (full var),4561
-0.02027944,0.024053166,0.044332605,1,faq (simp var),4561
-0.023678966,0.017142385,0.04082135,1,faq (full var),4561
-0.023679212,0.017142631,0.040821843,1,faq (simp var),4561
-0.029676493,0.010089633,0.039766125,1,faq (full var),4561
-0.029684234,0.010097376,0.03978161,1,faq (simp var),4561
-0.013138543,0.030109774,0.043248318,1,faq (full var),4561
-0.013138677,0.030109908,0.043248586,1,faq (simp var),4561
-0.006005455,0.038745876,0.04475133,1,faq (full var),4561
-0.0060127415,0.038753163,0.044765905,1,faq (simp var),4561
-0.020966537,0.020749308,0.041715845,1,faq (full var),4561
-0.020968815,0.020751586,0.0417204,1,faq (simp var),4561
-0.01712663,0.0270126,0.04413923,1,faq (full var),4561
-0.017126815,0.027012786,0.0441396,1,faq (simp var),4561
-0.008288304,0.035579678,0.043867983,1,faq (full var),4561
-0.008288843,0.035580218,0.04386906,1,faq (simp var),4561
-0.039127797,0.002212355,0.04134015,1,faq (full var),4561
-0.03913791,0.0022224672,0.04136038,1,faq (simp var),4561
-0.017260391,0.02817633,0.04543672,1,faq (full var),4561
-0.017260887,0.028176825,0.045437712,1,faq (simp var),4561
-0.043139666,-0.0042067952,0.03893287,0,faq (full var),4561
-0.043160554,-0.0041859075,0.038974646,0,faq (simp var),4561
-0.024841946,0.01702341,0.041865356,1,faq (full var),4561
-0.024843387,0.017024852,0.04186824,1,faq (simp var),4561
-0.011364706,0.03295448,0.044319186,1,faq (full var),4561
-0.011365667,0.03295544,0.04432111,1,faq (simp var),4561
-0.018136088,0.025795951,0.04393204,1,faq (full var),4561
-0.018136166,0.02579603,0.043932196,1,faq (simp var),4561
-0.034263417,0.007923523,0.04218694,1,faq (full var),4561
-0.03426456,0.0079246685,0.04218923,1,faq (simp var),4561
-0.027165212,0.012162466,0.039327677,1,faq (full var),4561
-0.027175969,0.012173222,0.03934919,1,faq (simp var),4561
-0.012164303,0.030784588,0.04294889,1,faq (full var),4561
-0.012164366,0.030784652,0.042949017,1,faq (simp var),4561
-0.039755285,-0.00017573126,0.039579555,1,faq (full var),4561
-0.03977513,-0.00015588477,0.039619245,1,faq (simp var),4561
-0.03364618,0.0058283918,0.039474573,1,faq (full var),4561
-0.033648536,0.005830748,0.039479285,1,faq (simp var),4561
-0.033367973,0.006648518,0.04001649,1,faq (full var),4561
-0.033375137,0.0066556837,0.040030822,1,faq (simp var),4561
-0.027901992,0.013987191,0.041889183,1,faq (full var),4561
-0.02790913,0.013994329,0.04190346,1,faq (simp var),4561
-0.013841339,0.030286256,0.044127595,1,faq (full var),4561
-0.013841339,0.030286256,0.044127595,1,faq (simp var),4561
-0.0179727,0.024085183,0.042057883,1,faq (full var),4561
-0.017974215,0.024086697,0.04206091,1,faq (simp var),4561
-0.012155853,0.03047109,0.042626943,1,faq (full var),4561
-0.012155991,0.030471228,0.04262722,1,faq (simp var),4561
-0.022389874,0.01957491,0.041964784,1,faq (full var),4561
-0.022391109,0.019576145,0.041967254,1,faq (simp var),4561
-0.02292917,0.020587903,0.04351707,1,faq (full var),4561
-0.022929197,0.02058793,0.043517128,1,faq (simp var),4561
-0.00808585,0.036744274,0.044830125,1,faq (full var),4561
-0.0080863135,0.03674474,0.044831052,1,faq (simp var),4561
-0.014093501,0.029224116,0.043317616,1,faq (full var),4561
-0.014095244,0.02922586,0.043321103,1,faq (simp var),4561
-0.043523118,-0.0023536086,0.04116951,0,faq (full var),4561
-0.04352917,-0.002347555,0.041181616,0,faq (simp var),4561
-0.030649887,0.010990044,0.04163993,1,faq (full var),4561
-0.030652495,0.010992652,0.041645147,1,faq (simp var),4561
-0.022804806,0.018824479,0.041629285,1,faq (full var),4561
-0.022805797,0.01882547,0.041631266,1,faq (simp var),4561
-0.01792125,0.025621008,0.04354226,1,faq (full var),4561
-0.017925277,0.025625031,0.04355031,1,faq (simp var),4561
-0.030192737,0.008009541,0.03820228,1,faq (full var),4561
-0.030197132,0.008013937,0.03821107,1,faq (simp var),4561
0.018316131,0.06788361,0.04956748,0,faq (full var),4561
0.018302618,0.067897126,0.049594507,0,faq (simp var),4561
-0.029193934,0.011862136,0.04105607,1,faq (full var),4561
-0.02919764,0.011865843,0.041063484,1,faq (simp var),4561
-0.020137228,0.02211057,0.0422478,1,faq (full var),4561
-0.020139119,0.02211246,0.04225158,1,faq (simp var),4561
-0.022908803,0.019683473,0.042592276,1,faq (full var),4561
-0.022910729,0.019685399,0.042596128,1,faq (simp var),4561
-0.03623888,0.005155094,0.041393973,1,faq (full var),4561
-0.036242865,0.00515908,0.041401945,1,faq (simp var),4561
-0.033957507,0.004528505,0.03848601,1,faq (full var),4561
-0.033965677,0.004536676,0.038502354,1,faq (simp var),4561
-0.0047737453,0.040481955,0.0452557,1,faq (full var),4561
-0.004775338,0.040483546,0.045258883,1,faq (simp var),4561
-0.028962376,0.012534628,0.041497003,1,faq (full var),4561
-0.028967157,0.012539409,0.041506566,1,faq (simp var),4561
-0.017887361,0.023781337,0.0416687,1,faq (full var),4561
-0.017888155,0.02378213,0.041670285,1,faq (simp var),4561
-0.033512175,0.0070126606,0.040524837,1,faq (full var),4561
-0.03352677,0.0070272563,0.040554028,1,faq (simp var),4561
-0.0282818,0.013328858,0.04161066,1,faq (full var),4561
-0.02828582,0.013332877,0.041618697,1,faq (simp var),4561
-0.0008010678,0.045995392,0.04679646,1,faq (full var),4561
-0.0008013118,0.045995638,0.046796948,1,faq (simp var),4561
-0.005984364,0.03946586,0.045450225,1,faq (full var),4561
-0.0059874523,0.03946895,0.045456402,1,faq (simp var),4561
-0.005680818,0.03889885,0.04457967,1,faq (full var),4561
-0.0056811273,0.03889916,0.04458029,1,faq (simp var),4561
-0.01437696,0.029002726,0.043379687,1,faq (full var),4561
-0.014377085,0.029002853,0.043379936,1,faq (simp var),4561
-0.015626678,0.028169459,0.043796137,1,faq (full var),4561
-0.0156267,0.028169481,0.04379618,1,faq (simp var),4561
-0.03977361,0.0021693558,0.041942965,1,faq (full var),4561
-0.0397761,0.002171848,0.04194795,1,faq (simp var),4561
-0.016115218,0.027592547,0.043707766,1,faq (full var),4561
-0.01611536,0.027592689,0.04370805,1,faq (simp var),4561
-0.021966249,0.019626461,0.04159271,1,faq (full var),4561
-0.021966517,0.019626733,0.04159325,1,faq (simp var),4561
-0.020490082,0.023754315,0.044244397,1,faq (full var),4561
-0.020492759,0.023756992,0.04424975,1,faq (simp var),4561
-0.027586024,0.0127577,0.040343724,1,faq (full var),4561
-0.027589122,0.0127607975,0.04034992,1,faq (simp var),4561
-0.010061932,0.031855054,0.041916985,1,faq (full var),4561
-0.010062332,0.031855453,0.041917786,1,faq (simp var),4561
-0.02885351,0.015001028,0.04385454,1,faq (full var),4561
-0.028854951,0.015002468,0.043857418,1,faq (simp var),4561
-0.03746129,0.0021623373,0.039623626,1,faq (full var),4561
-0.03747037,0.0021714177,0.03964179,1,faq (simp var),4561
-0.013258301,0.029533487,0.042791788,1,faq (full var),4561
-0.013258534,0.02953372,0.042792253,1,faq (simp var),4561
-0.022825435,0.019128706,0.04195414,1,faq (full var),4561
-0.022825927,0.019129198,0.041955125,1,faq (simp var),4561
-0.03584266,0.0047573363,0.040599998,1,faq (full var),4561
-0.035855617,0.004770291,0.040625907,1,faq (simp var),4561
-0.037870754,0.0029573478,0.0408281,1,faq (full var),4561
-0.037876196,0.0029627904,0.040838987,1,faq (simp var),4561
-0.028581256,0.013573078,0.042154334,1,faq (full var),4561
-0.028587796,0.013579618,0.042167414,1,faq (simp var),4561
-0.007161487,0.03634272,0.04350421,1,faq (full var),4561
-0.0071631502,0.036344387,0.04350754,1,faq (simp var),4561
-0.03350562,0.006247001,0.039752617,1,faq (full var),4561
-0.0335211,0.006262487,0.03978359,1,faq (simp var),4561
-0.039502695,0.0013607424,0.04086344,1,faq (full var),4561
-0.039512888,0.0013709348,0.040883824,1,faq (simp var),4561
-0.014838859,0.028634079,0.04347294,1,faq (full var),4561
-0.01483923,0.02863445,0.04347368,1,faq (simp var),4561
-0.028044455,0.014488813,0.042533267,1,faq (full var),4561
-0.02804571,0.014490068,0.042535778,1,faq (simp var),4561
-0.013688091,0.029763687,0.04345178,1,faq (full var),4561
-0.013688192,0.029763788,0.04345198,1,faq (simp var),4561
-0.0251793,0.018171433,0.043350734,1,faq (full var),4561
-0.0251806,0.018172733,0.043353334,1,faq (simp var),4561
-0.03765236,-0.004615968,0.03303639,0,faq (full var),6366
-0.03766294,-0.0046053883,0.033057548,0,faq (simp var),6366
-0.019833837,0.017479584,0.03731342,1,faq (full var),6366
-0.019834355,0.017480098,0.037314452,1,faq (simp var),6366
-0.0068630036,0.030860288,0.03772329,1,faq (full var),6366
-0.006863959,0.030861244,0.037725203,1,faq (simp var),6366
-0.0256799,0.011191452,0.03687135,1,faq (full var),6366
-0.025680091,0.011191644,0.036871735,1,faq (simp var),6366
-0.027957346,0.007443632,0.03540098,1,faq (full var),6366
-0.027958713,0.007444999,0.035403714,1,faq (simp var),6366
-0.024873666,0.01063737,0.035511035,1,faq (full var),6366
-0.024875019,0.010638722,0.03551374,1,faq (simp var),6366
-0.021315353,0.014703652,0.036019005,1,faq (full var),6366
-0.021319062,0.01470736,0.036026422,1,faq (simp var),6366
0.00066762045,0.03755122,0.0368836,0,faq (full var),6366
0.00066489726,0.037553944,0.036889046,0,faq (simp var),6366
-0.030738857,0.0042813728,0.03502023,1,faq (full var),6366
-0.030741218,0.0042837365,0.035024956,1,faq (simp var),6366
-0.033464402,0.0012041572,0.034668557,1,faq (full var),6366
-0.033468366,0.001208121,0.034676485,1,faq (simp var),6366
-0.012126279,0.023694985,0.035821263,1,faq (full var),6366
-0.012126348,0.023695052,0.0358214,1,faq (simp var),6366
-0.02059144,0.018243061,0.0388345,1,faq (full var),6366
-0.020591747,0.018243369,0.038835116,1,faq (simp var),6366
-0.02400586,0.010856297,0.034862157,1,faq (full var),6366
-0.02400657,0.010857007,0.034863576,1,faq (simp var),6366
-0.03184099,0.0037741894,0.03561518,1,faq (full var),6366
-0.031844247,0.0037774453,0.03562169,1,faq (simp var),6366
-0.019727752,0.016534936,0.036262687,1,faq (full var),6366
-0.019728584,0.016535768,0.036264353,1,faq (simp var),6366
-0.022156425,0.013403166,0.03555959,1,faq (full var),6366
-0.022158306,0.013405047,0.035563353,1,faq (simp var),6366
-0.020552337,0.01585732,0.036409657,1,faq (full var),6366
-0.020553056,0.015858043,0.0364111,1,faq (simp var),6366
-0.023902873,0.011828037,0.03573091,1,faq (full var),6366
-0.023904458,0.011829622,0.03573408,1,faq (simp var),6366
-0.017895104,0.018152857,0.03604796,1,faq (full var),6366
-0.017895143,0.018152896,0.03604804,1,faq (simp var),6366
-0.026244871,0.009261343,0.035506215,1,faq (full var),6366
-0.026245214,0.009261685,0.0355069,1,faq (simp var),6366
-0.027402421,0.010555008,0.03795743,1,faq (full var),6366
-0.027404364,0.010556951,0.037961315,1,faq (simp var),6366
-0.027172199,0.00659932,0.03377152,1,faq (full var),6366
-0.027176075,0.0066031963,0.03377927,1,faq (simp var),6366
-0.017199684,0.018250756,0.03545044,1,faq (full var),6366
-0.017200783,0.018251855,0.035452638,1,faq (simp var),6366
-0.021786973,0.013578069,0.03536504,1,faq (full var),6366
-0.0217883,0.013579397,0.035367697,1,faq (simp var),6366
-0.015260558,0.020724274,0.035984833,1,faq (full var),6366
-0.015260582,0.020724298,0.03598488,1,faq (simp var),6366
-0.020642547,0.017617417,0.038259964,1,faq (full var),6366
-0.020643238,0.017618109,0.038261347,1,faq (simp var),6366
-0.0149445785,0.021470658,0.036415238,1,faq (full var),6366
-0.014945871,0.021471951,0.036417823,1,faq (simp var),6366
-0.027266543,0.008609445,0.035875987,1,faq (full var),6366
-0.027268276,0.008611177,0.03587945,1,faq (simp var),6366
-0.022165902,0.013033722,0.035199624,1,faq (full var),6366
-0.022166053,0.0130338725,0.035199925,1,faq (simp var),6366
-0.033265278,0.00018698163,0.033452258,1,faq (full var),6366
-0.03327122,0.00019292533,0.033464145,1,faq (simp var),6366
-0.010039427,0.02724984,0.037289266,1,faq (full var),6366
-0.010039571,0.02724998,0.037289552,1,faq (simp var),6366
-0.021027308,0.016349524,0.037376832,1,faq (full var),6366
-0.02102735,0.016349567,0.037376918,1,faq (simp var),6366
0.011711879,0.050923355,0.039211474,0,faq (full var),6366
0.011704555,0.05093068,0.039226122,0,faq (simp var),6366
-0.0052682776,0.03239931,0.037667587,1,faq (full var),6366
-0.005268354,0.032399386,0.03766774,1,faq (simp var),6366
-0.020550322,0.016191263,0.036741585,1,faq (full var),6366
-0.02055041,0.01619135,0.03674176,1,faq (simp var),6366
-0.02821767,0.00866831,0.03688598,1,faq (full var),6366
-0.028218336,0.008668975,0.03688731,1,faq (simp var),6366
-0.025653176,0.00948321,0.035136387,1,faq (full var),6366
-0.025660988,0.009491022,0.03515201,1,faq (simp var),6366
-0.0064500114,0.030876625,0.037326638,1,faq (full var),6366
-0.0064500133,0.030876629,0.03732664,1,faq (simp var),6366
-0.031288546,0.00095017906,0.032238726,1,faq (full var),6366
-0.03129535,0.00095698517,0.032252338,1,faq (simp var),6366
-0.01508812,0.020597752,0.03568587,1,faq (full var),6366
-0.015090101,0.020599734,0.035689835,1,faq (simp var),6366
-0.014896566,0.022815363,0.03771193,1,faq (full var),6366
-0.01489733,0.022816127,0.037713457,1,faq (simp var),6366
-0.023840655,0.011966176,0.03580683,1,faq (full var),6366
-0.02384309,0.011968611,0.0358117,1,faq (simp var),6366
-0.011678918,0.02531806,0.03699698,1,faq (full var),6366
-0.011678948,0.02531809,0.03699704,1,faq (simp var),6366
0.00013664179,0.036875404,0.03673876,0,faq (full var),6366
0.00013331696,0.03687873,0.036745414,0,faq (simp var),6366
-0.033310156,0.0022031777,0.035513334,1,faq (full var),6366
-0.03331221,0.0022052322,0.03551744,1,faq (simp var),6366
-0.007527855,0.027963828,0.035491683,1,faq (full var),6366
-0.0075280936,0.027964067,0.03549216,1,faq (simp var),6366
-0.016426796,0.020885667,0.037312463,1,faq (full var),6366
-0.016428052,0.020886922,0.037314974,1,faq (simp var),6366
-0.018696051,0.01644507,0.03514112,1,faq (full var),6366
-0.018696718,0.016445734,0.03514245,1,faq (simp var),6366
0.00091775134,0.039558418,0.038640667,0,faq (full var),6366
0.0009152703,0.0395609,0.03864563,0,faq (simp var),6366
-0.010271197,0.027049007,0.037320204,1,faq (full var),6366
-0.010271197,0.027049007,0.037320204,1,faq (simp var),6366
-0.03291845,0.0012178607,0.03413631,1,faq (full var),6366
-0.032921165,0.0012205765,0.03414174,1,faq (simp var),6366
-0.034164116,-0.0007322412,0.033431873,0,faq (full var),6366
-0.034170985,-0.00072536804,0.03344562,0,faq (simp var),6366
-0.019627625,0.015692255,0.03531988,1,faq (full var),6366
-0.01963098,0.01569561,0.03532659,1,faq (simp var),6366
-0.002727555,0.03521867,0.037946224,1,faq (full var),6366
-0.0027331468,0.035224266,0.037957415,1,faq (simp var),6366
-0.016391309,0.021359162,0.03775047,1,faq (full var),6366
-0.016391449,0.021359302,0.03775075,1,faq (simp var),6366
-0.017182069,0.019567894,0.036749963,1,faq (full var),6366
-0.017182603,0.019568428,0.036751032,1,faq (simp var),6366
-0.030168712,0.0053736614,0.035542373,1,faq (full var),6366
-0.030168798,0.005373747,0.035542544,1,faq (simp var),6366
-0.022833414,0.011638761,0.034472175,1,faq (full var),6366
-0.02283382,0.011639167,0.034472987,1,faq (simp var),6366
-0.014809972,0.020385357,0.03519533,1,faq (full var),6366
-0.014811218,0.020386603,0.03519782,1,faq (simp var),6366
-0.0179093,0.01695123,0.03486053,1,faq (full var),6366
-0.017911406,0.016953336,0.034864742,1,faq (simp var),6366
-0.0019960552,0.0341522,0.036148254,1,faq (full var),6366
-0.0019983314,0.034154475,0.036152806,1,faq (simp var),6366
-0.02969573,0.0045861052,0.034281835,1,faq (full var),6366
-0.029701497,0.004591874,0.034293372,1,faq (simp var),6366
-0.026793323,0.008562252,0.035355575,1,faq (full var),6366
-0.026793586,0.008562515,0.0353561,1,faq (simp var),6366
-0.0152189415,0.021713564,0.036932506,1,faq (full var),6366
-0.015219834,0.021714456,0.03693429,1,faq (simp var),6366
-0.025316045,0.009245876,0.03456192,1,faq (full var),6366
-0.025318313,0.009248145,0.03456646,1,faq (simp var),6366
-0.026840072,0.008339749,0.03517982,1,faq (full var),6366
-0.026840989,0.008340665,0.035181653,1,faq (simp var),6366
-0.007346484,0.030498981,0.037845466,1,faq (full var),6366
-0.0073478846,0.030500382,0.037848268,1,faq (simp var),6366
-0.039380558,-0.005338602,0.034041956,0,faq (full var),6366
-0.039387323,-0.0053318385,0.034055486,0,faq (simp var),6366
-0.014747866,0.021348711,0.036096577,1,faq (full var),6366
-0.014747868,0.021348713,0.03609658,1,faq (simp var),6366
-0.027308399,0.008299725,0.035608124,1,faq (full var),6366
-0.027310641,0.008301968,0.03561261,1,faq (simp var),6366
-0.026029995,0.009624204,0.0356542,1,faq (full var),6366
-0.026030127,0.009624336,0.035654463,1,faq (simp var),6366
-0.011906917,0.025262818,0.037169736,1,faq (full var),6366
-0.011908197,0.0252641,0.037172295,1,faq (simp var),6366
-0.013452107,0.0222747,0.035726808,1,faq (full var),6366
-0.013452906,0.0222755,0.035728406,1,faq (simp var),6366
-0.012376081,0.023602739,0.03597882,1,faq (full var),6366
-0.012376165,0.023602823,0.035978988,1,faq (simp var),6366
-0.03620135,-0.0020818561,0.034119494,0,faq (full var),6366
-0.036210135,-0.00207307,0.034137063,0,faq (simp var),6366
0.0027782004,0.041400366,0.038622163,0,faq (full var),6366
0.0027757473,0.04140282,0.038627073,0,faq (simp var),6366
-0.021402618,0.015097136,0.036499754,1,faq (full var),6366
-0.021403577,0.015098095,0.036501672,1,faq (simp var),6366
-0.042648546,-0.008841006,0.03380754,0,faq (full var),6366
-0.042652957,-0.008836599,0.03381636,0,faq (simp var),6366
-0.017813765,0.016468741,0.034282506,1,faq (full var),6366
-0.017814023,0.016469,0.034283023,1,faq (simp var),6366
-0.013532415,0.023415472,0.036947887,1,faq (full var),6366
-0.013534421,0.023417478,0.0369519,1,faq (simp var),6366
-0.017635826,0.016630199,0.034266025,1,faq (full var),6366
-0.017637938,0.016632311,0.03427025,1,faq (simp var),6366
-0.016254414,0.018726073,0.034980487,1,faq (full var),6366
-0.016254772,0.018726427,0.0349812,1,faq (simp var),6366
-0.00040343963,0.03832715,0.03873059,1,faq (full var),6366
-0.00040457584,0.038328283,0.038732857,1,faq (simp var),6366
-0.022526994,0.014182631,0.036709625,1,faq (full var),6366
-0.022528363,0.014184,0.036712363,1,faq (simp var),6366
-0.02214465,0.013124268,0.035268918,1,faq (full var),6366
-0.022148259,0.013127877,0.035276137,1,faq (simp var),6366
-0.026550017,0.007984306,0.034534324,1,faq (full var),6366
-0.026552688,0.007986975,0.034539662,1,faq (simp var),6366
-0.01972382,0.015630959,0.03535478,1,faq (full var),6366
-0.019725274,0.015632413,0.035357688,1,faq (simp var),6366
-0.02596507,0.00950239,0.03546746,1,faq (full var),6366
-0.025968168,0.009505488,0.035473656,1,faq (simp var),6366
-0.02330488,0.010910845,0.034215726,1,faq (full var),6366
-0.023305949,0.0109119145,0.034217864,1,faq (simp var),6366
-0.029265687,0.0058936803,0.035159368,1,faq (full var),6366
-0.029267631,0.005895625,0.035163257,1,faq (simp var),6366
-0.008466069,0.029312182,0.03777825,1,faq (full var),6366
-0.008466126,0.02931224,0.037778366,1,faq (simp var),6366
-0.012279131,0.023283914,0.035563044,1,faq (full var),6366
-0.012279683,0.023284465,0.035564147,1,faq (simp var),6366
-0.032978393,0.00045514666,0.03343354,1,faq (full var),6366
-0.032982923,0.00045967475,0.033442598,1,faq (simp var),6366
-0.022012506,0.014652572,0.03666508,1,faq (full var),6366
-0.022013474,0.01465354,0.036667015,1,faq (simp var),6366
-0.016249243,0.01969539,0.035944633,1,faq (full var),6366
-0.016250102,0.019696249,0.03594635,1,faq (simp var),6366
-0.01793504,0.02017696,0.038112,1,faq (full var),6366
-0.017936146,0.020178067,0.038114212,1,faq (simp var),6366
-0.032363337,0.0025642896,0.034927625,1,faq (full var),6366
-0.03236488,0.0025658337,0.034930713,1,faq (simp var),6366
-0.02195898,0.013751667,0.035710648,1,faq (full var),6366
-0.02196062,0.013753306,0.035713926,1,faq (simp var),6366
0.0066498313,0.045383997,0.038734168,0,faq (full var),6366
0.0066473987,0.045386426,0.038739026,0,faq (simp var),6366
-0.038809832,-0.0052518807,0.03355795,0,faq (full var),6366
-0.03881774,-0.00524397,0.03357377,0,faq (simp var),6366
-0.0052197743,0.02736581,0.032585584,1,faq (full var),8171
-0.005219776,0.027365811,0.032585587,1,faq (simp var),8171
-0.0024710447,0.029788904,0.03225995,1,faq (full var),8171
-0.002471421,0.02978928,0.0322607,1,faq (simp var),8171
-0.027505828,0.0035755131,0.031081341,1,faq (full var),8171
-0.027507793,0.0035774782,0.031085271,1,faq (simp var),8171
-0.0031763306,0.030193783,0.033370115,1,faq (full var),8171
-0.0031787017,0.030196156,0.033374857,1,faq (simp var),8171
-0.024736833,0.006226844,0.030963678,1,faq (full var),8171
-0.024741033,0.0062310454,0.030972078,1,faq (simp var),8171
-0.021426992,0.010659328,0.03208632,1,faq (full var),8171
-0.021428574,0.010660909,0.032089483,1,faq (simp var),8171
-0.018530853,0.01339398,0.031924833,1,faq (full var),8171
-0.018532805,0.0133959325,0.031928737,1,faq (simp var),8171
0.0029750783,0.036748238,0.03377316,0,faq (full var),8171
0.0029692296,0.036754087,0.03378486,0,faq (simp var),8171
-0.02735183,0.0036100848,0.030961916,1,faq (full var),8171
-0.027355066,0.0036133192,0.030968385,1,faq (simp var),8171
-0.0032923464,0.029365258,0.032657605,1,faq (full var),8171
-0.0032923725,0.029365284,0.032657657,1,faq (simp var),8171
-0.013328444,0.018125739,0.031454183,1,faq (full var),8171
-0.013329312,0.018126607,0.03145592,1,faq (simp var),8171
-0.0035011275,0.029319596,0.032820724,1,faq (full var),8171
-0.0035011275,0.029319596,0.032820724,1,faq (simp var),8171
-0.021777898,0.010745842,0.03252374,1,faq (full var),8171
-0.021777898,0.010745842,0.03252374,1,faq (simp var),8171
-0.014586529,0.017408097,0.031994626,1,faq (full var),8171
-0.014586542,0.01740811,0.031994652,1,faq (simp var),8171
-0.0019062134,0.030378755,0.032284968,1,faq (full var),8171
-0.001906707,0.030379247,0.032285955,1,faq (simp var),8171
-0.007992,0.024900392,0.03289239,1,faq (full var),8171
-0.007992034,0.024900425,0.03289246,1,faq (simp var),8171
-0.026768034,0.0056073945,0.03237543,1,faq (full var),8171
-0.026768763,0.005608123,0.032376885,1,faq (simp var),8171
-0.01307268,0.019127212,0.032199893,1,faq (full var),8171
-0.013072715,0.019127248,0.032199964,1,faq (simp var),8171
-0.010517095,0.021708459,0.032225553,1,faq (full var),8171
-0.010517196,0.02170856,0.032225754,1,faq (simp var),8171
-0.020463452,0.011124392,0.031587843,1,faq (full var),8171
-0.020463787,0.011124727,0.031588513,1,faq (simp var),8171
-0.0113229565,0.020773076,0.032096032,1,faq (full var),8171
-0.011322958,0.020773077,0.032096036,1,faq (simp var),8171
-0.03256976,-0.00039433315,0.032175425,0,faq (full var),8171
-0.03257502,-0.00038907304,0.032185946,0,faq (simp var),8171
-0.019590758,0.012008149,0.031598907,1,faq (full var),8171
-0.0195909,0.012008291,0.03159919,1,faq (simp var),8171
-0.025494436,0.0057670083,0.031261444,1,faq (full var),8171
-0.02549738,0.005769953,0.031267334,1,faq (simp var),8171
-0.032566667,-0.0023825113,0.030184155,0,faq (full var),8171
-0.032574087,-0.0023750942,0.030198993,0,faq (simp var),8171
-0.027535375,0.003590866,0.031126242,1,faq (full var),8171
-0.027537616,0.0035931077,0.031130724,1,faq (simp var),8171
-0.018509662,0.013701895,0.032211557,1,faq (full var),8171
-0.018509742,0.013701975,0.032211717,1,faq (simp var),8171
-0.016920077,0.015321201,0.032241277,1,faq (full var),8171
-0.016921997,0.015323121,0.03224512,1,faq (simp var),8171
-0.022970822,0.0076099746,0.030580796,1,faq (full var),8171
-0.022976026,0.0076151798,0.030591205,1,faq (simp var),8171
-0.02405388,0.007725048,0.031778928,1,faq (full var),8171
-0.024054717,0.007725886,0.031780604,1,faq (simp var),8171
-0.016766101,0.015459284,0.032225385,1,faq (full var),8171
-0.016766101,0.015459284,0.032225385,1,faq (simp var),8171
-0.021623306,0.010203895,0.0318272,1,faq (full var),8171
-0.021625146,0.010205737,0.031830885,1,faq (simp var),8171
-0.022203667,0.009726895,0.031930562,1,faq (full var),8171
-0.022205424,0.0097286515,0.031934075,1,faq (simp var),8171
-0.02211641,0.009470144,0.031586554,1,faq (full var),8171
-0.022118159,0.009471893,0.031590052,1,faq (simp var),8171
-0.009249983,0.02357562,0.032825604,1,faq (full var),8171
-0.009249989,0.023575626,0.032825615,1,faq (simp var),8171
0.00011682324,0.034446374,0.03432955,0,faq (full var),8171
0.000116093084,0.034447104,0.03433101,0,faq (simp var),8171
-0.0048742583,0.027073376,0.031947635,1,faq (full var),8171
-0.0048743607,0.02707348,0.03194784,1,faq (simp var),8171
-0.018646274,0.0131258285,0.031772103,1,faq (full var),8171
-0.018647991,0.013127546,0.031775538,1,faq (simp var),8171
-0.013951095,0.017567882,0.031518977,1,faq (full var),8171
-0.0139511395,0.017567927,0.031519067,1,faq (simp var),8171
-0.02046913,0.012033466,0.032502595,1,faq (full var),8171
-0.020471616,0.012035953,0.03250757,1,faq (simp var),8171
-0.019209336,0.011775097,0.030984433,1,faq (full var),8171
-0.019209445,0.011775203,0.030984648,1,faq (simp var),8171
-0.017474918,0.013510488,0.030985406,1,faq (full var),8171
-0.017475856,0.013511427,0.030987283,1,faq (simp var),8171
-0.0159742,0.015160602,0.031134801,1,faq (full var),8171
-0.015976887,0.01516329,0.031140178,1,faq (simp var),8171
-0.023480332,0.008363621,0.031843953,1,faq (full var),8171
-0.023483718,0.008367008,0.031850725,1,faq (simp var),8171
2.3473054e-05,0.031245485,0.031222012,0,faq (full var),8171
2.3446977e-05,0.031245511,0.031222064,0,faq (simp var),8171
-0.02503117,0.0049750824,0.030006252,1,faq (full var),8171
-0.025034139,0.0049780514,0.03001219,1,faq (simp var),8171
-0.0076113855,0.026772413,0.0343838,1,faq (full var),8171
-0.0076120077,0.026773036,0.034385044,1,faq (simp var),8171
-0.02162297,0.008711777,0.030334748,1,faq (full var),8171
-0.021626156,0.008714964,0.030341119,1,faq (simp var),8171
-0.010556624,0.021026716,0.03158334,1,faq (full var),8171
-0.010556624,0.021026716,0.03158334,1,faq (simp var),8171
-0.01798201,0.013065205,0.031047214,1,faq (full var),8171
-0.01798395,0.013067146,0.031051096,1,faq (simp var),8171
-0.012725102,0.021307426,0.034032527,1,faq (full var),8171
-0.012725361,0.021307684,0.034033045,1,faq (simp var),8171
