lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
-0.06922783,0.021037292,0.090265125,1,classical,950,0.004998789766688065,45
-0.025574878,0.091733046,0.117307924,1,classical,950,0.004998789766688065,46
-0.045454167,0.06715216,0.112606324,1,classical,950,0.004998789766688065,47
-0.022352764,0.08158289,0.10393565,1,classical,950,0.004998789766688065,48
-0.05245772,0.054788254,0.107245974,1,classical,950,0.004998789766688065,49
-0.013822295,0.104309484,0.11813178,1,classical,950,0.004998789766688065,50
-0.07596829,0.034122616,0.110090904,1,classical,950,0.004998789766688065,51
-0.029919773,0.08041073,0.1103305,1,classical,950,0.004998789766688065,52
-0.108282164,-0.018448379,0.08983378,0,classical,950,0.004998789766688065,53
-0.03193532,0.08460513,0.11654045,1,classical,950,0.004998789766688065,54
-0.056488015,0.06778871,0.12427673,1,classical,950,0.004998789766688065,55
-0.06360673,0.037100136,0.10070687,1,classical,950,0.004998789766688065,56
-0.009584311,0.10484612,0.11443043,1,classical,950,0.004998789766688065,57
-0.026150066,0.090728134,0.1168782,1,classical,950,0.004998789766688065,58
-0.045035843,0.0655133,0.11054914,1,classical,950,0.004998789766688065,59
-0.049741343,0.057585113,0.107326455,1,classical,950,0.004998789766688065,60
-0.04046379,0.06931845,0.10978224,1,classical,950,0.004998789766688065,61
-0.03723523,0.078785,0.11602023,1,classical,950,0.004998789766688065,62
-0.08052978,0.017522778,0.09805256,1,classical,950,0.004998789766688065,63
-0.011808094,0.102872446,0.11468054,1,classical,950,0.004998789766688065,64
-0.0524653,0.049791988,0.10225729,1,classical,950,0.004998789766688065,65
-0.057229675,0.054193616,0.11142329,1,classical,950,0.004998789766688065,66
-0.07041105,0.036690503,0.10710155,1,classical,950,0.004998789766688065,67
-0.060257237,0.049293052,0.10955029,1,classical,950,0.004998789766688065,68
-0.08999512,-0.0010229126,0.08897221,0,classical,950,0.004998789766688065,69
0.0019540563,0.13314122,0.13118717,0,classical,950,0.004998789766688065,70
-0.04585647,0.06492531,0.11078178,1,classical,950,0.004998789766688065,71
-0.06019243,0.04247132,0.10266375,1,classical,950,0.004998789766688065,72
-0.07660383,0.032234058,0.10883789,1,classical,950,0.004998789766688065,73
0.043128513,0.18415004,0.14102152,0,classical,950,0.004998789766688065,74
-0.029403921,0.07322626,0.10263018,1,classical,950,0.004998789766688065,75
-0.06544814,0.034901813,0.100349955,1,classical,950,0.004998789766688065,76
-0.08617892,0.0111929625,0.09737188,1,classical,950,0.004998789766688065,77
-0.081455275,0.014588822,0.09604409,1,classical,950,0.004998789766688065,78
-0.037234392,0.07733576,0.114570156,1,classical,950,0.004998789766688065,79
-0.02805591,0.0935833,0.12163921,1,classical,950,0.004998789766688065,80
-0.09142303,0.013960823,0.10538385,1,classical,950,0.004998789766688065,81
-0.06639504,0.024678981,0.09107402,1,classical,950,0.004998789766688065,82
-0.08017166,0.021612842,0.1017845,1,classical,950,0.004998789766688065,83
-0.07485075,0.023004476,0.097855225,1,classical,950,0.004998789766688065,84
-0.009307697,0.10328198,0.11258968,1,classical,950,0.004998789766688065,85
-0.105687246,-0.0058641247,0.09982312,0,classical,950,0.004998789766688065,86
-0.04465244,0.061813176,0.106465615,1,classical,950,0.004998789766688065,87
-0.052596897,0.0570013,0.1095982,1,classical,950,0.004998789766688065,88
-0.03764962,0.06758797,0.10523759,1,classical,950,0.004998789766688065,89
-0.028359508,0.084693536,0.113053046,1,classical,950,0.004998789766688065,90
-0.05536761,0.055401094,0.110768706,1,classical,950,0.004998789766688065,91
-0.041523837,0.06501307,0.10653691,1,classical,950,0.004998789766688065,92
-0.055186022,0.056299035,0.11148506,1,classical,950,0.004998789766688065,93
-0.029384037,0.0886569,0.11804094,1,classical,950,0.004998789766688065,94
-0.034591813,0.06759776,0.10218957,1,classical,950,0.004998789766688065,95
-0.08435351,0.010785006,0.09513851,1,classical,950,0.004998789766688065,96
-0.06930271,0.031048689,0.10035139,1,classical,950,0.004998789766688065,97
-0.050734103,0.057223625,0.10795773,1,classical,950,0.004998789766688065,98
-0.050934047,0.057026528,0.107960574,1,classical,950,0.004998789766688065,99
-0.06396773,0.021585455,0.085553184,1,uniform+pai,950,0.004998789766688065,0
-0.06909527,0.017783193,0.08687846,1,uniform+pai,950,0.004998789766688065,1
-0.06609695,0.023627501,0.08972445,1,uniform+pai,950,0.004998789766688065,2
-0.050764833,0.047170784,0.09793562,1,uniform+pai,950,0.004998789766688065,3
-0.07474919,0.006382998,0.08113219,1,uniform+pai,950,0.004998789766688065,4
-0.019058514,0.07839568,0.09745419,1,uniform+pai,950,0.004998789766688065,5
-0.030551763,0.07024409,0.10079585,1,uniform+pai,950,0.004998789766688065,6
-0.05269539,0.044910353,0.09760574,1,uniform+pai,950,0.004998789766688065,7
0.0007531345,0.11486435,0.114111215,0,uniform+pai,950,0.004998789766688065,8
-0.023144221,0.07522923,0.09837345,1,uniform+pai,950,0.004998789766688065,9
0.0131056495,0.11168361,0.09857796,0,uniform+pai,950,0.004998789766688065,10
-0.04865121,0.03817474,0.08682595,1,uniform+pai,950,0.004998789766688065,11
-0.040091272,0.041417573,0.081508845,1,uniform+pai,950,0.004998789766688065,12
-0.04000549,0.06120079,0.10120628,1,uniform+pai,950,0.004998789766688065,13
-0.058165554,0.032308865,0.09047442,1,uniform+pai,950,0.004998789766688065,14
0.0014813356,0.10779789,0.10631655,0,uniform+pai,950,0.004998789766688065,15
-0.06154761,0.027627375,0.089174986,1,uniform+pai,950,0.004998789766688065,16
-0.060541227,0.035859227,0.096400455,1,uniform+pai,950,0.004998789766688065,17
0.0075431317,0.12006101,0.11251788,0,uniform+pai,950,0.004998789766688065,18
-0.06157965,0.030456137,0.092035785,1,uniform+pai,950,0.004998789766688065,19
-0.007406734,0.08698846,0.09439519,1,uniform+pai,950,0.004998789766688065,20
-0.075590305,0.012642078,0.08823238,1,uniform+pai,950,0.004998789766688065,21
-0.058112003,0.030435367,0.08854737,1,uniform+pai,950,0.004998789766688065,22
-0.039719805,0.06025987,0.09997968,1,uniform+pai,950,0.004998789766688065,23
-0.016297895,0.07198115,0.08827904,1,uniform+pai,950,0.004998789766688065,24
-0.07010473,0.018880622,0.08898535,1,uniform+pai,950,0.004998789766688065,25
-0.06385876,0.01938694,0.0832457,1,uniform+pai,950,0.004998789766688065,26
-0.038604833,0.056516536,0.09512137,1,uniform+pai,950,0.004998789766688065,27
-0.0434981,0.03363526,0.07713336,1,uniform+pai,950,0.004998789766688065,28
-0.066908814,0.02722852,0.09413733,1,uniform+pai,950,0.004998789766688065,29
-0.06744961,0.011498868,0.078948475,1,uniform+pai,950,0.004998789766688065,30
-0.050322004,0.025857493,0.0761795,1,uniform+pai,950,0.004998789766688065,31
-0.04751347,0.03757421,0.08508768,1,uniform+pai,950,0.004998789766688065,32
-0.08813362,0.0038225763,0.0919562,1,uniform+pai,950,0.004998789766688065,33
-0.09053373,-0.022259284,0.06827445,0,uniform+pai,950,0.004998789766688065,34
-0.061591104,0.024404468,0.08599557,1,uniform+pai,950,0.004998789766688065,35
-0.03272318,0.06321761,0.09594079,1,uniform+pai,950,0.004998789766688065,36
-0.0043411814,0.09855591,0.10289709,1,uniform+pai,950,0.004998789766688065,37
-0.024355408,0.079551026,0.10390644,1,uniform+pai,950,0.004998789766688065,38
-0.07818421,-0.004539877,0.07364433,0,uniform+pai,950,0.004998789766688065,39
-0.06031552,0.025179768,0.085495286,1,uniform+pai,950,0.004998789766688065,40
0.017812923,0.13003688,0.11222395,0,uniform+pai,950,0.004998789766688065,41
-0.018635202,0.09025514,0.10889034,1,uniform+pai,950,0.004998789766688065,42
-0.051524647,0.027890407,0.07941505,1,uniform+pai,950,0.004998789766688065,43
-0.043498028,0.04440723,0.08790526,1,uniform+pai,950,0.004998789766688065,44
-0.045040768,0.045062717,0.090103485,1,uniform+pai,950,0.004998789766688065,45
-0.061814915,0.029819664,0.09163458,1,uniform+pai,950,0.004998789766688065,46
-0.029960493,0.067016326,0.09697682,1,uniform+pai,950,0.004998789766688065,47
-0.05102291,0.03273368,0.08375659,1,uniform+pai,950,0.004998789766688065,48
-0.061888617,0.022363175,0.08425179,1,uniform+pai,950,0.004998789766688065,49
-0.03621824,0.048246957,0.0844652,1,uniform+pai,950,0.004998789766688065,50
-0.043198485,0.047893878,0.09109236,1,uniform+pai,950,0.004998789766688065,51
-0.089760795,-0.0048674606,0.08489333,0,uniform+pai,950,0.004998789766688065,52
-0.06401419,0.027164266,0.091178454,1,uniform+pai,950,0.004998789766688065,53
-0.066695735,0.013929084,0.08062482,1,uniform+pai,950,0.004998789766688065,54
-0.025273714,0.07093614,0.096209854,1,uniform+pai,950,0.004998789766688065,55
-0.069060385,0.018161861,0.08722225,1,uniform+pai,950,0.004998789766688065,56
-0.060175553,0.032554828,0.09273038,1,uniform+pai,950,0.004998789766688065,57
-0.077029645,0.0012978241,0.07832747,1,uniform+pai,950,0.004998789766688065,58
-0.03195728,0.058446635,0.090403914,1,uniform+pai,950,0.004998789766688065,59
-0.05198304,0.029220257,0.0812033,1,uniform+pai,950,0.004998789766688065,60
-0.069354504,0.006510552,0.07586506,1,uniform+pai,950,0.004998789766688065,61
-0.056712132,0.029550266,0.0862624,1,uniform+pai,950,0.004998789766688065,62
-0.087354004,-0.020083416,0.06727059,0,uniform+pai,950,0.004998789766688065,63
-0.03338345,0.059665106,0.09304856,1,uniform+pai,950,0.004998789766688065,64
-0.07241744,0.01944514,0.091862574,1,uniform+pai,950,0.004998789766688065,65
-0.023904525,0.07529519,0.09919971,1,uniform+pai,950,0.004998789766688065,66
-0.05197073,0.04766118,0.09963191,1,uniform+pai,950,0.004998789766688065,67
-0.067669,0.019995019,0.087664016,1,uniform+pai,950,0.004998789766688065,68
-0.063699454,0.02332433,0.08702378,1,uniform+pai,950,0.004998789766688065,69
-0.053718783,0.023874007,0.07759279,1,uniform+pai,950,0.004998789766688065,70
-0.04692475,0.05216747,0.09909222,1,uniform+pai,950,0.004998789766688065,71
-0.04399227,0.033842597,0.07783487,1,uniform+pai,950,0.004998789766688065,72
-0.05887548,0.026199838,0.08507532,1,uniform+pai,950,0.004998789766688065,73
-0.053609118,0.041781917,0.095391035,1,uniform+pai,950,0.004998789766688065,74
-0.07716291,-0.010017157,0.06714575,0,uniform+pai,950,0.004998789766688065,75
-0.0630092,0.021241037,0.08425024,1,uniform+pai,950,0.004998789766688065,76
-0.082595974,0.003762167,0.086358145,1,uniform+pai,950,0.004998789766688065,77
-0.008336835,0.09780589,0.10614272,1,uniform+pai,950,0.004998789766688065,78
-0.021772211,0.071710415,0.09348263,1,uniform+pai,950,0.004998789766688065,79
-0.0644942,0.012676088,0.07717029,1,uniform+pai,950,0.004998789766688065,80
-0.03673782,0.063319996,0.10005781,1,uniform+pai,950,0.004998789766688065,81
-0.05238712,0.033635594,0.08602271,1,uniform+pai,950,0.004998789766688065,82
-0.00500213,0.096775755,0.10177788,1,uniform+pai,950,0.004998789766688065,83
-0.08040658,0.0034718253,0.0838784,1,uniform+pai,950,0.004998789766688065,84
-0.047783826,0.044112395,0.09189622,1,uniform+pai,950,0.004998789766688065,85
-0.104026884,-0.02809498,0.07593191,0,uniform+pai,950,0.004998789766688065,86
-0.06291922,0.018797087,0.08171631,1,uniform+pai,950,0.004998789766688065,87
-0.029034035,0.06505754,0.09409157,1,uniform+pai,950,0.004998789766688065,88
-0.0030907802,0.098689914,0.1017807,1,uniform+pai,950,0.004998789766688065,89
-0.029090783,0.06554179,0.09463257,1,uniform+pai,950,0.004998789766688065,90
-0.038277097,0.05356264,0.09183974,1,uniform+pai,950,0.004998789766688065,91
-0.04354761,0.039892863,0.083440475,1,uniform+pai,950,0.004998789766688065,92
-0.05293589,0.037820406,0.0907563,1,uniform+pai,950,0.004998789766688065,93
-0.039449412,0.06606411,0.10551353,1,uniform+pai,950,0.004998789766688065,94
-0.022373477,0.08050599,0.102879465,1,uniform+pai,950,0.004998789766688065,95
-0.04864604,0.036541425,0.085187465,1,uniform+pai,950,0.004998789766688065,96
-0.035390195,0.07208128,0.10747148,1,uniform+pai,950,0.004998789766688065,97
-0.036421545,0.05398918,0.090410724,1,uniform+pai,950,0.004998789766688065,98
-0.062866226,0.022988485,0.08585471,1,uniform+pai,950,0.004998789766688065,99
-0.02800737,0.036230486,0.064237855,1,classical,2755,0.014496490323395388,0
-0.007076107,0.062005922,0.06908203,1,classical,2755,0.014496490323395388,1
-0.007696055,0.059266783,0.06696284,1,classical,2755,0.014496490323395388,2
-0.008811494,0.057168953,0.06598045,1,classical,2755,0.014496490323395388,3
-0.04528583,0.014479632,0.059765458,1,classical,2755,0.014496490323395388,4
-0.035040494,0.025080021,0.060120516,1,classical,2755,0.014496490323395388,5
-0.03694545,0.024399392,0.061344843,1,classical,2755,0.014496490323395388,6
-0.04064312,0.018640377,0.059283495,1,classical,2755,0.014496490323395388,7
-0.017040674,0.04496448,0.062005155,1,classical,2755,0.014496490323395388,8
-0.015511193,0.046585158,0.06209635,1,classical,2755,0.014496490323395388,9
-0.057412684,2.9260293e-05,0.057441942,1,classical,2755,0.014496490323395388,10
-0.029527903,0.03604149,0.06556939,1,classical,2755,0.014496490323395388,11
-0.018294804,0.046439268,0.06473407,1,classical,2755,0.014496490323395388,12
-0.036095645,0.024471404,0.06056705,1,classical,2755,0.014496490323395388,13
-0.047831595,0.011421859,0.059253454,1,classical,2755,0.014496490323395388,14
-0.014888771,0.048043482,0.06293225,1,classical,2755,0.014496490323395388,15
-0.05969595,-0.0038446207,0.055851333,0,classical,2755,0.014496490323395388,16
-0.033814617,0.028208867,0.062023483,1,classical,2755,0.014496490323395388,17
-0.024349049,0.037667584,0.062016632,1,classical,2755,0.014496490323395388,18
-0.022251936,0.040954493,0.06320643,1,classical,2755,0.014496490323395388,19
-0.044808142,0.013194824,0.058002964,1,classical,2755,0.014496490323395388,20
-0.021313468,0.041770667,0.06308413,1,classical,2755,0.014496490323395388,21
-0.046671145,0.013508612,0.060179755,1,classical,2755,0.014496490323395388,22
-0.050973028,0.0093347635,0.060307793,1,classical,2755,0.014496490323395388,23
-0.042557206,0.018338095,0.0608953,1,classical,2755,0.014496490323395388,24
-0.025651166,0.033699356,0.05935052,1,classical,2755,0.014496490323395388,25
-0.05807761,0.0014453586,0.05952297,1,classical,2755,0.014496490323395388,26
-0.021800853,0.036868412,0.058669265,1,classical,2755,0.014496490323395388,27
-0.011813678,0.051412836,0.06322651,1,classical,2755,0.014496490323395388,28
-0.040279947,0.02078255,0.0610625,1,classical,2755,0.014496490323395388,29
-0.027646534,0.035410605,0.06305714,1,classical,2755,0.014496490323395388,30
-0.058472753,-0.0027767103,0.05569604,0,classical,2755,0.014496490323395388,31
-0.022447463,0.03893746,0.061384924,1,classical,2755,0.014496490323395388,32
-0.052639604,0.0053064767,0.05794608,1,classical,2755,0.014496490323395388,33
-0.024178376,0.03595642,0.0601348,1,classical,2755,0.014496490323395388,34
-0.022534259,0.046631247,0.069165505,1,classical,2755,0.014496490323395388,35
-0.042103864,0.022333466,0.06443733,1,classical,2755,0.014496490323395388,36
-0.011431631,0.051544715,0.062976345,1,classical,2755,0.014496490323395388,37
-0.0010753758,0.06466444,0.06573981,1,classical,2755,0.014496490323395388,38
-0.051412493,0.007320972,0.058733463,1,classical,2755,0.014496490323395388,39
-0.05503642,0.0009980202,0.05603444,1,classical,2755,0.014496490323395388,40
-0.05640976,0.0017326158,0.05814238,1,classical,2755,0.014496490323395388,41
-0.027473459,0.034705482,0.06217894,1,classical,2755,0.014496490323395388,42
-0.05099912,0.010941768,0.061940886,1,classical,2755,0.014496490323395388,43
-0.0070282277,0.06024447,0.0672727,1,classical,2755,0.014496490323395388,44
-0.024908375,0.0338319,0.058740277,1,classical,2755,0.014496490323395388,45
-0.040622704,0.019206503,0.059829205,1,classical,2755,0.014496490323395388,46
-0.04325426,0.016315117,0.059569377,1,classical,2755,0.014496490323395388,47
-0.045893863,0.017837778,0.06373164,1,classical,2755,0.014496490323395388,48
-0.028346337,0.03295755,0.061303888,1,classical,2755,0.014496490323395388,49
-0.042710062,0.020289857,0.06299992,1,classical,2755,0.014496490323395388,50
-0.015784532,0.047051124,0.062835656,1,classical,2755,0.014496490323395388,51
-0.038626924,0.024684535,0.06331146,1,classical,2755,0.014496490323395388,52
0.0081598535,0.078151084,0.06999123,0,classical,2755,0.014496490323395388,53
-0.0559222,0.0021119565,0.058034156,1,classical,2755,0.014496490323395388,54
-0.043996207,0.011434238,0.055430446,1,classical,2755,0.014496490323395388,55
-0.055692896,0.0041605346,0.05985343,1,classical,2755,0.014496490323395388,56
-0.027303763,0.035391904,0.06269567,1,classical,2755,0.014496490323395388,57
-0.016569968,0.04652222,0.06309219,1,classical,2755,0.014496490323395388,58
-0.042582527,0.018078838,0.060661364,1,classical,2755,0.014496490323395388,59
-0.017035054,0.046157382,0.063192435,1,classical,2755,0.014496490323395388,60
-0.0386032,0.02204323,0.06064643,1,classical,2755,0.014496490323395388,61
-0.036985423,0.02540855,0.06239397,1,classical,2755,0.014496490323395388,62
-0.050744638,0.007990478,0.058735117,1,classical,2755,0.014496490323395388,63
-0.038362615,0.02624303,0.064605646,1,classical,2755,0.014496490323395388,64
-0.03200313,0.02783311,0.05983624,1,classical,2755,0.014496490323395388,65
-0.05146587,0.005702203,0.057168074,1,classical,2755,0.014496490323395388,66
-0.03370435,0.024677502,0.058381855,1,classical,2755,0.014496490323395388,67
-0.0255863,0.039104447,0.06469075,1,classical,2755,0.014496490323395388,68
-0.029135803,0.035730243,0.06486604,1,classical,2755,0.014496490323395388,69
-0.05179204,0.007785136,0.059577174,1,classical,2755,0.014496490323395388,70
-0.041397616,0.01774761,0.059145227,1,classical,2755,0.014496490323395388,71
-0.048697643,0.011101304,0.05979895,1,classical,2755,0.014496490323395388,72
-0.01454841,0.05003828,0.06458669,1,classical,2755,0.014496490323395388,73
-0.05059758,0.010445977,0.061043553,1,classical,2755,0.014496490323395388,74
-0.08814258,-0.03527706,0.05286552,0,classical,2755,0.014496490323395388,75
-0.03379821,0.029620053,0.06341826,1,classical,2755,0.014496490323395388,76
-0.024591833,0.03801363,0.06260546,1,classical,2755,0.014496490323395388,77
-0.016651973,0.048727095,0.06537907,1,classical,2755,0.014496490323395388,78
0.011869002,0.07955223,0.067683235,0,classical,2755,0.014496490323395388,79
-0.07188721,-0.01724555,0.05464166,0,classical,2755,0.014496490323395388,80
-0.063661695,-0.0030456372,0.060616057,0,classical,2755,0.014496490323395388,81
-0.06489726,-0.008362666,0.056534596,0,classical,2755,0.014496490323395388,82
-0.039097846,0.02032,0.059417844,1,classical,2755,0.014496490323395388,83
-0.05305983,0.01025147,0.0633113,1,classical,2755,0.014496490323395388,84
-0.047829323,0.010803806,0.058633126,1,classical,2755,0.014496490323395388,85
-0.008268733,0.055788953,0.064057685,1,classical,2755,0.014496490323395388,86
-0.03355617,0.028060596,0.061616767,1,classical,2755,0.014496490323395388,87
-0.056150995,0.00014480017,0.056295797,1,classical,2755,0.014496490323395388,88
-0.064454,-0.006779775,0.05767422,0,classical,2755,0.014496490323395388,89
-0.052358218,0.004675504,0.05703372,1,classical,2755,0.014496490323395388,90
-0.044457026,0.016426494,0.060883522,1,classical,2755,0.014496490323395388,91
-0.03113869,0.02575958,0.05689827,1,classical,2755,0.014496490323395388,92
-0.046330273,0.017122699,0.063452974,1,classical,2755,0.014496490323395388,93
-0.0406449,0.020553954,0.061198853,1,classical,2755,0.014496490323395388,94
-0.033488594,0.027994923,0.061483517,1,classical,2755,0.014496490323395388,95
-0.0031655412,0.062466443,0.065631986,1,classical,2755,0.014496490323395388,96
-0.036281493,0.026412407,0.0626939,1,classical,2755,0.014496490323395388,97
0.0043675452,0.07392941,0.06956186,0,classical,2755,0.014496490323395388,98
-0.045802776,0.014555271,0.060358047,1,classical,2755,0.014496490323395388,99
-0.049766272,0.001565611,0.051331885,1,uniform+pai,2755,0.014496490323395388,0
-0.026889103,0.025977293,0.052866396,1,uniform+pai,2755,0.014496490323395388,1
-0.033833925,0.02006242,0.053896345,1,uniform+pai,2755,0.014496490323395388,2
-0.007981645,0.049805924,0.057787567,1,uniform+pai,2755,0.014496490323395388,3
-0.041112967,0.010272932,0.0513859,1,uniform+pai,2755,0.014496490323395388,4
-0.023281999,0.029572532,0.05285453,1,uniform+pai,2755,0.014496490323395388,5
-0.03423568,0.019833835,0.05406951,1,uniform+pai,2755,0.014496490323395388,6
-0.0029796306,0.054370575,0.057350203,1,uniform+pai,2755,0.014496490323395388,7
-0.019536044,0.03586155,0.055397596,1,uniform+pai,2755,0.014496490323395388,8
-0.02907608,0.026502013,0.055578094,1,uniform+pai,2755,0.014496490323395388,9
-0.03999804,0.012459077,0.052457117,1,uniform+pai,2755,0.014496490323395388,10
-0.013823949,0.042881697,0.056705646,1,uniform+pai,2755,0.014496490323395388,11
-0.03078028,0.025559785,0.056340065,1,uniform+pai,2755,0.014496490323395388,12
0.0016943645,0.06325692,0.061562553,0,uniform+pai,2755,0.014496490323395388,13
-0.0019911136,0.05621796,0.058209077,1,uniform+pai,2755,0.014496490323395388,14
-0.0012638513,0.056716762,0.057980612,1,uniform+pai,2755,0.014496490323395388,15
-0.035075862,0.023017721,0.058093585,1,uniform+pai,2755,0.014496490323395388,16
-0.03200822,0.021992503,0.05400072,1,uniform+pai,2755,0.014496490323395388,17
0.00045440346,0.057086464,0.05663206,0,uniform+pai,2755,0.014496490323395388,18
-0.03821214,0.01154207,0.04975421,1,uniform+pai,2755,0.014496490323395388,19
-0.031575628,0.020812552,0.05238818,1,uniform+pai,2755,0.014496490323395388,20
-0.048480652,0.006019404,0.05450006,1,uniform+pai,2755,0.014496490323395388,21
-0.037718207,0.01372434,0.05144255,1,uniform+pai,2755,0.014496490323395388,22
-0.045255315,0.005470123,0.050725438,1,uniform+pai,2755,0.014496490323395388,23
-0.044060096,0.008464791,0.052524887,1,uniform+pai,2755,0.014496490323395388,24
-0.048480816,0.0012432542,0.049724072,1,uniform+pai,2755,0.014496490323395388,25
-0.029729482,0.029136974,0.058866456,1,uniform+pai,2755,0.014496490323395388,26
-0.053166516,-0.0040705297,0.04909599,0,uniform+pai,2755,0.014496490323395388,27
-0.03950949,0.011145899,0.050655387,1,uniform+pai,2755,0.014496490323395388,28
-0.05326492,-0.00070378184,0.052561138,0,uniform+pai,2755,0.014496490323395388,29
-0.0045325384,0.055219214,0.059751753,1,uniform+pai,2755,0.014496490323395388,30
-0.022344202,0.032180004,0.054524206,1,uniform+pai,2755,0.014496490323395388,31
-0.032876134,0.024373185,0.05724932,1,uniform+pai,2755,0.014496490323395388,32
-0.0119763315,0.046844233,0.058820564,1,uniform+pai,2755,0.014496490323395388,33
-0.015165349,0.040593155,0.055758502,1,uniform+pai,2755,0.014496490323395388,34
0.024272434,0.08931694,0.06504451,0,uniform+pai,2755,0.014496490323395388,35
-0.022904154,0.029845167,0.05274932,1,uniform+pai,2755,0.014496490323395388,36
-0.017045435,0.043879636,0.06092507,1,uniform+pai,2755,0.014496490323395388,37
-0.014768097,0.041910052,0.05667815,1,uniform+pai,2755,0.014496490323395388,38
-0.02516787,0.030814448,0.055982318,1,uniform+pai,2755,0.014496490323395388,39
-0.06086026,-0.012565663,0.048294596,0,uniform+pai,2755,0.014496490323395388,40
-0.041259103,0.008359132,0.049618237,1,uniform+pai,2755,0.014496490323395388,41
-0.026910039,0.026284484,0.053194523,1,uniform+pai,2755,0.014496490323395388,42
-0.03734602,0.015948674,0.053294696,1,uniform+pai,2755,0.014496490323395388,43
-0.0027145892,0.050794624,0.053509213,1,uniform+pai,2755,0.014496490323395388,44
-0.04982777,0.0006997455,0.050527513,1,uniform+pai,2755,0.014496490323395388,45
-0.0110259075,0.048453882,0.059479788,1,uniform+pai,2755,0.014496490323395388,46
-0.03049491,0.021022104,0.051517013,1,uniform+pai,2755,0.014496490323395388,47
-0.006141437,0.049508914,0.055650353,1,uniform+pai,2755,0.014496490323395388,48
-0.038623676,0.014042593,0.05266627,1,uniform+pai,2755,0.014496490323395388,49
-0.011037145,0.050126594,0.06116374,1,uniform+pai,2755,0.014496490323395388,50
-0.043738388,0.0104603,0.05419869,1,uniform+pai,2755,0.014496490323395388,51
-0.009961214,0.046152603,0.056113817,1,uniform+pai,2755,0.014496490323395388,52
-0.0024390966,0.062687725,0.06512682,1,uniform+pai,2755,0.014496490323395388,53
