group,prop_budget,method,seed,width,coverage
all,0.0100,wor-uniform,56,0.09282863140106201,1.0
all,0.0100,wor-active,57,0.0708804726600647,1.0
all,0.0100,wor-uniform,57,0.08247536420822144,1.0
all,0.0100,wor-active,58,0.06972718238830566,1.0
all,0.0100,wor-uniform,58,0.10176265239715576,1.0
all,0.0100,wor-active,59,0.06367230415344238,1.0
all,0.0100,wor-uniform,59,0.08673413097858429,1.0
all,0.0100,wor-active,60,0.07592242956161499,1.0
all,0.0100,wor-uniform,60,0.08962798118591309,1.0
all,0.0100,wor-active,61,0.07418492436408997,1.0
all,0.0100,wor-uniform,61,0.08250786364078522,1.0
all,0.0100,wor-active,62,0.060131609439849854,1.0
all,0.0100,wor-uniform,62,0.09224247932434082,1.0
all,0.0100,wor-active,63,0.06859266757965088,1.0
all,0.0100,wor-uniform,63,0.09577065706253052,1.0
all,0.0100,wor-active,64,0.07748953998088837,1.0
all,0.0100,wor-uniform,64,0.09456004202365875,1.0
all,0.0100,wor-active,65,0.0625685453414917,1.0
all,0.0100,wor-uniform,65,0.08710688352584839,1.0
all,0.0100,wor-active,66,0.09138967096805573,1.0
all,0.0100,wor-uniform,66,0.0848347544670105,1.0
all,0.0100,wor-active,67,0.06560555100440979,1.0
all,0.0100,wor-uniform,67,0.09314174950122833,1.0
all,0.0100,wor-active,68,0.09075386822223663,1.0
all,0.0100,wor-uniform,68,0.08994050323963165,1.0
all,0.0100,wor-active,69,0.08955192565917969,1.0
all,0.0100,wor-uniform,69,0.08395594358444214,1.0
all,0.0100,wor-active,70,0.07659488916397095,1.0
all,0.0100,wor-uniform,70,0.08675169944763184,1.0
all,0.0100,wor-active,71,0.05025644600391388,0.0
all,0.0100,wor-uniform,71,0.07932700216770172,1.0
all,0.0100,wor-active,72,0.08798907697200775,1.0
all,0.0100,wor-uniform,72,0.09820467233657837,0.0
all,0.0100,wor-active,73,0.09574775397777557,1.0
all,0.0100,wor-uniform,73,0.08117538690567017,1.0
all,0.0100,wor-active,74,0.07008987665176392,1.0
all,0.0100,wor-uniform,74,0.08802029490470886,1.0
all,0.0100,wor-active,75,0.09769658744335175,1.0
all,0.0100,wor-uniform,75,0.07341122627258301,1.0
all,0.0100,wor-active,76,0.09489832818508148,0.0
all,0.0100,wor-uniform,76,0.08942711353302002,1.0
all,0.0100,wor-active,77,0.07389754056930542,1.0
all,0.0100,wor-uniform,77,0.08822476863861084,1.0
all,0.0100,wor-active,78,0.06536339223384857,1.0
all,0.0100,wor-uniform,78,0.0902184396982193,1.0
all,0.0100,wor-active,79,0.06543028354644775,1.0
all,0.0100,wor-uniform,79,0.10197538137435913,0.0
all,0.0100,wor-active,80,0.07993566989898682,1.0
all,0.0100,wor-uniform,80,0.09165944159030914,1.0
all,0.0100,wor-active,81,0.07842695713043213,1.0
all,0.0100,wor-uniform,81,0.08959825336933136,1.0
all,0.0100,wor-active,82,0.0858488380908966,1.0
all,0.0100,wor-uniform,82,0.08531665802001953,1.0
all,0.0100,wor-active,83,0.07485838234424591,1.0
all,0.0100,wor-uniform,83,0.08050316572189331,1.0
all,0.0100,wor-active,84,0.05934464931488037,1.0
all,0.0100,wor-uniform,84,0.07532179355621338,1.0
all,0.0100,wor-active,85,0.10263945162296295,1.0
all,0.0100,wor-uniform,85,0.0897914469242096,1.0
all,0.0100,wor-active,86,0.08925700187683105,1.0
all,0.0100,wor-uniform,86,0.07469695806503296,1.0
all,0.0100,wor-active,87,0.08321379125118256,1.0
all,0.0100,wor-uniform,87,0.09135401248931885,1.0
all,0.0100,wor-active,88,0.05358584225177765,1.0
all,0.0100,wor-uniform,88,0.08723358809947968,1.0
all,0.0100,wor-active,89,0.08412551879882812,1.0
all,0.0100,wor-uniform,89,0.07222756743431091,1.0
all,0.0100,wor-active,90,0.09265679121017456,1.0
all,0.0100,wor-uniform,90,0.08414331078529358,1.0
all,0.0100,wor-active,91,0.06399786472320557,1.0
all,0.0100,wor-uniform,91,0.09248334169387817,1.0
all,0.0100,wor-active,92,0.07629907131195068,1.0
all,0.0100,wor-uniform,92,0.07079243659973145,0.0
all,0.0100,wor-active,93,0.07517445087432861,1.0
all,0.0100,wor-uniform,93,0.0867270678281784,1.0
all,0.0100,wor-active,94,0.09174394607543945,1.0
all,0.0100,wor-uniform,94,0.09827220439910889,1.0
all,0.0100,wor-active,95,0.08692938089370728,1.0
all,0.0100,wor-uniform,95,0.08875155448913574,1.0
all,0.0100,wor-active,96,0.06569916009902954,1.0
all,0.0100,wor-uniform,96,0.07484787702560425,1.0
all,0.0100,wor-active,97,0.09297072887420654,1.0
all,0.0100,wor-uniform,97,0.0835975706577301,1.0
all,0.0100,wor-active,98,0.10100269317626953,0.0
all,0.0100,wor-uniform,98,0.08156552910804749,1.0
all,0.0100,wor-active,99,0.07368884980678558,1.0
all,0.0100,wor-uniform,99,0.099580779671669,1.0
