group,prop_budget,method,seed,width,coverage
all,0.0100,bernoulli-active,333,0.08746369183063507,1.0
all,0.0100,bernoulli-active,334,0.0803026556968689,1.0
all,0.0100,bernoulli-active,335,0.11693882942199707,1.0
all,0.0100,bernoulli-active,336,0.06218133866786957,1.0
all,0.0100,bernoulli-active,337,0.09296935796737671,1.0
all,0.0100,bernoulli-active,338,0.06940919160842896,1.0
all,0.0100,bernoulli-active,339,0.07791414856910706,1.0
all,0.0100,bernoulli-active,340,0.0879659503698349,1.0
all,0.0100,bernoulli-active,341,0.08111190795898438,1.0
all,0.0100,bernoulli-active,342,0.07687968015670776,1.0
all,0.0100,bernoulli-active,343,0.07181257009506226,1.0
all,0.0100,bernoulli-active,344,0.08652299642562866,1.0
all,0.0100,bernoulli-active,345,0.07295376062393188,1.0
all,0.0100,bernoulli-active,346,0.07501496374607086,1.0
all,0.0100,bernoulli-active,347,0.0670691430568695,1.0
all,0.0100,bernoulli-active,348,0.08177691698074341,1.0
all,0.0100,bernoulli-active,349,0.05767388641834259,1.0
all,0.0100,bernoulli-active,350,0.05913907289505005,1.0
all,0.0100,bernoulli-active,351,0.06911122798919678,1.0
all,0.0100,bernoulli-active,352,0.07487289607524872,1.0
all,0.0100,bernoulli-active,353,0.07176351547241211,1.0
all,0.0100,bernoulli-active,354,0.07268840074539185,1.0
all,0.0100,bernoulli-active,355,0.1013626903295517,1.0
all,0.0100,bernoulli-active,356,0.07129430770874023,1.0
all,0.0100,bernoulli-active,357,0.06302812695503235,1.0
all,0.0100,bernoulli-active,358,0.08916230499744415,1.0
all,0.0100,bernoulli-active,359,0.07578915357589722,1.0
all,0.0100,bernoulli-active,360,0.08608086407184601,1.0
all,0.0100,bernoulli-active,361,0.07804185152053833,0.0
all,0.0100,bernoulli-active,362,0.06280149519443512,1.0
all,0.0100,bernoulli-active,363,0.06377975642681122,1.0
all,0.0100,bernoulli-active,364,0.07425329089164734,1.0
all,0.0100,bernoulli-active,365,0.0877465009689331,1.0
all,0.0100,bernoulli-active,366,0.08494740724563599,1.0
all,0.0100,bernoulli-active,367,0.06694759428501129,1.0
all,0.0100,bernoulli-active,368,0.08678847551345825,1.0
all,0.0100,bernoulli-active,369,0.07188630104064941,1.0
all,0.0100,bernoulli-active,370,0.08714854717254639,1.0
all,0.0100,bernoulli-active,371,0.07228527963161469,1.0
all,0.0100,bernoulli-active,372,0.076759934425354,1.0
all,0.0100,bernoulli-active,373,0.07840803265571594,1.0
all,0.0100,bernoulli-active,374,0.09455771744251251,1.0
all,0.0100,bernoulli-active,375,0.07749754190444946,1.0
all,0.0100,bernoulli-active,376,0.0716448426246643,1.0
all,0.0100,bernoulli-active,377,0.07210256159305573,1.0
all,0.0100,bernoulli-active,378,0.08910053968429565,1.0
all,0.0100,bernoulli-active,379,0.09278835356235504,1.0
all,0.0100,bernoulli-active,380,0.10485941171646118,1.0
all,0.0100,bernoulli-active,381,0.08130045235157013,1.0
all,0.0100,bernoulli-active,382,0.08181925117969513,1.0
all,0.0100,bernoulli-active,383,0.0811222642660141,1.0
all,0.0100,bernoulli-active,384,0.08216506242752075,1.0
all,0.0100,bernoulli-active,385,0.055313944816589355,1.0
all,0.0100,bernoulli-active,386,0.07397240400314331,1.0
all,0.0100,bernoulli-active,387,0.08283807337284088,1.0
all,0.0100,bernoulli-active,388,0.08667565882205963,1.0
all,0.0100,bernoulli-active,389,0.07155455648899078,1.0
all,0.0100,bernoulli-active,390,0.0730661004781723,1.0
all,0.0100,bernoulli-active,391,0.07159622013568878,1.0
all,0.0100,bernoulli-active,392,0.061123549938201904,1.0
all,0.0100,bernoulli-active,393,0.07430113852024078,1.0
all,0.0100,bernoulli-active,394,0.08189606666564941,1.0
all,0.0100,bernoulli-active,395,0.08199584484100342,1.0
all,0.0100,bernoulli-active,396,0.06388071179389954,1.0
all,0.0100,bernoulli-active,397,0.07876606285572052,1.0
all,0.0100,bernoulli-active,398,0.0776023417711258,1.0
all,0.0100,bernoulli-active,399,0.06753021478652954,1.0
all,0.0100,bernoulli-active,400,0.07688406109809875,0.0
all,0.0100,bernoulli-active,401,0.0899699330329895,1.0
