group,prop_budget,method,seed,width,coverage
all,0.0100,cross-ppi,775,0.10111015982348803,1.0
all,0.0100,cross-ppi,776,0.05452418368684253,1.0
all,0.0100,cross-ppi,777,0.08589721880347487,1.0
all,0.0100,cross-ppi,778,0.08569095326989629,1.0
all,0.0100,cross-ppi,779,0.09528796649471938,1.0
all,0.0100,cross-ppi,780,0.09178605962925257,1.0
all,0.0100,cross-ppi,781,0.09585265216202687,1.0
all,0.0100,cross-ppi,782,0.08170918150539042,1.0
all,0.0100,cross-ppi,783,0.09731510765155585,1.0
all,0.0100,cross-ppi,784,0.08836406696785717,1.0
all,0.0100,cross-ppi,785,0.08596431898944257,1.0
all,0.0100,cross-ppi,786,0.08908252085240942,1.0
all,0.0100,cross-ppi,787,0.08980023729204523,1.0
all,0.0100,cross-ppi,788,0.09311313921584063,1.0
all,0.0100,cross-ppi,789,0.08334466639721128,1.0
all,0.0100,cross-ppi,790,0.09500990595258582,1.0
all,0.0100,cross-ppi,791,0.08826367223912424,1.0
all,0.0100,cross-ppi,792,0.10216446510675004,1.0
all,0.0100,cross-ppi,793,0.07977495840803431,1.0
all,0.0100,cross-ppi,794,0.08722029720378324,1.0
all,0.0100,cross-ppi,795,0.08308465500194517,1.0
all,0.0100,cross-ppi,796,0.09753623160498692,1.0
all,0.0100,cross-ppi,797,0.08969081798987852,1.0
all,0.0100,cross-ppi,798,0.0921102944451685,1.0
all,0.0100,cross-ppi,799,0.08121872222443194,1.0
all,0.0100,cross-ppi,800,0.08991116068978419,1.0
all,0.0100,cross-ppi,801,0.09707105719279951,1.0
all,0.0100,cross-ppi,802,0.08420164310311051,1.0
all,0.0100,cross-ppi,803,0.08165082113689859,1.0
all,0.0100,cross-ppi,804,0.07918078954693608,1.0
all,0.0100,cross-ppi,805,0.07171826317362806,1.0
all,0.0100,cross-ppi,806,0.09386327402606365,1.0
all,0.0100,cross-ppi,807,0.09436053824427146,1.0
all,0.0100,cross-ppi,808,0.09879955506275351,1.0
all,0.0100,cross-ppi,809,0.08488228285674584,1.0
all,0.0100,cross-ppi,810,0.09535437304437946,1.0
all,0.0100,cross-ppi,811,0.08339445488122799,1.0
all,0.0100,cross-ppi,812,0.08023167775870366,1.0
all,0.0100,cross-ppi,813,0.08865761385323753,1.0
all,0.0100,cross-ppi,814,0.0807662304045216,1.0
all,0.0100,cross-ppi,815,0.09330602121939979,1.0
all,0.0100,cross-ppi,816,0.0782333334607852,1.0
all,0.0100,cross-ppi,817,0.08277338753426411,1.0
all,0.0100,cross-ppi,818,0.08784655587090195,0.0
all,0.0100,cross-ppi,819,0.0905564614989055,1.0
all,0.0100,cross-ppi,820,0.10127251452807762,1.0
all,0.0100,cross-ppi,821,0.08101150020289236,1.0
all,0.0100,cross-ppi,822,0.078790746899015,1.0
all,0.0100,cross-ppi,823,0.08792962429481432,1.0
all,0.0100,cross-ppi,824,0.07919707174657786,1.0
all,0.0100,cross-ppi,825,0.09110325865091143,1.0
all,0.0100,cross-ppi,826,0.09349796863930238,1.0
all,0.0100,cross-ppi,827,0.08721504017071502,1.0
all,0.0100,cross-ppi,828,0.08665388109642416,1.0
all,0.0100,cross-ppi,829,0.10185951338018562,1.0
all,0.0100,cross-ppi,830,0.08449665757688907,1.0
all,0.0100,cross-ppi,831,0.11015392872936192,1.0
all,0.0100,cross-ppi,832,0.07827055617548198,1.0
all,0.0100,cross-ppi,833,0.07874601100789161,1.0
all,0.0100,cross-ppi,834,0.09573563936765053,1.0
all,0.0100,cross-ppi,835,0.09511379076716128,1.0
all,0.0100,cross-ppi,836,0.07774616712692925,1.0
all,0.0100,cross-ppi,837,0.08872577274725368,1.0
all,0.0100,cross-ppi,838,0.08781348767261607,1.0
all,0.0100,cross-ppi,839,0.09232501504026513,1.0
all,0.0100,cross-ppi,840,0.08641475910616936,1.0
all,0.0100,cross-ppi,841,0.08083446231288594,1.0
all,0.0100,cross-ppi,842,0.10637113566648737,0.0
all,0.0100,cross-ppi,843,0.08516039450892321,1.0
all,0.0100,cross-ppi,844,0.10305023867156729,1.0
all,0.0100,cross-ppi,845,0.09832929885193353,1.0
all,0.0100,cross-ppi,846,0.08226959583332993,1.0
all,0.0100,cross-ppi,847,0.10426796466890209,0.0
all,0.0100,cross-ppi,848,0.08224572744291336,0.0
all,0.0100,cross-ppi,849,0.1029427542496271,1.0
all,0.0100,cross-ppi,850,0.09119865189679477,1.0
all,0.0100,cross-ppi,851,0.09220813367171554,1.0
all,0.0100,cross-ppi,852,0.0878030758265671,1.0
all,0.0100,cross-ppi,853,0.09237131343843938,1.0
all,0.0100,cross-ppi,854,0.1067483788991743,1.0
all,0.0100,cross-ppi,855,0.09904123985662905,1.0
all,0.0100,cross-ppi,856,0.09898814382264029,1.0
all,0.0100,cross-ppi,857,0.09434561411150563,1.0
all,0.0100,cross-ppi,858,0.09609857178809625,1.0
all,0.0100,cross-ppi,859,0.09765043334695875,1.0
all,0.0100,cross-ppi,860,0.08035415932775788,1.0
all,0.0100,cross-ppi,861,0.079758179710825,1.0
all,0.0100,cross-ppi,862,0.08619410244456652,1.0
all,0.0100,cross-ppi,863,0.09108856086262496,1.0
all,0.0100,cross-ppi,864,0.08810493174476908,1.0
all,0.0100,cross-ppi,865,0.07880526945286592,1.0
all,0.0100,cross-ppi,866,0.08974686380353336,1.0
all,0.0100,cross-ppi,867,0.10094307378913717,1.0
all,0.0100,cross-ppi,868,0.08659297982861605,1.0
all,0.0100,cross-ppi,869,0.08401488700336279,1.0
all,0.0100,cross-ppi,870,0.08968304196179844,1.0
all,0.0100,cross-ppi,871,0.07897163994660472,1.0
all,0.0100,cross-ppi,872,0.0921333523763204,1.0
all,0.0100,cross-ppi,873,0.09133496238339231,1.0
all,0.0100,cross-ppi,874,0.09310965643143299,1.0
all,0.0100,cross-ppi,875,0.09017466947232758,1.0
all,0.0100,cross-ppi,876,0.08623209180991909,1.0
all,0.0100,cross-ppi,877,0.1008021049871265,1.0
all,0.0100,cross-ppi,878,0.0916711788538428,0.0
all,0.0100,cross-ppi,879,0.07598318458033493,1.0
all,0.0100,cross-ppi,880,0.09382470784736052,1.0
all,0.0100,cross-ppi,881,0.08746996976734855,1.0
all,0.0100,cross-ppi,882,0.1055115523483584,1.0
all,0.0100,cross-ppi,883,0.08101607820252255,1.0
all,0.0100,cross-ppi,884,0.10392495056263695,1.0
all,0.0100,cross-ppi,885,0.09219824022753856,1.0
all,0.0100,cross-ppi,886,0.09022378622434116,1.0
all,0.0100,cross-ppi,887,0.0859978179723827,1.0
all,0.0100,cross-ppi,888,0.08416674954612036,1.0
all,0.0100,cross-ppi,889,0.08973042097232564,1.0
all,0.0100,cross-ppi,890,0.07150988022395255,1.0
all,0.0100,cross-ppi,891,0.07511112311010382,1.0
all,0.0100,cross-ppi,892,0.10670364300805088,1.0
all,0.0100,cross-ppi,893,0.10204935068542609,1.0
all,0.0100,cross-ppi,894,0.0748645390534661,1.0
all,0.0100,cross-ppi,895,0.08960443471455926,1.0
all,0.0100,cross-ppi,896,0.09260625900797892,1.0
all,0.0100,cross-ppi,897,0.09067548948929127,1.0
all,0.0100,cross-ppi,898,0.08647272519718105,1.0
all,0.0100,cross-ppi,899,0.07609456066703257,1.0
all,0.0100,cross-ppi,900,0.08757440218953527,1.0
all,0.0100,cross-ppi,901,0.09342277846355751,1.0
all,0.0100,cross-ppi,902,0.09433283660057598,1.0
all,0.0100,cross-ppi,903,0.08355844510721652,1.0
all,0.0100,cross-ppi,904,0.09174624490519578,1.0
all,0.0100,cross-ppi,905,0.10273349512777355,1.0
all,0.0100,cross-ppi,906,0.09330526187017885,1.0
all,0.0100,cross-ppi,907,0.08732975301312404,1.0
all,0.0100,cross-ppi,908,0.09026811323511486,0.0
all,0.0100,cross-ppi,909,0.09503009441985466,1.0
all,0.0100,cross-ppi,910,0.08820274906701164,1.0
all,0.0100,cross-ppi,911,0.08302117632764669,1.0
all,0.0100,cross-ppi,912,0.08926788237810712,1.0
all,0.0100,cross-ppi,913,0.08990767790537646,1.0
all,0.0100,cross-ppi,914,0.0906219407663438,1.0
all,0.0100,cross-ppi,915,0.08914550302914037,1.0
all,0.0100,cross-ppi,916,0.09658655588265175,1.0
all,0.0100,cross-ppi,917,0.09308413791674774,1.0
all,0.0100,cross-ppi,918,0.0853925144231886,1.0
all,0.0100,cross-ppi,919,0.09120712886261728,1.0
all,0.0100,cross-ppi,920,0.09214714478668962,1.0
all,0.0100,cross-ppi,921,0.09117539682690282,1.0
all,0.0100,cross-ppi,922,0.09630112089135309,1.0
all,0.0100,cross-ppi,923,0.09719339273315741,1.0
all,0.0100,cross-ppi,924,0.09087626434388751,1.0
all,0.0100,cross-ppi,925,0.09939324933058868,1.0
all,0.0100,cross-ppi,926,0.09002108379095322,1.0
all,0.0100,cross-ppi,927,0.10740572707574356,1.0
all,0.0100,cross-ppi,928,0.09153557660642253,0.0
all,0.0100,cross-ppi,929,0.08511211012047873,1.0
all,0.0100,cross-ppi,930,0.095087834166387,1.0
all,0.0100,cross-ppi,931,0.09196523683966032,1.0
all,0.0100,cross-ppi,932,0.09655026775161157,1.0
all,0.0100,cross-ppi,933,0.08950888813854474,1.0
all,0.0100,cross-ppi,934,0.08343840221739118,1.0
all,0.0100,cross-ppi,935,0.09840712484564729,1.0
all,0.0100,cross-ppi,936,0.09131524120795173,1.0
all,0.0100,cross-ppi,937,0.07708270764941816,0.0
all,0.0100,cross-ppi,938,0.08150809268909698,1.0
all,0.0100,cross-ppi,939,0.08084870011077896,1.0
all,0.0100,cross-ppi,940,0.09451694958091997,1.0
all,0.0100,cross-ppi,941,0.08959179593089117,1.0
all,0.0100,cross-ppi,942,0.09442206013403898,1.0
