group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
non-phosphorylated,0.08,bernoulli-active,1.0734533372914772,0.013807840989080314,3.1562044642369727,0.03920423236273069,0.941,0.007454835650406692,0.04024629060924049,0.00020432336701177315
non-phosphorylated,0.08,bernoulli-uniform,0.8467232317573558,0.007065844016850637,2.4851616084751535,0.01896222945261882,0.955,0.006558812241406064,0.04401943998783822,0.00011774250175573983
non-phosphorylated,0.08,classical,0.3479527009889542,0.0025975574539924533,1.0,0.0,0.94,0.007513751157474971,0.06839418182894583,0.0001573927739260962
non-phosphorylated,0.08,wor-active,1.4390358370071006,0.02348840992949126,4.2169874475895135,0.0657062713481205,0.921,0.008534156773333369,0.03547443073987957,0.00020854526478968476
non-phosphorylated,0.08,wor-uniform,1.0,0.0,3.0381539066133967,0.02345227845886671,0.945,0.0072129762946392005,0.039858807675540404,0.00011577283439824268
non-phosphorylated,0.09,bernoulli-active,1.0080679862735737,0.01228081317395439,3.0146042504718813,0.033985092716715265,0.963,0.005972157622389639,0.03868318801373239,0.00017647656296553536
non-phosphorylated,0.09,bernoulli-uniform,0.8139846574138218,0.006310871139894779,2.437841035707682,0.016353774777773264,0.973,0.005128089049275305,0.04197755756229157,0.000100806774695889
non-phosphorylated,0.09,classical,0.3390712363560731,0.00231160448804912,1.0,0.0,0.952,0.006763264133666652,0.0647973536625504,0.00013514103915740757
non-phosphorylated,0.09,wor-active,1.39490089587949,0.02015218543553795,4.187519401980828,0.0579545486056472,0.933,0.007910345983177573,0.0333291336819529,0.00017773632947229556
non-phosphorylated,0.09,wor-uniform,1.0,0.0,3.087914240155019,0.02143041886699933,0.946,0.007150883521295473,0.037362653218209696,0.0001018657112658969
non-phosphorylated,0.1,bernoulli-active,0.9804016598604441,0.010560701230420024,2.9723407316352883,0.031459119899861394,0.966,0.0057338361396953854,0.03685351913422341,0.00016261567493834622
non-phosphorylated,0.1,bernoulli-uniform,0.7991350893579395,0.005692952043401276,2.4123917290872807,0.015314603986653515,0.968,0.005568393575081328,0.0399889209195971,9.332653465971347e-05
non-phosphorylated,0.1,classical,0.3366201244102421,0.002180727442374058,1.0,0.0,0.947,0.007088105617246489,0.061452756363898464,0.00012259257205853136
non-phosphorylated,0.1,wor-active,1.4117279910913199,0.019183574181951168,4.264381352821366,0.05569923733280307,0.936,0.007743640226919377,0.031181985370814753,0.0001625015829578295
non-phosphorylated,0.1,wor-uniform,1.0,0.0,3.0990872716287026,0.02073413405149325,0.942,0.0073953154557929906,0.035326237581670236,8.896458747885309e-05
non-phosphorylated,0.11,bernoulli-active,0.946969643506957,0.009151379935028776,2.862533611391357,0.0265550721614719,0.967,0.005651808820452346,0.035446105994284105,0.00013813406592627845
non-phosphorylated,0.11,bernoulli-uniform,0.7842317925780693,0.00505433036583089,2.3662339239186525,0.013417993851662261,0.968,0.005568393575081328,0.03831178275495763,8.321632783836682e-05
non-phosphorylated,0.11,classical,0.3364336636600151,0.002103054659442975,1.0,0.0,0.95,0.006895472974897919,0.05843632047623391,0.00011349006452270204
non-phosphorylated,0.11,wor-active,1.4218687635481695,0.01961503841334686,4.30564803934358,0.05828691856487576,0.923,0.00843458014024066,0.029623430371284436,0.00015614580672286028
non-phosphorylated,0.11,wor-uniform,1.0,0.0,3.087400058480329,0.019191255854604763,0.941,0.007454835650406692,0.03359964860975737,7.743019862710478e-05
non-phosphorylated,0.12,bernoulli-active,0.937809213409901,0.009222037128293559,2.85704637649769,0.027558527864152204,0.962,0.0060491811505849775,0.03399325448274608,0.00013464378446947407
non-phosphorylated,0.12,bernoulli-uniform,0.7576367628962929,0.004485383647563594,2.3067122733147194,0.012305090710917389,0.979,0.004536472151306517,0.037088503897190046,7.096763817711115e-05
non-phosphorylated,0.12,classical,0.33295897242171263,0.0019329937455695343,1.0,0.0,0.947,0.007088105617246489,0.0559213599003851,0.00010098095710325932
non-phosphorylated,0.12,wor-active,1.3812258492957858,0.017173050895265787,4.197236069625459,0.04996663567540206,0.93,0.008072494358323525,0.028396704956889108,0.00013516640752374203
non-phosphorylated,0.12,wor-uniform,1.0,0.0,3.1039650610108382,0.01796606843685061,0.959,0.006273624021118764,0.032028102785348844,7.063380638967517e-05
non-phosphorylated,0.13,bernoulli-active,0.8895081689109434,0.007712115100073308,2.735276162053969,0.02283933458739946,0.97,0.0053971408290991564,0.03317656000703569,0.00011750293414581287
non-phosphorylated,0.13,bernoulli-uniform,0.7424144300558586,0.004329958244314059,2.2805158516215625,0.011965168543622508,0.972,0.00521950603441008,0.03581991198658939,6.75614231845518e-05
non-phosphorylated,0.13,classical,0.3295951471640667,0.0018556042243166352,1.0,0.0,0.961,0.006125072776426131,0.05371436707675452,8.947643918523345e-05
non-phosphorylated,0.13,wor-active,1.390799947718269,0.016133636166764262,4.259306657245359,0.046863285466567546,0.927,0.008230354715243976,0.026955602787435005,0.00012226862468808335
non-phosphorylated,0.13,wor-uniform,1.0,0.0,3.1319965731279913,0.017996066789026762,0.944,0.007274401481697098,0.03062717924267049,6.749779191999394e-05
